ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,TIPOPERCORSO,PERCORSO,INDIRIZZO,ALUNNIMASCHI,ALUNNIFEMMINE,_source_file,_dataset_id,_extracted_at
202425,PGPC07000G,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,13,21,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,NARI096028,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,28,13,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,RETA00901C,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,GESTIONE DELL'AMBIENTE E DEL TERRITORIO,17,3,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,PZTF02202T,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,INFORMATICA,54,2,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,RCRA01401V,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,"AGRICOLTURA, SVILUPPO RURALE, VALORIZZAZIONE DEI PRODOTTI DEL TERRITORIO E GESTIONE DELLE RISORSE FORESTALI E MONTANE",18,10,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,TETD014017,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,PRODUZIONI E TRASFORMAZIONI,18,5,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,LOTF003017,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,48,9,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,LETD00701Q,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,COSTRUZIONI NAVALI - OPZIONE,8,0,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,RGTD00301E,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,10,0,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,BTRF044013,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,19,15,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,SASL026013,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO SCULTOREO,5,9,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,RNPS060003,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,60,26,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,PVPS00101G,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,10,15,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,PZTD01801V,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,5,5,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,CTSL020001,SCUOLA SECONDARIA II GRADO,4,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,10,11,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,BRTF02000P,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,ELETTR. ED ELETTROTEC.- BIENNIO COMUNE,73,4,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,LTRC01601D,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: OTTICO,3,3,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,PESL03000E,SCUOLA SECONDARIA II GRADO,4,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZIONE COREUTICA,0,19,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,ATSD003014,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO PITTORICO,6,14,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,NARC006013,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,8,1,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,CTTF039018,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,81,2,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,NATD016022,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,17,2,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,FOTD00401Q,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,11,6,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,FGTE03000R,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,20,7,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,CTTF03000R,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,ELETTRONICA,23,0,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,TRPM001012,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,4,29,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,TSTE030504,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,BIOTECNOLOGIE SANITARIE,4,5,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,BRPC04000P,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,SCENOGRAFIA,2,3,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,LCRC008013,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,17,9,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,NATF091011,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,11,23,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,NOTD002012,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,6,10,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,RMTD38000R,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,29,10,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,FRPS02000X,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,16,8,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,FGPM10000G,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,5,47,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,SRPS02301R,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,10,18,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,NAPS43000T,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,36,34,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,TOPS01701B,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO OPZIONE SCIENZE APPLICATE QUADRIENNALE,9,1,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,PGRC01401X,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,20,16,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,TPPS03201B,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,41,17,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,MCTF00401V,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,TELECOMUNICAZIONI,15,2,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,FITD02601B,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,12,11,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,RGPM01801D,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,11,45,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,TVTF00751L,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,INFORMATICA,6,2,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,TOTD068014,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,42,18,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,RMTF05101D,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,28,1,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,AGRH01201E,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,49,45,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,VIPS05000N,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,85,83,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,UDTD01301L,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,RELAZIONI INTERNAZIONALI PER IL MARKETING,9,10,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,CZRI02401A,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,MANUTENZIONE E ASSISTENZA TECNICA,37,0,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,FERH00801C,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,35,31,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,ANTD01651E,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO,4,0,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,RMTF09401B,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,50,3,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,NATF010007,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,AUTOMAZIONE,16,1,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,AGPS02602Q,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,4,15,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,BNSL01401B,SCUOLA SECONDARIA II GRADO,2,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,12,39,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,BASD03952D,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,DESIGN - ARREDAMENTO E LEGNO,4,4,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,PATA00801C,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,"AGRARIA, AGROAL. E AGROIND.-BIENNIO COM.",15,7,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,CAPS050007,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,146,105,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,CNTL024018,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,"COSTR., AMB. E TERRITORIO - BIENNIO COM.",33,10,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,RERC01000P,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,50,51,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,MSSD014016,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,DESIGN - ARREDAMENTO E LEGNO,4,15,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,NAPS07000R,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,49,47,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,MCTF010005,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,GRAFICA E COMUNICAZIONE,11,14,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,MIPC00101P,SCUOLA SECONDARIA II GRADO,1,LICEO,CLASSICO,CLASSICO,11,26,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,MNTL009017,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,"COSTR., AMB. E TERRITORIO - BIENNIO COM.",31,4,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,MITF00801P,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,53,2,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,RGPS006016,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,10,8,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,PAPC030004,SCUOLA SECONDARIA II GRADO,2,LICEO,INTERNAZIONALE,LICEO CLASSICO INTERNAZIONALE - OPZIONE SPAGNOLA,5,14,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,BRRF010008,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,2,53,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,NATD128014,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,13,15,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,SARI18000X,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: ODONTOTECNICO,22,12,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,PNTF01000A,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,TECNOLOGIE DELLE MATERIE PLASTICHE - OPZIONE,15,3,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,NARI05101N,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,4,13,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,BASD039013,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,AUDIOVISIVO MULTIMEDIA,8,33,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,NATD06702V,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,25,18,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,MIRH02000X,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,118,79,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,VETD030001,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,RELAZIONI INTERNAZIONALI PER IL MARKETING,38,69,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,RGRI01201P,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY,4,25,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,FRTF018013,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,32,2,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,MITF21000B,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,75,37,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,CAPC050004,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,35,76,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,PAPS02601L,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,53,21,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,FRTD02801B,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,40,20,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,TATF09000G,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,INFORMATICA,92,2,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,LESD090002,SCUOLA SECONDARIA II GRADO,2,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,26,30,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,LETF006016,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,43,3,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,CNPM04000X,SCUOLA SECONDARIA II GRADO,5,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,6,15,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,BSPC020001,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,41,32,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,SOPS01401V,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,24,20,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,CEPS060008,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,19,26,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,SAPS070007,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,17,29,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,SSTF010007,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,42,1,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,SSTA00301C,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,PRODUZIONI E TRASFORMAZIONI,10,6,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,MITF070009,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,CHIM. MATER. BIOTECN. - BIENNIO COMUNE,18,6,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,KRTH014013,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,23,0,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,VEPS04000Q,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,26,32,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,LURH003014,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,38,31,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,VVPS00301P,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,20,24,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,TPPC00801B,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,3,7,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,RCRI034515,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,SERVIZI,SERVIZI PER L'AGRICOLTURA E LO SVILUPPO RURALE,7,5,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,CEPM03000D,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,28,47,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,TOPM050003,SCUOLA SECONDARIA II GRADO,3,LICEO,INTERNAZIONALE,LICEO LINGUISTICO INTERNAZIONALE - OPZIONE SPAGNOLA,4,17,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,LTTD02301X,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,TURISMO,2,4,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,FIPM00901V,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,9,31,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,BGTA03101C,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,PRODUZIONI E TRASFORMAZIONI,27,24,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,BNPS010006,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,104,79,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,RMTD12601B,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,28,14,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
202425,LITA00201D,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,"AGRARIA, AGROAL. E AGROIND.-BIENNIO COM.",22,6,ALUSECGRADOINDSTA20242520250831.csv,ALUSECGRADOINDSTA,2026-06-15T01:00:14.098981
