ANNO;AteneoCOD;AteneoNOME;CorsoTIPO;PROVENIENZA;Genere;ISC
2022/2023;07001;Campobasso - Università degli studi del Molise;Laurea Magistrale Ciclo Unico;0;F;661
2022/2023;07001;Campobasso - Università degli studi del Molise;Laurea Magistrale Ciclo Unico;0;M;187
2022/2023;07001;Campobasso - Università degli studi del Molise;Laurea Magistrale Ciclo Unico;1;F;1061
2022/2023;07001;Campobasso - Università degli studi del Molise;Laurea Magistrale Ciclo Unico;1;M;286
2022/2023;07001;Campobasso - Università degli studi del Molise;Vecchio Ordinamento;0;F;10
2022/2023;07001;Campobasso - Università degli studi del Molise;Vecchio Ordinamento;1;F;9
2022/2023;07101;Foggia - Università degli studi;Laurea;0;F;5406
2022/2023;07101;Foggia - Università degli studi;Laurea;0;M;3007
2022/2023;07101;Foggia - Università degli studi;Laurea;1;F;453
2022/2023;07101;Foggia - Università degli studi;Laurea;1;M;238
2022/2023;07101;Foggia - Università degli studi;Laurea Magistrale;0;F;982
2022/2023;07101;Foggia - Università degli studi;Laurea Magistrale;0;M;443
2022/2023;07101;Foggia - Università degli studi;Laurea Magistrale;1;F;130
2022/2023;07101;Foggia - Università degli studi;Laurea Magistrale;1;M;70
2022/2023;07101;Foggia - Università degli studi;Laurea Magistrale Ciclo Unico;0;F;1046
2022/2023;07101;Foggia - Università degli studi;Laurea Magistrale Ciclo Unico;0;M;581
2022/2023;07101;Foggia - Università degli studi;Laurea Magistrale Ciclo Unico;1;F;160
2022/2023;07101;Foggia - Università degli studi;Laurea Magistrale Ciclo Unico;1;M;117
2022/2023;07201;Bari - Università degli studi;Laurea;0;F;13464
2022/2023;07201;Bari - Università degli studi;Laurea;0;M;9103
2022/2023;07201;Bari - Università degli studi;Laurea;1;F;965
2022/2023;07201;Bari - Università degli studi;Laurea;1;M;907
2022/2023;07201;Bari - Università degli studi;Laurea Magistrale;0;F;3213
2022/2023;07201;Bari - Università degli studi;Laurea Magistrale;0;M;1558
2022/2023;07201;Bari - Università degli studi;Laurea Magistrale;1;F;342
2022/2023;07201;Bari - Università degli studi;Laurea Magistrale;1;M;173
2022/2023;07201;Bari - Università degli studi;Laurea Magistrale Ciclo Unico;0;F;5785
2022/2023;07201;Bari - Università degli studi;Laurea Magistrale Ciclo Unico;0;M;2788
2022/2023;07201;Bari - Università degli studi;Laurea Magistrale Ciclo Unico;1;F;712
2022/2023;07201;Bari - Università degli studi;Laurea Magistrale Ciclo Unico;1;M;342
2022/2023;07201;Bari - Università degli studi;Vecchio Ordinamento;0;F;915
2022/2023;07201;Bari - Università degli studi;Vecchio Ordinamento;0;M;434
2022/2023;07201;Bari - Università degli studi;Vecchio Ordinamento;1;F;117
2022/2023;07201;Bari - Università degli studi;Vecchio Ordinamento;1;M;66
2022/2023;07202;Bari - Politecnico;Laurea;0;F;1645
2022/2023;07202;Bari - Politecnico;Laurea;0;M;4512
2022/2023;07202;Bari - Politecnico;Laurea;1;F;82
2022/2023;07202;Bari - Politecnico;Laurea;1;M;296
2022/2023;07202;Bari - Politecnico;Laurea Magistrale;0;F;624
2022/2023;07202;Bari - Politecnico;Laurea Magistrale;0;M;1479
2022/2023;07202;Bari - Politecnico;Laurea Magistrale;1;F;49
2022/2023;07202;Bari - Politecnico;Laurea Magistrale;1;M;117
2022/2023;07202;Bari - Politecnico;Laurea Magistrale Ciclo Unico;0;F;524
2022/2023;07202;Bari - Politecnico;Laurea Magistrale Ciclo Unico;0;M;276
2022/2023;07202;Bari - Politecnico;Laurea Magistrale Ciclo Unico;1;F;22
2022/2023;07202;Bari - Politecnico;Laurea Magistrale Ciclo Unico;1;M;12
2022/2023;07202;Bari - Politecnico;Vecchio Ordinamento;0;F;50
2022/2023;07202;Bari - Politecnico;Vecchio Ordinamento;0;M;146
2022/2023;07202;Bari - Politecnico;Vecchio Ordinamento;1;F;8
2022/2023;07202;Bari - Politecnico;Vecchio Ordinamento;1;M;10
2022/2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Laurea;0;F;351
2022/2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Laurea;0;M;555
2022/2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Laurea;1;F;20
2022/2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Laurea;1;M;41
2022/2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Laurea Magistrale;0;F;147
2022/2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Laurea Magistrale;0;M;165
2022/2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Laurea Magistrale;1;F;7
2022/2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Laurea Magistrale;1;M;17
2022/2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Laurea Magistrale Ciclo Unico;0;F;223
2022/2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Laurea Magistrale Ciclo Unico;0;M;138
2022/2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Laurea Magistrale Ciclo Unico;1;F;60
2022/2023;07203;"Casamassima - Libera Università Mediterranea ""Giuseppe Degennaro""";Laurea Magistrale Ciclo Unico;1;M;32
2022/2023;07501;Lecce - Università del Salento;Laurea;0;F;7839
2022/2023;07501;Lecce - Università del Salento;Laurea;0;M;5116
2022/2023;07501;Lecce - Università del Salento;Laurea;1;F;326
2022/2023;07501;Lecce - Università del Salento;Laurea;1;M;163
2022/2023;07501;Lecce - Università del Salento;Laurea Magistrale;0;F;1724
2022/2023;07501;Lecce - Università del Salento;Laurea Magistrale;0;M;1009
2022/2023;07501;Lecce - Università del Salento;Laurea Magistrale;1;F;88
2022/2023;07501;Lecce - Università del Salento;Laurea Magistrale;1;M;54
2022/2023;07501;Lecce - Università del Salento;Laurea Magistrale Ciclo Unico;0;F;1348
2022/2023;07501;Lecce - Università del Salento;Laurea Magistrale Ciclo Unico;0;M;505
2022/2023;07501;Lecce - Università del Salento;Laurea Magistrale Ciclo Unico;1;F;33
2022/2023;07501;Lecce - Università del Salento;Laurea Magistrale Ciclo Unico;1;M;18
2022/2023;07501;Lecce - Università del Salento;Vecchio Ordinamento;0;F;138
2022/2023;07501;Lecce - Università del Salento;Vecchio Ordinamento;0;M;52
2022/2023;07501;Lecce - Università del Salento;Vecchio Ordinamento;1;F;12
2022/2023;07501;Lecce - Università del Salento;Vecchio Ordinamento;1;M;2
2022/2023;07601;Potenza - Università degli studi della Basilicata;Laurea;0;F;1412
2022/2023;07601;Potenza - Università degli studi della Basilicata;Laurea;0;M;1350
2022/2023;07601;Potenza - Università degli studi della Basilicata;Laurea;1;F;273
2022/2023;07601;Potenza - Università degli studi della Basilicata;Laurea;1;M;193
2022/2023;07601;Potenza - Università degli studi della Basilicata;Laurea Magistrale;0;F;308
2022/2023;07601;Potenza - Università degli studi della Basilicata;Laurea Magistrale;0;M;298
2022/2023;07601;Potenza - Università degli studi della Basilicata;Laurea Magistrale;1;F;85
2022/2023;07601;Potenza - Università degli studi della Basilicata;Laurea Magistrale;1;M;75
2022/2023;07601;Potenza - Università degli studi della Basilicata;Laurea Magistrale Ciclo Unico;0;F;664
2022/2023;07601;Potenza - Università degli studi della Basilicata;Laurea Magistrale Ciclo Unico;0;M;180
2022/2023;07601;Potenza - Università degli studi della Basilicata;Laurea Magistrale Ciclo Unico;1;F;759
2022/2023;07601;Potenza - Università degli studi della Basilicata;Laurea Magistrale Ciclo Unico;1;M;155
2022/2023;07601;Potenza - Università degli studi della Basilicata;Vecchio Ordinamento;0;F;40
2022/2023;07601;Potenza - Università degli studi della Basilicata;Vecchio Ordinamento;0;M;8
2022/2023;07601;Potenza - Università degli studi della Basilicata;Vecchio Ordinamento;1;F;4
2022/2023;07601;Potenza - Università degli studi della Basilicata;Vecchio Ordinamento;1;M;2
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Laurea;0;F;7483
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Laurea;0;M;6386
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Laurea;1;F;235
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Laurea;1;M;257
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Laurea Magistrale;0;F;2219
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Laurea Magistrale;0;M;1729
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Laurea Magistrale;1;F;174
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Laurea Magistrale;1;M;230
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Laurea Magistrale Ciclo Unico;0;F;3115
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Laurea Magistrale Ciclo Unico;0;M;892
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Laurea Magistrale Ciclo Unico;1;F;91
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Laurea Magistrale Ciclo Unico;1;M;59
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Vecchio Ordinamento;0;F;157
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Vecchio Ordinamento;0;M;91
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Vecchio Ordinamento;1;F;12
2022/2023;07801;Arcavacata di Rende - Università della Calabria;Vecchio Ordinamento;1;M;6
2022/2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Laurea;0;F;3480
2022/2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Laurea;0;M;2306
2022/2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Laurea;1;F;114
2022/2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Laurea;1;M;76
2022/2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Laurea Magistrale;0;F;591
2022/2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Laurea Magistrale;0;M;275
2022/2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Laurea Magistrale;1;F;27
2022/2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Laurea Magistrale;1;M;12
2022/2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Laurea Magistrale Ciclo Unico;0;F;1888
2022/2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Laurea Magistrale Ciclo Unico;0;M;1090
2022/2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Laurea Magistrale Ciclo Unico;1;F;500
2022/2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Laurea Magistrale Ciclo Unico;1;M;363
2022/2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Vecchio Ordinamento;0;F;116
2022/2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Vecchio Ordinamento;0;M;34
2022/2023;08001;Reggio Calabria - Università degli studi Mediterranea;Laurea;0;F;962
2022/2023;08001;Reggio Calabria - Università degli studi Mediterranea;Laurea;0;M;1082
2022/2023;08001;Reggio Calabria - Università degli studi Mediterranea;Laurea;1;F;68
2022/2023;08001;Reggio Calabria - Università degli studi Mediterranea;Laurea;1;M;75
2022/2023;08001;Reggio Calabria - Università degli studi Mediterranea;Laurea Magistrale;0;F;185
2022/2023;08001;Reggio Calabria - Università degli studi Mediterranea;Laurea Magistrale;0;M;289
2022/2023;08001;Reggio Calabria - Università degli studi Mediterranea;Laurea Magistrale;1;F;12
2022/2023;08001;Reggio Calabria - Università degli studi Mediterranea;Laurea Magistrale;1;M;11
2022/2023;08001;Reggio Calabria - Università degli studi Mediterranea;Laurea Magistrale Ciclo Unico;0;F;1555
2022/2023;08001;Reggio Calabria - Università degli studi Mediterranea;Laurea Magistrale Ciclo Unico;0;M;424
2022/2023;08001;Reggio Calabria - Università degli studi Mediterranea;Laurea Magistrale Ciclo Unico;1;F;202
2022/2023;08001;Reggio Calabria - Università degli studi Mediterranea;Laurea Magistrale Ciclo Unico;1;M;81
2022/2023;08003;Reggio Calabria - Università per Stranieri;Laurea;0;F;169
2022/2023;08003;Reggio Calabria - Università per Stranieri;Laurea;0;M;22
2022/2023;08003;Reggio Calabria - Università per Stranieri;Laurea;1;F;54
2022/2023;08003;Reggio Calabria - Università per Stranieri;Laurea;1;M;11
2022/2023;08003;Reggio Calabria - Università per Stranieri;Laurea Magistrale;0;F;127
2022/2023;08003;Reggio Calabria - Università per Stranieri;Laurea Magistrale;0;M;21
2022/2023;08003;Reggio Calabria - Università per Stranieri;Laurea Magistrale;1;F;32
2022/2023;08003;Reggio Calabria - Università per Stranieri;Laurea Magistrale;1;M;11
2022/2023;08201;Palermo - Università degli studi;Laurea;0;F;14072
2022/2023;08201;Palermo - Università degli studi;Laurea;0;M;11077
2022/2023;08201;Palermo - Università degli studi;Laurea;1;F;172
2022/2023;08201;Palermo - Università degli studi;Laurea;1;M;92
2022/2023;08201;Palermo - Università degli studi;Laurea Magistrale;0;F;3719
2022/2023;08201;Palermo - Università degli studi;Laurea Magistrale;0;M;2342
2022/2023;08201;Palermo - Università degli studi;Laurea Magistrale;1;F;223
2022/2023;08201;Palermo - Università degli studi;Laurea Magistrale;1;M;245
2022/2023;08201;Palermo - Università degli studi;Laurea Magistrale Ciclo Unico;0;F;6429
2022/2023;08201;Palermo - Università degli studi;Laurea Magistrale Ciclo Unico;0;M;2948
2022/2023;08201;Palermo - Università degli studi;Laurea Magistrale Ciclo Unico;1;F;96
2022/2023;08201;Palermo - Università degli studi;Laurea Magistrale Ciclo Unico;1;M;49
2022/2023;08201;Palermo - Università degli studi;Vecchio Ordinamento;0;F;14
2022/2023;08201;Palermo - Università degli studi;Vecchio Ordinamento;1;F;2
2022/2023;08301;Messina - Università degli studi;Laurea;0;F;7033
2022/2023;08301;Messina - Università degli studi;Laurea;0;M;4543
2022/2023;08301;Messina - Università degli studi;Laurea;1;F;2076
2022/2023;08301;Messina - Università degli studi;Laurea;1;M;1269
2022/2023;08301;Messina - Università degli studi;Laurea Magistrale;0;F;1652
2022/2023;08301;Messina - Università degli studi;Laurea Magistrale;0;M;825
2022/2023;08301;Messina - Università degli studi;Laurea Magistrale;1;F;636
2022/2023;08301;Messina - Università degli studi;Laurea Magistrale;1;M;325
2022/2023;08301;Messina - Università degli studi;Laurea Magistrale Ciclo Unico;0;F;2241
2022/2023;08301;Messina - Università degli studi;Laurea Magistrale Ciclo Unico;0;M;1347
2022/2023;08301;Messina - Università degli studi;Laurea Magistrale Ciclo Unico;1;F;954
2022/2023;08301;Messina - Università degli studi;Laurea Magistrale Ciclo Unico;1;M;540
2022/2023;08301;Messina - Università degli studi;Vecchio Ordinamento;0;F;214
2022/2023;08301;Messina - Università degli studi;Vecchio Ordinamento;0;M;112
2022/2023;08301;Messina - Università degli studi;Vecchio Ordinamento;1;F;204
2022/2023;08301;Messina - Università degli studi;Vecchio Ordinamento;1;M;74
2022/2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Laurea;0;F;1187
2022/2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Laurea;0;M;932
2022/2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Laurea;1;F;22
2022/2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Laurea;1;M;15
2022/2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Laurea Magistrale;0;F;244
2022/2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Laurea Magistrale;0;M;126
2022/2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Laurea Magistrale;1;F;2
2022/2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Laurea Magistrale;1;M;1
2022/2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Laurea Magistrale Ciclo Unico;0;F;1856
2022/2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Laurea Magistrale Ciclo Unico;0;M;380
2022/2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Laurea Magistrale Ciclo Unico;1;F;89
2022/2023;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Laurea Magistrale Ciclo Unico;1;M;29
2022/2023;08701;Catania - Università degli studi;Laurea;0;F;12761
2022/2023;08701;Catania - Università degli studi;Laurea;0;M;10065
2022/2023;08701;Catania - Università degli studi;Laurea;1;F;148
2022/2023;08701;Catania - Università degli studi;Laurea;1;M;175
2022/2023;08701;Catania - Università degli studi;Laurea Magistrale;0;F;3590
2022/2023;08701;Catania - Università degli studi;Laurea Magistrale;0;M;2398
2022/2023;08701;Catania - Università degli studi;Laurea Magistrale;1;F;108
2022/2023;08701;Catania - Università degli studi;Laurea Magistrale;1;M;127
2022/2023;08701;Catania - Università degli studi;Laurea Magistrale Ciclo Unico;0;F;4486
2022/2023;08701;Catania - Università degli studi;Laurea Magistrale Ciclo Unico;0;M;2744
2022/2023;08701;Catania - Università degli studi;Laurea Magistrale Ciclo Unico;1;F;57
2022/2023;08701;Catania - Università degli studi;Laurea Magistrale Ciclo Unico;1;M;36
2022/2023;08701;Catania - Università degli studi;Vecchio Ordinamento;0;F;842
2022/2023;08701;Catania - Università degli studi;Vecchio Ordinamento;0;M;394
2022/2023;08701;Catania - Università degli studi;Vecchio Ordinamento;1;F;24
2022/2023;08701;Catania - Università degli studi;Vecchio Ordinamento;1;M;30
2022/2023;09001;Sassari - Università degli studi;Laurea;0;F;4714
2022/2023;09001;Sassari - Università degli studi;Laurea;0;M;2881
2022/2023;09001;Sassari - Università degli studi;Laurea;1;F;48
2022/2023;09001;Sassari - Università degli studi;Laurea;1;M;65
2022/2023;09001;Sassari - Università degli studi;Laurea Magistrale;0;F;973
2022/2023;09001;Sassari - Università degli studi;Laurea Magistrale;0;M;592
2022/2023;09001;Sassari - Università degli studi;Laurea Magistrale;1;F;53
2022/2023;09001;Sassari - Università degli studi;Laurea Magistrale;1;M;50
