Anno;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;CLASSE_ETA;GENERE;PERC_CL-ETA_PERS_TA
2022;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;35- 44 anni;M;12,5%
2022;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;45 - 54 anni;M;40,0%
2022;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;55 - 64 anni;M;36,4%
2022;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;M;3,3%
2022;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Minore di 35 anni;M;4,3%
2022;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;35- 44 anni;M;19,3%
2022;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;45 - 54 anni;M;39,0%
2022;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;55 - 64 anni;M;35,3%
2022;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;M;2,1%
2022;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Minore di 35 anni;M;8,6%
2022;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;35- 44 anni;M;19,2%
2022;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;45 - 54 anni;M;37,8%
2022;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;55 - 64 anni;M;32,7%
2022;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;M;1,8%
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;Minore di 35 anni;M;12,2%
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;35- 44 anni;M;11,6%
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;45 - 54 anni;M;37,8%
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;55 - 64 anni;M;35,5%
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;Maggiore di 64 anni;M;2,9%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Minore di 35 anni;M;7,4%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;35- 44 anni;M;4,7%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;45 - 54 anni;M;39,6%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;55 - 64 anni;M;44,3%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Maggiore di 64 anni;M;4,0%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Minore di 35 anni;M;6,5%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;35- 44 anni;M;19,4%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;45 - 54 anni;M;31,7%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;55 - 64 anni;M;36,0%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Maggiore di 64 anni;M;6,5%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;Minore di 35 anni;M;0,0%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;35- 44 anni;M;14,5%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;45 - 54 anni;M;48,2%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;55 - 64 anni;M;33,7%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;Maggiore di 64 anni;M;3,6%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;Minore di 35 anni;M;2,8%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;35- 44 anni;M;12,1%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;45 - 54 anni;M;30,8%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;55 - 64 anni;M;47,7%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;Maggiore di 64 anni;M;6,5%
2022;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;Minore di 35 anni;M;33,3%
2022;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;35- 44 anni;M;44,4%
2022;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;45 - 54 anni;M;11,1%
2022;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;55 - 64 anni;M;11,1%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;Minore di 35 anni;M;5,3%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;35- 44 anni;M;19,0%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;45 - 54 anni;M;34,6%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;55 - 64 anni;M;35,9%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;Maggiore di 64 anni;M;5,3%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;Minore di 35 anni;M;4,0%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;35- 44 anni;M;12,6%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;45 - 54 anni;M;33,0%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;55 - 64 anni;M;46,3%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;Maggiore di 64 anni;M;4,1%
2022;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Minore di 35 anni;M;3,4%
2022;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;35- 44 anni;M;14,9%
2022;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;45 - 54 anni;M;37,9%
2022;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;55 - 64 anni;M;42,5%
2022;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;Maggiore di 64 anni;M;1,1%
2022;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Minore di 35 anni;M;7,6%
2022;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;35- 44 anni;M;18,2%
2022;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;45 - 54 anni;M;37,9%
2022;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;55 - 64 anni;M;33,3%
2022;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;Maggiore di 64 anni;M;3,0%
2022;05201;Siena - Università degli studi;Toscana;CENTRO;Minore di 35 anni;M;0,8%
2022;05201;Siena - Università degli studi;Toscana;CENTRO;35- 44 anni;M;6,8%
2022;05201;Siena - Università degli studi;Toscana;CENTRO;45 - 54 anni;M;36,4%
2022;05201;Siena - Università degli studi;Toscana;CENTRO;55 - 64 anni;M;53,0%
2022;05201;Siena - Università degli studi;Toscana;CENTRO;Maggiore di 64 anni;M;3,0%
2022;05202;Siena - Università per stranieri;Toscana;CENTRO;Minore di 35 anni;M;12,0%
2022;05202;Siena - Università per stranieri;Toscana;CENTRO;35- 44 anni;M;20,0%
2022;05202;Siena - Università per stranieri;Toscana;CENTRO;45 - 54 anni;M;44,0%
2022;05202;Siena - Università per stranieri;Toscana;CENTRO;55 - 64 anni;M;24,0%
2022;05202;Siena - Università per stranieri;Toscana;CENTRO;Maggiore di 64 anni;M;0,0%
2022;05401;Perugia - Università degli studi;Umbria;CENTRO;Minore di 35 anni;M;1,0%
2022;05401;Perugia - Università degli studi;Umbria;CENTRO;35- 44 anni;M;7,9%
2022;05401;Perugia - Università degli studi;Umbria;CENTRO;45 - 54 anni;M;35,0%
2022;05401;Perugia - Università degli studi;Umbria;CENTRO;55 - 64 anni;M;52,9%
2022;05401;Perugia - Università degli studi;Umbria;CENTRO;Maggiore di 64 anni;M;3,1%
2022;05403;Perugia - Università per stranieri;Umbria;CENTRO;Minore di 35 anni;M;2,2%
2022;05403;Perugia - Università per stranieri;Umbria;CENTRO;35- 44 anni;M;19,6%
2022;05403;Perugia - Università per stranieri;Umbria;CENTRO;45 - 54 anni;M;13,0%
2022;05403;Perugia - Università per stranieri;Umbria;CENTRO;55 - 64 anni;M;58,7%
2022;05403;Perugia - Università per stranieri;Umbria;CENTRO;Maggiore di 64 anni;M;6,5%
2022;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Minore di 35 anni;M;5,5%
2022;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;35- 44 anni;M;10,9%
2022;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;45 - 54 anni;M;15,5%
2022;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;55 - 64 anni;M;64,5%
2022;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;Maggiore di 64 anni;M;3,6%
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Minore di 35 anni;M;6,3%
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;35- 44 anni;M;14,5%
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;45 - 54 anni;M;24,9%
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;55 - 64 anni;M;49,2%
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;Maggiore di 64 anni;M;5,0%
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Minore di 35 anni;M;4,4%
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;35- 44 anni;M;17,2%
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;45 - 54 anni;M;26,2%
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;55 - 64 anni;M;45,5%
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;Maggiore di 64 anni;M;6,7%
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Minore di 35 anni;M;7,5%
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;35- 44 anni;M;13,2%
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;45 - 54 anni;M;30,2%
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;55 - 64 anni;M;47,2%
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;Maggiore di 64 anni;M;1,9%
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;Minore di 35 anni;M;8,0%
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;35- 44 anni;M;19,0%
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;45 - 54 anni;M;43,4%
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;55 - 64 anni;M;27,0%
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;Maggiore di 64 anni;M;2,6%
2022;06001;Cassino - Università degli studi;Lazio;CENTRO;Minore di 35 anni;M;0,0%
2022;06001;Cassino - Università degli studi;Lazio;CENTRO;35- 44 anni;M;6,8%
2022;06001;Cassino - Università degli studi;Lazio;CENTRO;45 - 54 anni;M;31,4%
2022;06001;Cassino - Università degli studi;Lazio;CENTRO;55 - 64 anni;M;56,8%
2022;06001;Cassino - Università degli studi;Lazio;CENTRO;Maggiore di 64 anni;M;5,1%
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Minore di 35 anni;M;7,0%
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;35- 44 anni;M;8,5%
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;45 - 54 anni;M;36,6%
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;55 - 64 anni;M;45,1%
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;Maggiore di 64 anni;M;2,8%
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Minore di 35 anni;M;5,3%
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;35- 44 anni;M;13,5%
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;45 - 54 anni;M;30,3%
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;55 - 64 anni;M;43,5%
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;Maggiore di 64 anni;M;7,4%
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;Minore di 35 anni;M;11,8%
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;35- 44 anni;M;15,8%
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;45 - 54 anni;M;32,2%
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;55 - 64 anni;M;38,2%
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;Maggiore di 64 anni;M;2,0%
2022;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;Minore di 35 anni;M;1,1%
2022;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;35- 44 anni;M;17,2%
2022;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;45 - 54 anni;M;25,3%
2022;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;55 - 64 anni;M;51,7%
2022;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;Maggiore di 64 anni;M;4,6%
2022;06306;Napoli - Seconda Università degli studi;Campania;SUD;Minore di 35 anni;M;11,4%
2022;06306;Napoli - Seconda Università degli studi;Campania;SUD;35- 44 anni;M;15,2%
2022;06306;Napoli - Seconda Università degli studi;Campania;SUD;45 - 54 anni;M;26,3%
2022;06306;Napoli - Seconda Università degli studi;Campania;SUD;55 - 64 anni;M;39,7%
2022;06306;Napoli - Seconda Università degli studi;Campania;SUD;Maggiore di 64 anni;M;7,5%
2022;06501;Salerno - Università degli studi;Campania;SUD;Minore di 35 anni;M;1,6%
2022;06501;Salerno - Università degli studi;Campania;SUD;35- 44 anni;M;11,8%
2022;06501;Salerno - Università degli studi;Campania;SUD;45 - 54 anni;M;38,8%
2022;06501;Salerno - Università degli studi;Campania;SUD;55 - 64 anni;M;41,4%
2022;06501;Salerno - Università degli studi;Campania;SUD;Maggiore di 64 anni;M;6,3%
2022;06601;L'Aquila - Università degli studi;Abruzzo;SUD;Minore di 35 anni;M;2,3%
2022;06601;L'Aquila - Università degli studi;Abruzzo;SUD;35- 44 anni;M;11,9%
2022;06601;L'Aquila - Università degli studi;Abruzzo;SUD;45 - 54 anni;M;23,2%
2022;06601;L'Aquila - Università degli studi;Abruzzo;SUD;55 - 64 anni;M;60,5%
2022;06601;L'Aquila - Università degli studi;Abruzzo;SUD;Maggiore di 64 anni;M;2,3%
2022;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;Minore di 35 anni;M;12,5%
2022;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;35- 44 anni;M;37,5%
2022;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;45 - 54 anni;M;37,5%
2022;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;55 - 64 anni;M;12,5%
2022;06701;Teramo - Università degli studi;Abruzzo;SUD;Minore di 35 anni;M;2,6%
2022;06701;Teramo - Università degli studi;Abruzzo;SUD;35- 44 anni;M;6,5%
2022;06701;Teramo - Università degli studi;Abruzzo;SUD;45 - 54 anni;M;46,8%
2022;06701;Teramo - Università degli studi;Abruzzo;SUD;55 - 64 anni;M;41,6%
2022;06701;Teramo - Università degli studi;Abruzzo;SUD;Maggiore di 64 anni;M;2,6%
2022;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Minore di 35 anni;M;2,3%
2022;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;35- 44 anni;M;4,5%
2022;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;45 - 54 anni;M;19,5%
2022;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;55 - 64 anni;M;65,4%
2022;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;Maggiore di 64 anni;M;8,3%
2022;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Minore di 35 anni;M;1,0%
2022;07001;Campobasso - Università degli studi del Molise;Molise;SUD;35- 44 anni;M;5,9%
2022;07001;Campobasso - Università degli studi del Molise;Molise;SUD;45 - 54 anni;M;44,6%
2022;07001;Campobasso - Università degli studi del Molise;Molise;SUD;55 - 64 anni;M;45,5%
2022;07001;Campobasso - Università degli studi del Molise;Molise;SUD;Maggiore di 64 anni;M;3,0%
2022;07101;Foggia - Università degli studi;Puglia;SUD;Minore di 35 anni;M;0,0%
2022;07101;Foggia - Università degli studi;Puglia;SUD;35- 44 anni;M;9,8%
2022;07101;Foggia - Università degli studi;Puglia;SUD;45 - 54 anni;M;49,6%
2022;07101;Foggia - Università degli studi;Puglia;SUD;55 - 64 anni;M;37,6%
2022;07101;Foggia - Università degli studi;Puglia;SUD;Maggiore di 64 anni;M;3,0%
2022;07201;Bari - Università degli studi;Puglia;SUD;Minore di 35 anni;M;7,2%
2022;07201;Bari - Università degli studi;Puglia;SUD;35- 44 anni;M;14,7%
2022;07201;Bari - Università degli studi;Puglia;SUD;45 - 54 anni;M;32,9%
2022;07201;Bari - Università degli studi;Puglia;SUD;55 - 64 anni;M;41,7%
2022;07201;Bari - Università degli studi;Puglia;SUD;Maggiore di 64 anni;M;3,4%
2022;07202;Bari - Politecnico;Puglia;SUD;Minore di 35 anni;M;2,3%
2022;07202;Bari - Politecnico;Puglia;SUD;35- 44 anni;M;12,0%
2022;07202;Bari - Politecnico;Puglia;SUD;45 - 54 anni;M;42,9%
2022;07202;Bari - Politecnico;Puglia;SUD;55 - 64 anni;M;36,8%
2022;07202;Bari - Politecnico;Puglia;SUD;Maggiore di 64 anni;M;6,0%
2022;07501;Lecce - Università del Salento;Puglia;SUD;Minore di 35 anni;M;0,8%
2022;07501;Lecce - Università del Salento;Puglia;SUD;35- 44 anni;M;11,0%
2022;07501;Lecce - Università del Salento;Puglia;SUD;45 - 54 anni;M;48,1%
2022;07501;Lecce - Università del Salento;Puglia;SUD;55 - 64 anni;M;37,6%
2022;07501;Lecce - Università del Salento;Puglia;SUD;Maggiore di 64 anni;M;2,5%
2022;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Minore di 35 anni;M;0,8%
2022;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;35- 44 anni;M;4,1%
2022;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;45 - 54 anni;M;22,1%
2022;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;55 - 64 anni;M;63,1%
2022;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;Maggiore di 64 anni;M;9,8%
2022;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Minore di 35 anni;M;0,7%
2022;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;35- 44 anni;M;15,6%
2022;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;45 - 54 anni;M;35,8%
2022;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;55 - 64 anni;M;41,1%
2022;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;Maggiore di 64 anni;M;7,0%
2022;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Minore di 35 anni;M;0,0%
2022;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;35- 44 anni;M;10,3%
2022;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;45 - 54 anni;M;33,3%
2022;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;55 - 64 anni;M;44,8%
2022;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;Maggiore di 64 anni;M;11,5%
2022;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Minore di 35 anni;M;1,2%
2022;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;35- 44 anni;M;3,7%
2022;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;45 - 54 anni;M;28,4%
2022;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;55 - 64 anni;M;59,3%
2022;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;Maggiore di 64 anni;M;7,4%
2022;08201;Palermo - Università degli studi;Sicilia;ISOLE;Minore di 35 anni;M;1,7%
2022;08201;Palermo - Università degli studi;Sicilia;ISOLE;35- 44 anni;M;11,6%
2022;08201;Palermo - Università degli studi;Sicilia;ISOLE;45 - 54 anni;M;37,2%
2022;08201;Palermo - Università degli studi;Sicilia;ISOLE;55 - 64 anni;M;43,6%
2022;08201;Palermo - Università degli studi;Sicilia;ISOLE;Maggiore di 64 anni;M;5,9%
2022;08301;Messina - Università degli studi;Sicilia;ISOLE;Minore di 35 anni;M;1,2%
2022;08301;Messina - Università degli studi;Sicilia;ISOLE;35- 44 anni;M;7,6%
2022;08301;Messina - Università degli studi;Sicilia;ISOLE;45 - 54 anni;M;34,6%
2022;08301;Messina - Università degli studi;Sicilia;ISOLE;55 - 64 anni;M;50,2%
2022;08301;Messina - Università degli studi;Sicilia;ISOLE;Maggiore di 64 anni;M;6,3%
2022;08701;Catania - Università degli studi;Sicilia;ISOLE;Minore di 35 anni;M;0,8%
2022;08701;Catania - Università degli studi;Sicilia;ISOLE;35- 44 anni;M;13,7%
2022;08701;Catania - Università degli studi;Sicilia;ISOLE;45 - 54 anni;M;36,1%
2022;08701;Catania - Università degli studi;Sicilia;ISOLE;55 - 64 anni;M;44,4%
2022;08701;Catania - Università degli studi;Sicilia;ISOLE;Maggiore di 64 anni;M;5,0%
2022;09001;Sassari - Università degli studi;Sardegna;ISOLE;Minore di 35 anni;M;1,4%
2022;09001;Sassari - Università degli studi;Sardegna;ISOLE;35- 44 anni;M;9,3%
2022;09001;Sassari - Università degli studi;Sardegna;ISOLE;45 - 54 anni;M;36,0%
2022;09001;Sassari - Università degli studi;Sardegna;ISOLE;55 - 64 anni;M;47,2%
2022;09001;Sassari - Università degli studi;Sardegna;ISOLE;Maggiore di 64 anni;M;6,1%
