Anno;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;Qualifica;GENERE;PERC_QUAL_PERS_TA
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA B;M;26,3%
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA C;M;32,6%
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA D;M;29,2%
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;M;40,0%
2022;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;M;100,0%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;DIRIGENTE II FASCIA;M;100,0%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;POSIZIONE ECONOMICA B;M;63,5%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;POSIZIONE ECONOMICA C;M;33,3%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;POSIZIONE ECONOMICA D;M;46,5%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;POSIZIONE ECONOMICA EP;M;50,0%
2022;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;DIRETTORE GENERALE;M;100,0%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;POSIZIONE ECONOMICA B;M;37,9%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;POSIZIONE ECONOMICA C;M;35,5%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;POSIZIONE ECONOMICA D;M;37,9%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;POSIZIONE ECONOMICA EP;M;40,0%
2022;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;DIRETTORE GENERALE;M;100,0%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;DIRIGENTE II FASCIA;M;100,0%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA B;M;50,0%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA C;M;26,0%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA D;M;33,8%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA EP;M;61,5%
2022;04301;Macerata - Università degli studi;Marche;CENTRO;DIRETTORE GENERALE;M;100,0%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA B;M;50,0%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA C;M;38,8%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA D;M;39,5%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA EP;M;70,6%
2022;04302;Camerino - Università degli studi;Marche;CENTRO;DIRETTORE GENERALE;M;100,0%
2022;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;POSIZIONE ECONOMICA B;M;0,0%
2022;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;POSIZIONE ECONOMICA C;M;14,3%
2022;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;POSIZIONE ECONOMICA D;M;20,0%
2022;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;100,0%
2022;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;DIRETTORE GENERALE;M;100,0%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;DIRIGENTE II FASCIA;M;87,5%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA B;M;53,6%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA C;M;28,4%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA D;M;39,7%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;36,5%
2022;04801;Firenze - Università degli studi;Toscana;CENTRO;DIRETTORE GENERALE;M;100,0%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;DIRIGENTE II FASCIA;M;50,0%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA B;M;41,0%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA C;M;36,5%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA D;M;39,1%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;35,9%
2022;05001;Pisa - Università degli studi;Toscana;CENTRO;DIRETTORE GENERALE;M;100,0%
2022;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;DIRIGENTE II FASCIA;M;100,0%
2022;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;POSIZIONE ECONOMICA B;M;47,4%
2022;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;POSIZIONE ECONOMICA C;M;47,2%
2022;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;POSIZIONE ECONOMICA D;M;26,4%
2022;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;55,6%
2022;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;DIRETTORE GENERALE;M;100,0%
2022;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;POSIZIONE ECONOMICA B;M;33,3%
2022;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;POSIZIONE ECONOMICA C;M;33,0%
2022;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;POSIZIONE ECONOMICA D;M;26,8%
2022;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;30,0%
2022;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;DIRETTORE GENERALE;M;0,0%
2022;05201;Siena - Università degli studi;Toscana;CENTRO;DIRIGENTE II FASCIA;M;50,0%
2022;05201;Siena - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA B;M;37,2%
2022;05201;Siena - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA C;M;34,0%
2022;05201;Siena - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA D;M;34,1%
2022;05201;Siena - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;33,3%
2022;05201;Siena - Università degli studi;Toscana;CENTRO;DIRETTORE GENERALE;M;100,0%
2022;05202;Siena - Università per stranieri;Toscana;CENTRO;POSIZIONE ECONOMICA B;M;38,1%
2022;05202;Siena - Università per stranieri;Toscana;CENTRO;POSIZIONE ECONOMICA C;M;30,3%
2022;05202;Siena - Università per stranieri;Toscana;CENTRO;POSIZIONE ECONOMICA D;M;10,7%
2022;05202;Siena - Università per stranieri;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;50,0%
2022;05202;Siena - Università per stranieri;Toscana;CENTRO;DIRETTORE GENERALE;M;0,0%
2022;05401;Perugia - Università degli studi;Umbria;CENTRO;DIRIGENTE II FASCIA;M;66,7%
2022;05401;Perugia - Università degli studi;Umbria;CENTRO;POSIZIONE ECONOMICA B;M;48,6%
2022;05401;Perugia - Università degli studi;Umbria;CENTRO;POSIZIONE ECONOMICA C;M;40,7%
2022;05401;Perugia - Università degli studi;Umbria;CENTRO;POSIZIONE ECONOMICA D;M;43,1%
2022;05401;Perugia - Università degli studi;Umbria;CENTRO;POSIZIONE ECONOMICA EP;M;34,8%
2022;05401;Perugia - Università degli studi;Umbria;CENTRO;DIRETTORE GENERALE;M;0,0%
2022;05403;Perugia - Università per stranieri;Umbria;CENTRO;POSIZIONE ECONOMICA B;M;43,3%
2022;05403;Perugia - Università per stranieri;Umbria;CENTRO;POSIZIONE ECONOMICA C;M;34,5%
2022;05403;Perugia - Università per stranieri;Umbria;CENTRO;POSIZIONE ECONOMICA D;M;31,3%
2022;05403;Perugia - Università per stranieri;Umbria;CENTRO;POSIZIONE ECONOMICA EP;M;40,0%
2022;05403;Perugia - Università per stranieri;Umbria;CENTRO;DIRETTORE GENERALE;M;100,0%
2022;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;DIRIGENTE II FASCIA;M;100,0%
2022;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;POSIZIONE ECONOMICA B;M;63,3%
2022;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;POSIZIONE ECONOMICA C;M;39,5%
2022;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;POSIZIONE ECONOMICA D;M;40,3%
2022;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;POSIZIONE ECONOMICA EP;M;33,3%
2022;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;DIRETTORE GENERALE;M;0,0%
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;DIRIGENTE II FASCIA;M;37,5%
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;POSIZIONE ECONOMICA B;M;48,9%
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;POSIZIONE ECONOMICA C;M;40,5%
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;POSIZIONE ECONOMICA D;M;35,7%
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;POSIZIONE ECONOMICA EP;M;42,8%
2022;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;DIRETTORE GENERALE;M;0,0%
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;DIRIGENTE II FASCIA;M;66,7%
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;POSIZIONE ECONOMICA B;M;59,3%
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;POSIZIONE ECONOMICA C;M;39,5%
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;POSIZIONE ECONOMICA D;M;31,9%
2022;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;POSIZIONE ECONOMICA EP;M;44,4%
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;DIRIGENTE II FASCIA;M;0,0%
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;POSIZIONE ECONOMICA B;M;77,8%
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;POSIZIONE ECONOMICA C;M;51,0%
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;POSIZIONE ECONOMICA D;M;51,3%
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;POSIZIONE ECONOMICA EP;M;0,0%
2022;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;DIRETTORE GENERALE;M;0,0%
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;DIRIGENTE II FASCIA;M;100,0%
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;POSIZIONE ECONOMICA B;M;57,1%
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;POSIZIONE ECONOMICA C;M;38,8%
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;POSIZIONE ECONOMICA D;M;36,4%
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;POSIZIONE ECONOMICA EP;M;36,8%
2022;05807;Roma - III Università degli studi;Lazio;CENTRO;DIRETTORE GENERALE;M;100,0%
2022;06001;Cassino - Università degli studi;Lazio;CENTRO;DIRIGENTE II FASCIA;M;100,0%
2022;06001;Cassino - Università degli studi;Lazio;CENTRO;POSIZIONE ECONOMICA B;M;35,0%
2022;06001;Cassino - Università degli studi;Lazio;CENTRO;POSIZIONE ECONOMICA C;M;54,8%
2022;06001;Cassino - Università degli studi;Lazio;CENTRO;POSIZIONE ECONOMICA D;M;41,6%
2022;06001;Cassino - Università degli studi;Lazio;CENTRO;POSIZIONE ECONOMICA EP;M;66,7%
2022;06001;Cassino - Università degli studi;Lazio;CENTRO;DIRETTORE GENERALE;M;0,0%
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;DIRIGENTE II FASCIA;M;100,0%
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;POSIZIONE ECONOMICA B;M;55,6%
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;POSIZIONE ECONOMICA C;M;47,6%
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;POSIZIONE ECONOMICA D;M;50,0%
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;POSIZIONE ECONOMICA EP;M;28,6%
2022;06201;Benevento - Università degli studi del Sannio;Campania;SUD;DIRETTORE GENERALE;M;100,0%
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;DIRIGENTE II FASCIA;M;40,0%
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;POSIZIONE ECONOMICA B;M;72,6%
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;POSIZIONE ECONOMICA C;M;51,4%
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;POSIZIONE ECONOMICA D;M;42,9%
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;POSIZIONE ECONOMICA EP;M;43,7%
2022;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;DIRETTORE GENERALE;M;100,0%
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;DIRIGENTE II FASCIA;M;60,0%
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;POSIZIONE ECONOMICA B;M;63,2%
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;POSIZIONE ECONOMICA C;M;55,7%
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;POSIZIONE ECONOMICA D;M;46,7%
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;POSIZIONE ECONOMICA EP;M;50,0%
2022;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;DIRETTORE GENERALE;M;100,0%
2022;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;DIRIGENTE II FASCIA;M;100,0%
2022;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;POSIZIONE ECONOMICA B;M;62,1%
2022;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;POSIZIONE ECONOMICA C;M;43,0%
2022;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;POSIZIONE ECONOMICA D;M;43,9%
2022;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;POSIZIONE ECONOMICA EP;M;66,7%
2022;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;DIRETTORE GENERALE;M;100,0%
2022;06306;Napoli - Seconda Università degli studi;Campania;SUD;DIRIGENTE II FASCIA;M;25,0%
2022;06306;Napoli - Seconda Università degli studi;Campania;SUD;POSIZIONE ECONOMICA B;M;60,3%
2022;06306;Napoli - Seconda Università degli studi;Campania;SUD;POSIZIONE ECONOMICA C;M;46,0%
2022;06306;Napoli - Seconda Università degli studi;Campania;SUD;POSIZIONE ECONOMICA D;M;47,7%
2022;06306;Napoli - Seconda Università degli studi;Campania;SUD;POSIZIONE ECONOMICA EP;M;50,0%
2022;06306;Napoli - Seconda Università degli studi;Campania;SUD;DIRETTORE GENERALE;M;0,0%
2022;06501;Salerno - Università degli studi;Campania;SUD;DIRIGENTE II FASCIA;M;100,0%
2022;06501;Salerno - Università degli studi;Campania;SUD;POSIZIONE ECONOMICA B;M;66,7%
2022;06501;Salerno - Università degli studi;Campania;SUD;POSIZIONE ECONOMICA C;M;50,2%
2022;06501;Salerno - Università degli studi;Campania;SUD;POSIZIONE ECONOMICA D;M;42,3%
2022;06501;Salerno - Università degli studi;Campania;SUD;POSIZIONE ECONOMICA EP;M;50,0%
2022;06501;Salerno - Università degli studi;Campania;SUD;DIRETTORE GENERALE;M;100,0%
2022;06601;L'Aquila - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA B;M;45,8%
2022;06601;L'Aquila - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA C;M;36,1%
2022;06601;L'Aquila - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA D;M;49,3%
2022;06601;L'Aquila - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA EP;M;42,9%
2022;06601;L'Aquila - Università degli studi;Abruzzo;SUD;DIRETTORE GENERALE;M;100,0%
2022;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;POSIZIONE ECONOMICA C;M;33,3%
2022;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;POSIZIONE ECONOMICA D;M;50,0%
2022;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;POSIZIONE ECONOMICA EP;M;0,0%
2022;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;DIRETTORE GENERALE;M;100,0%
2022;06701;Teramo - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA B;M;34,6%
2022;06701;Teramo - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA C;M;42,3%
2022;06701;Teramo - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA D;M;33,3%
2022;06701;Teramo - Università degli studi;Abruzzo;SUD;POSIZIONE ECONOMICA EP;M;44,4%
2022;06701;Teramo - Università degli studi;Abruzzo;SUD;DIRETTORE GENERALE;M;100,0%
2022;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;DIRIGENTE II FASCIA;M;33,3%
2022;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;POSIZIONE ECONOMICA B;M;45,5%
2022;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;POSIZIONE ECONOMICA C;M;38,7%
2022;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;POSIZIONE ECONOMICA D;M;40,5%
2022;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;POSIZIONE ECONOMICA EP;M;50,0%
2022;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;DIRETTORE GENERALE;M;100,0%
2022;07001;Campobasso - Università degli studi del Molise;Molise;SUD;DIRIGENTE II FASCIA;M;100,0%
2022;07001;Campobasso - Università degli studi del Molise;Molise;SUD;POSIZIONE ECONOMICA B;M;64,1%
2022;07001;Campobasso - Università degli studi del Molise;Molise;SUD;POSIZIONE ECONOMICA C;M;48,0%
2022;07001;Campobasso - Università degli studi del Molise;Molise;SUD;POSIZIONE ECONOMICA D;M;31,0%
2022;07001;Campobasso - Università degli studi del Molise;Molise;SUD;POSIZIONE ECONOMICA EP;M;33,3%
2022;07001;Campobasso - Università degli studi del Molise;Molise;SUD;DIRETTORE GENERALE;M;100,0%
2022;07101;Foggia - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA B;M;48,1%
2022;07101;Foggia - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA C;M;45,9%
2022;07101;Foggia - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA D;M;42,5%
2022;07101;Foggia - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA EP;M;65,2%
2022;07101;Foggia - Università degli studi;Puglia;SUD;DIRETTORE GENERALE;M;0,0%
2022;07201;Bari - Università degli studi;Puglia;SUD;DIRIGENTE II FASCIA;M;80,0%
2022;07201;Bari - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA B;M;56,5%
2022;07201;Bari - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA C;M;43,6%
2022;07201;Bari - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA D;M;36,8%
2022;07201;Bari - Università degli studi;Puglia;SUD;POSIZIONE ECONOMICA EP;M;42,6%
2022;07201;Bari - Università degli studi;Puglia;SUD;DIRETTORE GENERALE;M;100,0%
2022;07202;Bari - Politecnico;Puglia;SUD;DIRIGENTE II FASCIA;M;0,0%
2022;07202;Bari - Politecnico;Puglia;SUD;POSIZIONE ECONOMICA B;M;60,0%
2022;07202;Bari - Politecnico;Puglia;SUD;POSIZIONE ECONOMICA C;M;48,8%
2022;07202;Bari - Politecnico;Puglia;SUD;POSIZIONE ECONOMICA D;M;53,3%
2022;07202;Bari - Politecnico;Puglia;SUD;POSIZIONE ECONOMICA EP;M;70,6%
2022;07202;Bari - Politecnico;Puglia;SUD;DIRETTORE GENERALE;M;100,0%
2022;07501;Lecce - Università del Salento;Puglia;SUD;DIRIGENTE II FASCIA;M;0,0%
2022;07501;Lecce - Università del Salento;Puglia;SUD;POSIZIONE ECONOMICA B;M;62,5%
2022;07501;Lecce - Università del Salento;Puglia;SUD;POSIZIONE ECONOMICA C;M;55,4%
2022;07501;Lecce - Università del Salento;Puglia;SUD;POSIZIONE ECONOMICA D;M;46,3%
2022;07501;Lecce - Università del Salento;Puglia;SUD;POSIZIONE ECONOMICA EP;M;52,9%
2022;07501;Lecce - Università del Salento;Puglia;SUD;DIRETTORE GENERALE;M;100,0%
2022;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;DIRIGENTE II FASCIA;M;100,0%
2022;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;POSIZIONE ECONOMICA B;M;68,8%
2022;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;POSIZIONE ECONOMICA C;M;48,6%
2022;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;POSIZIONE ECONOMICA D;M;50,7%
2022;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;POSIZIONE ECONOMICA EP;M;70,0%
2022;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;DIRETTORE GENERALE;M;100,0%
2022;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;DIRIGENTE II FASCIA;M;100,0%
2022;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;POSIZIONE ECONOMICA B;M;66,7%
2022;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;POSIZIONE ECONOMICA C;M;54,8%
2022;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;POSIZIONE ECONOMICA D;M;45,0%
2022;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;POSIZIONE ECONOMICA EP;M;46,7%
2022;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;DIRETTORE GENERALE;M;0,0%
2022;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;POSIZIONE ECONOMICA B;M;42,9%
2022;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;POSIZIONE ECONOMICA C;M;48,8%
2022;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;POSIZIONE ECONOMICA D;M;50,0%
2022;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;POSIZIONE ECONOMICA EP;M;50,0%
2022;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;DIRETTORE GENERALE;M;100,0%
2022;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;POSIZIONE ECONOMICA B;M;66,7%
2022;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;POSIZIONE ECONOMICA C;M;51,1%
2022;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;POSIZIONE ECONOMICA D;M;46,4%
2022;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;POSIZIONE ECONOMICA EP;M;44,4%
2022;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;DIRETTORE GENERALE;M;100,0%
2022;08201;Palermo - Università degli studi;Sicilia;ISOLE;DIRIGENTE II FASCIA;M;100,0%
2022;08201;Palermo - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA B;M;61,4%
2022;08201;Palermo - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA C;M;55,1%
2022;08201;Palermo - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA D;M;44,3%
