ANNOSCOLASTICO,AREAGEOGRAFICA,REGIONE,PROVINCIA,CODICEISTITUTORIFERIMENTO,DENOMINAZIONEISTITUTORIFERIMENTO,CODICESCUOLA,DENOMINAZIONESCUOLA,INDIRIZZOSCUOLA,CAPSCUOLA,CODICECOMUNESCUOLA,DESCRIZIONECOMUNE,DESCRIZIONECARATTERISTICASCUOLA,DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA,INDICAZIONESEDEDIRETTIVO,INDICAZIONESEDEOMNICOMPRENSIVO,INDIRIZZOEMAILSCUOLA,INDIRIZZOPECSCUOLA,SITOWEBSCUOLA,SEDESCOLASTICA,CAP,average_income_per_capita,income_clean,taxpayers,Track_Type
202526,ISOLE,SICILIA,CATANIA,CTIC85300T,I.C. VITTORINI-S.P.CLARENZA,CTMM85302X,SECONDARIA I GRADO V.LE FALCONE,VIALE FALCONE SN,95040,B561,CAMPOROTONDO ETNEO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC85300T@istruzione.it,Non Disponibile,www.icsvittorini.edu.it/,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIS023006,IS CARLO GEMMELLARO,CTTD02350R,CARLO GEMMELLARO SERALE,CORSO INDIPENDENZA 229,95122,C351,CATANIA,PERCORSO II LIVELLO,ISTITUTO TECNICO COMMERCIALE,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.iis-gemmellaro.edu.it,NO,95122,16136.755483908111,280279306.0,17369.0,Istituto Tecnico
202526,ISOLE,SICILIA,CATANIA,CTIC81100Q,IC L. CAPUANA MINEO,CTEE81101T,IC CAPUANA MINEO,VIA P.MAURA 26,95044,F217,MINEO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC81100Q@istruzione.it,Non Disponibile,www.icmineo.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC89800B,I.C. DIAZ - MANZONI CATANIA,CTMM89802D,OSPEDALE GARIBALDI (DIAZ-MANZ.),VIA PALERMO,95122,C351,CATANIA,C/O IST. OSPEDALIERO,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC89800B@istruzione.it,Non Disponibile,www.scuoladiazcatania.it,NO,95122,16136.755483908111,280279306.0,17369.0,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC84700E,IC DE AMICIS - DON MILANI,CTEE84703P,SCUOLA PRIMARIA PLESSO CROCITTA,VIA G.BASILE 77,95036,H175,RANDAZZO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,WWW.ICDEAMICISRANDAZZO.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8A300B,IC LEONARDO DA VINCI-MASCALUCIA,CTMM8A301C,LEONARDO DA VINCI MASCALUCIA,VIA REGIONE SICILIANA 12,95030,F005,MASCALUCIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC8A300B@istruzione.it,Non Disponibile,www.vincimascalucia.gov.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC828005,IC G. TOMASI DI LAMPEDUSA,CTAA828012,G. TOMASI DI LAMPEDUSA,VIA BOLANO 11,95030,E156,GRAVINA DI CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC828005@istruzione.it,Non Disponibile,www.noidellalampedusa.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81900A,VI - I.C. GIOV. XXIII ACIREALE,CTEE81903E,M.ALOSI - PIANO API,VIA NAZ. PER S. M. AMMALATI-SAN COSMO,95024,A028,ACIREALE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC81900A@istruzione.it,Non Disponibile,www.icgiovanni23acireale.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AQ00E,I.C. S.VENERINA,CTEE8AQ02N,BONGIARDO,PIAZZA R.MARGHERITA S.N.,95010,I314,SANTA VENERINA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AQ00E@istruzione.it,Non Disponibile,www.icsantavenerina.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC89100L,I. C. DE CRUYLLAS - RAMACCA,CTEE89104T,PLESSO SANTA RITA,VIA SAN GIACOMO S.N.,95040,H168,RAMACCA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC89100L@istruzione.it,Non Disponibile,www.icsdecruyllasramacca.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC858001,IC. DE AMICIS TREMESTIERI ETNEO,CTEE858035,VIA SCUOLE,VIA DELLE SCUOLE,95030,L369,TREMESTIERI ETNEO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,https//www.icdeamicistremestieri.edu.it/index.php/homepage,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81600V,IC G. FALCONE - ACICASTELLO,CTAA816072,R. RIMINI,PIAZZA DELLE SCUOLE,95021,A026,ACI CASTELLO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC81600V@istruzione.it,Non Disponibile,www.icsfalconeacicastello.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC858001,IC. DE AMICIS TREMESTIERI ETNEO,CTMM858012,EDMONDO DE AMICIS - TREMESTIERI,VIA MAIORANA 13,95030,L369,TREMESTIERI ETNEO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC858001@istruzione.it,Non Disponibile,https//www.icdeamicistremestieri.edu.it/index.php/homepage,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC81100Q,IC L. CAPUANA MINEO,CTMM81101R,DUCEZIO,VIA S.IPPOLITO,95044,F217,MINEO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC81100Q@istruzione.it,Non Disponibile,www.icmineo.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC89800B,I.C. DIAZ - MANZONI CATANIA,CTAA89807E,VIA PLEBISCITO N. 784,VIA PLEBISCITO N. 784,95124,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC89800B@istruzione.it,Non Disponibile,www,NO,95124,21758.67941040995,236190465.0,10855.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIS023006,IS CARLO GEMMELLARO,CTTF02301P,GEMMELLARO - INFORMATICA,CORSO INDIPENDENZA 229,95122,C351,CATANIA,NORMALE,ISTITUTO TECNICO INDUSTRIALE,NO,Non Disponibile,CTIS023006@istruzione.it,Non Disponibile,www.iis-gemmellaro.edu.it,NO,95122,16136.755483908111,280279306.0,17369.0,Istituto Tecnico
202526,ISOLE,SICILIA,CATANIA,CTIC84700E,IC DE AMICIS - DON MILANI,CTEE84702N,SCUOLA PRIMARIA VIA VITT.VENETO,VIA VITTORIO VENETO 4,95036,H175,RANDAZZO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,WWW.ICDEAMICISRANDAZZO.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8A300B,IC LEONARDO DA VINCI-MASCALUCIA,CTEE8A302E,PLESSO VIA SS. CROCIFISSO,VIA SS. CROCIFISSO,95030,F005,MASCALUCIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8A300B@istruzione.it,Non Disponibile,www.vincimascalucia.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81900A,VI - I.C. GIOV. XXIII ACIREALE,CTAA81907D,DON GIUSEPPE PANEBIANCO,VIA TORRETTA,95024,A028,ACIREALE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC81900A@istruzione.it,Non Disponibile,www.icgiovanni23acireale.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AB00G,IC CESARE BATTISTI CATANIA,CTAA8AB04G,ACQUICELLA,VIA ACQUICELLA 62,95122,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.battistix.it,NO,95122,16136.755483908111,280279306.0,17369.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AQ00E,I.C. S.VENERINA,CTMM8AQ01G,S.M. SANTA VENERINA,VIA ALDO MORO S.N.,95010,I314,SANTA VENERINA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC8AQ00E@istruzione.it,Non Disponibile,www.icsantavenerina.gov.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC81600V,IC G. FALCONE - ACICASTELLO,CTAA816083,R. RIMINI,VIA TRIPOLI,95021,A026,ACI CASTELLO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC81600V@istruzione.it,Non Disponibile,www.icsfalconeacicastello.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC858001,IC. DE AMICIS TREMESTIERI ETNEO,CTAA858041,VIA MAIORANA,VIA DELLE SCUOLE,95030,L369,TREMESTIERI ETNEO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icdeamicistremestieri.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8BB006,I.C. G. VERGA CATANIA,CTIC8BB006,I.C. G. VERGA CATANIA,VIA G.LEOPARDI 89/B,95127,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8BB006@istruzione.it,CTIC8BB006@pec.istruzione.it,Non Disponibile,NO,95127,28873.453900149852,366086522.0,12679.0,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC89100L,I. C. DE CRUYLLAS - RAMACCA,CTEE89101P,CAPPUCCINI-DE CRUYLLAS- RAMACCA,VIA CAPPUCCINI 163,95040,H168,RAMACCA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC89100L@istruzione.it,Non Disponibile,www.icsdecruyllasramacca.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC828005,IC G. TOMASI DI LAMPEDUSA,CTAA828023,VIA A.MORO,VIA A.MORO 22,95030,E156,GRAVINA DI CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC828005@istruzione.it,Non Disponibile,www.noidellalampedusa.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC858001,IC. DE AMICIS TREMESTIERI ETNEO,CTAA85802V,VIA GARRO,VIA GARRO,95030,L369,TREMESTIERI ETNEO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC858001@istruzione.it,Non Disponibile,www.icdeamicistremestieri.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AJ00Q,G.GALILEI - G.MAZZINI,CTEE8AJ041,PIANO CUGNI,PIANO CUGNI,95042,E133,GRAMMICHELE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AJ00Q@istruzione.it,Non Disponibile,www.icgalilleimazzinigrammichele.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC84700E,IC DE AMICIS - DON MILANI,CTAA84702C,S.CUORE,VIA DEI ROMANO N.2,95036,H175,RANDAZZO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC84700E@istruzione.it,Non Disponibile,WWW.ICDEAMICISRANDAZZO.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8BN00N,IC MADRE TERESA DI CALCUTTA,CTEE8BN02R,C.D M.T. DI CALCUTTA BELPASSO,VIA 1^ RETTA LEVANTE174,95032,A766,BELPASSO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.ICGFAVA.EDU.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8A300B,IC LEONARDO DA VINCI-MASCALUCIA,CTEE8A301D,PLESSO VIA ROMA,VIA ROMA,95030,F005,MASCALUCIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8A300B@istruzione.it,Non Disponibile,www.vincimascalucia.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AB00G,IC CESARE BATTISTI CATANIA,CTIC8AB00G,IC CESARE BATTISTI CATANIA,VIA S.M.SALETTE 76,95121,C351,CATANIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC8AB00G@istruzione.it,ctic8ab00g@pec.istruzione.it,www.battistix.it,NO,95121,15005.508239789826,502624504.0,33496.0,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC858001,IC. DE AMICIS TREMESTIERI ETNEO,CTEE858013,IC E. DE AMICIS TREMESTIERI E.,VIA SCIARA 55,95030,L369,TREMESTIERI ETNEO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC858001@istruzione.it,Non Disponibile,https//www.icdeamicistremestieri.edu.it/index.php/homepage,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81900A,VI - I.C. GIOV. XXIII ACIREALE,CTMM81901B,GIOVANNI XXIII - ACIREALE,VIA FIRENZE,95023,A028,ACIREALE,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC81900A@istruzione.it,Non Disponibile,www.icgiovanni23acireale.edu.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC894004,IC MALERBA CATANIA,CTEE894038,CD CAPPONI CATANIA,VIA DE CARO 85,95126,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC894004@istruzione.it,Non Disponibile,wwww.icmalerba-leopardi.it,NO,95126,23583.85132765531,376586938.0,15968.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81600V,IC G. FALCONE - ACICASTELLO,CTEE816077,R. RIMINI,VIA TRIPOLI,95021,A026,ACI CASTELLO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC81600V@istruzione.it,Non Disponibile,www.icsfalconeacicastello.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC830005,II -IC FUCCIO-LASPINA ACIREALE,CTEE830017,SCUOLA PRIMARIA BALATELLE,VIA LORETO BALATELLE 187,95024,A028,ACIREALE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC830005@istruzione.it,Non Disponibile,www.fucciolaspina.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AY00E,"I.C.""GIUSEPPE RUSSO""",CTAA8AY02C,S.MARIA LA STRADA,VIA DEI NORMANNI,95014,E017,GIARRE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AY00E@istruzione.it,Non Disponibile,www.ic-giarre1.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC858001,IC. DE AMICIS TREMESTIERI ETNEO,CTEE858024,PLESSO MAIORANA,VIA MAIORANA 1,95030,L369,TREMESTIERI ETNEO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC858001@istruzione.it,Non Disponibile,https//www.icdeamicistremestieri.edu.it/index.php/homepage,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC84700E,IC DE AMICIS - DON MILANI,CTMM84701G,EDMONDO DE AMICIS - RANDAZZO,PIAZZA LORETO,95036,H175,RANDAZZO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC84700E@istruzione.it,Non Disponibile,WWW.ICDEAMICISRANDAZZO.IT,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC8AJ00Q,G.GALILEI - G.MAZZINI,CTAA8AJ04Q,VIA UGO LA MALFA,VIA UGO LA MALFA,95042,E133,GRAMMICHELE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AJ00Q@istruzione.it,Non Disponibile,www.icgalileimazzinigrammichele.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTTD160007,"I.T.E.""GIOACCHINO RUSSO""",CTTD160007,"I.T.E.""GIOACCHINO RUSSO""",VIA PARINIS.N.,95047,G371,PATERNO',NORMALE,ISTITUTO TECNICO COMMERCIALE,SI,Non Disponibile,CTTD160007@istruzione.it,cttd160007@pec.istruzione.it,www.iterusso.edu.it,NO,,,,,Istituto Tecnico
202526,ISOLE,SICILIA,CATANIA,CTIC8A300B,IC LEONARDO DA VINCI-MASCALUCIA,CTAA8A3018,PLESSO VIA ROMA,VIA ROMA,95030,F005,MASCALUCIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8A300B@istruzione.it,Non Disponibile,www.vincimascalucia.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81900A,VI - I.C. GIOV. XXIII ACIREALE,CTAA81905B,PLESSO S. DOMENICO SAVIO,VIA NAZIONALE PER CATANIA,95024,A028,ACIREALE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC81900A@istruzione.it,Non Disponibile,www.icgiovanni23acireale.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AB00G,IC CESARE BATTISTI CATANIA,CTEE8AB05T,CD CARONDA CATANIA,VIA ZAMMATARO 24,95122,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.battistix.it,NO,95122,16136.755483908111,280279306.0,17369.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC89700G,"""ITALO CALVINO""",CTEE89701N,"""ITALO CALVINO"" - BRINDISI",VIA BRINDISI11,95125,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC89700G@istruzione.it,Non Disponibile,www.icscalvino.edu.it,NO,95125,24856.823729002113,446875977.0,17978.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIS053002,IIS LEONARDO,CTRI05301N,IPSIA MAIORANA + SABIN,VIA VIALE LIBERTA' 151,95014,E017,GIARRE,NORMALE,IST PROF INDUSTRIA E ARTIGIANATO,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.liceoleonardo.edu.it,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC81600V,IC G. FALCONE - ACICASTELLO,CTAA816061,R. RIMINI,VIA DELLE SCUOLE,95021,A026,ACI CASTELLO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC81600V@istruzione.it,Non Disponibile,www.icsfalconeacicastello.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC830005,II -IC FUCCIO-LASPINA ACIREALE,CTEE830028,SCUOLA PRIM.VIA MONETARIO FLOR.,VIA MONETARIO FLORISTELLA 4,95024,A028,ACIREALE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC830005@istruzione.it,Non Disponibile,www.fucciolaspina.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC822006,I.C. G. ARCOLEO - V. DA FELTRE,CTAA822046,SC. INFANZIA GRANIERI,VIA TORINO S.N.,95040,B428,CALTAGIRONE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC822006@istruzione.it,Non Disponibile,www.icarcoleo.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AY00E,"I.C.""GIUSEPPE RUSSO""",CTEE8AY04Q,A. MANZONI,VIALE MEDITERRANEO S.N.C.,95014,E017,GIARRE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AY00E@istruzione.it,Non Disponibile,www.ic-giarre1.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC84700E,IC DE AMICIS - DON MILANI,CTAA84704E,CROCITTA,VIA GAETANO BASILE 77,95036,H175,RANDAZZO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,WWW.ICDEAMICISRANDAZZO.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81600V,IC G. FALCONE - ACICASTELLO,CTAA81603T,CANNIZZARO,VIA ROBERTO RIMINI,95021,A026,ACI CASTELLO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC81600V@istruzione.it,Non Disponibile,www.icsfalconeacicastello.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8BM00T,IC MARTOGLIO - BELPASSO,CTIC8BM00T,IC MARTOGLIO - BELPASSO,VIA SCUOLE MEDIE,95032,A766,BELPASSO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,ctic8bm00t@istruzione.it,CTIC8BM00T@pec.istruzione.it,Non Disponibile,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC8AJ00Q,G.GALILEI - G.MAZZINI,CTEE8AJ03X,UGO LA MALFA,VIA UGO LA MALFA,95042,E133,GRAMMICHELE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AJ00Q@istruzione.it,Non Disponibile,www.icgalileimazzinigrammichele.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC881002,MUSCO,CTEE881058,PLESSO PRIMARIA FANTASIA,VIA ZIA LISA 193,95121,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC881002@istruzione.it,Non Disponibile,www.icmuscoct.info,NO,95121,15005.508239789826,502624504.0,33496.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC85900R,"I.C.S. ""GIOVANNI VERGA""",CTEE85902X,AGOSTA,VIALE MARGHERITA 54,95049,M100,VIZZINI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC85900R@istruzione.it,Non Disponibile,www.icvizzini.gov.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AB00G,IC CESARE BATTISTI CATANIA,CTAA8AB01C,VIA PLEBISCITO,VIA PLEBISCITO 380,95121,C351,CATANIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC8AB00G@istruzione.it,Non Disponibile,www.battistix.it,NO,95121,15005.508239789826,502624504.0,33496.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTTD18000C,PIETRO BRANCHINA,CTTD18001D,ISTITUTO TECNICO INDUSTRIALE - IND CHIM,VIA GIAMBATTISTA VICO 12,95033,A841,BIANCAVILLA,NORMALE,IST TECNICO ECONOMICO E TECNOLOGICO,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.iterusso.gov.it,NO,,,,,Istituto Tecnico
202526,ISOLE,SICILIA,CATANIA,CTIC89700G,"""ITALO CALVINO""",CTEE89705T,"""ITALO CALVINO"" - LEUCATIA",VIA LEUCATIA 141,95123,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC89700G@istruzione.it,Non Disponibile,www.icscalvino.gov.it,NO,95123,21151.818810386474,700548239.0,33120.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIS05400T,I.S. CARRERA MILITELLO,CTTD05450C,CORSO SERALE CARRERA MILITELLO,VIA GRENCHEN SNC,95043,F209,MILITELLO IN VAL DI CATANIA,PERCORSO II LIVELLO,ISTITUTO TECNICO COMMERCIALE,NO,Non Disponibile,Non Disponibile,Non Disponibile,https//www.istitutocarreramilitello.edu.it/,NO,,,,,Istituto Tecnico
202526,ISOLE,SICILIA,CATANIA,CTIC830005,II -IC FUCCIO-LASPINA ACIREALE,CTMM830016,SC.MEDIA VIGO FUCCIO-LA SPINA,VIA MONETARIO FLORISTELLA 4,95024,A028,ACIREALE,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC830005@istruzione.it,Non Disponibile,www.fucciolaspina.edu.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC8BG009,IC SPEDALIERI - CASTIGLIONE,CTEE8BG01B,CD I BRONTE,PIAZZA SPEDALIERI 8,95034,B202,BRONTE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.ICGFAVA.EDU.IT,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC89700G,"""ITALO CALVINO""",CTEE89703Q,"""ITALO CALVINO"" - QUARTARARO",VIA QUARTARARO 19,95125,C351,CATANIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC89700G@istruzione.it,Non Disponibile,www.icscalvino.gov.it,NO,95125,24856.823729002113,446875977.0,17978.0,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC822006,I.C. G. ARCOLEO - V. DA FELTRE,CTAA822035,"SC INFANZIA ""S. DOMENICO SAVIO""",VIA S. DOMENICO SAVIO 4,95041,B428,CALTAGIRONE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,CTIC822006@istruzione.it,Non Disponibile,www.icarcoleo.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC8AY00E,"I.C.""GIUSEPPE RUSSO""",CTEE8AY01L,COSENTINO,VIA AMARI 2,95014,E017,GIARRE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AY00E@istruzione.it,Non Disponibile,www.ic-giarre1.edu.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC828005,IC G. TOMASI DI LAMPEDUSA,CTMM828016,G. TOMASI DI LAMPEDUSA,VIALE ALDO MORO N. 22,95030,E156,GRAVINA DI CATANIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,CTIC828005@istruzione.it,Non Disponibile,www.noidellalampedusa.edu.it,NO,,,,,Medie
202526,ISOLE,SICILIA,CATANIA,CTIC8AJ00Q,G.GALILEI - G.MAZZINI,CTEE8AJ02V,PIANO IMMACOLATA,VIA C. SADA,95042,E133,GRAMMICHELE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,CTIC8AJ00Q@istruzione.it,Non Disponibile,www.icgalileimazzinigrammichele.it,NO,,,,,Primaria/Infanzia
202526,ISOLE,SICILIA,CATANIA,CTIC81600V,IC G. FALCONE - ACICASTELLO,CTIC81600V,IC G. FALCONE - ACICASTELLO,VIA CESARE BATTISTI 12,95021,A026,ACI CASTELLO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC81600V@istruzione.it,ctic81600v@pec.istruzione.it,https//www.icsfalconeacicastello.edu.it/,NO,,,,,Altro
202526,ISOLE,SICILIA,CATANIA,CTIC84700E,IC DE AMICIS - DON MILANI,CTIC84700E,IC DE AMICIS - DON MILANI,PIAZZA LORETO,95036,H175,RANDAZZO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,CTIC84700E@istruzione.it,ctic84700e@pec.istruzione.it,www.icdeamicisrandazzo.edu.it,NO,,,,,Altro
