ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,TIPOPERCORSO,PERCORSO,INDIRIZZO,ALUNNIMASCHI,ALUNNIFEMMINE
202425,NARH4C5006,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,5,5
202425,MBRFZ6500C,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,3,23
202425,VEPMLV5000,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE,4,9
202425,BGPS00500D,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,15,9
202425,ENSD01500A,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,DESIGN - ARREDAMENTO E LEGNO,2,2
202425,NATD3V500N,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,4,5
202425,SRTHA6500C,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,CONDUZIONE DEL MEZZO NAVALE - OPZIONE,3,0
202425,RCRI015009,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: ODONTOTECNICO,5,0
202425,CTSD015003,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,DESIGN - CERAMICA,5,4
202425,FIPC05500B,SCUOLA SECONDARIA II GRADO,5,LICEO,CLASSICO,CLASSICO,4,3
202425,RMTAZI500E,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,"AGRARIA, AGROAL. E AGROIND.-BIENNIO COM.",10,3
202425,RMPM7V500G,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,12,14
202425,MITD73500S,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING QUADRIENNALE,18,4
202425,SATNTR5000,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,TURISMO,2,2
202425,MIPS42500R,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,38,20
202425,RGTDCA500P,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,9,0
202425,ANPM3A500M,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,3,1
202425,REPM3F5001,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,18,26
202425,SATD27500X,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,27,17
202425,MITN535006,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,TURISMO QUADRIENNALE,7,5
202425,BGTF1A500N,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,7,0
202425,RMSL3M5001,SCUOLA SECONDARIA II GRADO,5,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZIONE COREUTICA,1,5
202425,NATDCE500D,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,33,29
202425,MIPCCH5001,SCUOLA SECONDARIA II GRADO,1,LICEO,CLASSICO,CLASSICO QUADRIENNALE,4,2
202425,SATD075006,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,10,3
202425,MIRFHT500U,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,3,19
202425,PCPSD7500T,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,35,18
202425,VAPM04500D,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,12,7
202425,FIPSZD500T,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,2,2
202425,MITF11500N,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,ELETTR. ED ELETTROTEC.- BIENNIO COMUNE,164,5
202425,SATFHG5004,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,3,1
202425,RMTDOO500A,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,11,0
202425,TOPQ04500Q,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,24,25
202425,RETDVV500C,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,18,1
202425,AGTA56500L,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,"AGRARIA, AGROAL. E AGROIND.-BIENNIO COM.",1,2
202425,CETFOD5002,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,69,0
202425,BSPME1500B,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,22,25
202425,VAPSDE500S,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,13,8
202425,SATFVG500S,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,ELETTROTECNICA,47,2
202425,RMPL07500N,SCUOLA SECONDARIA II GRADO,5,LICEO,EUROPEO,LINGUISTICO MODERNO (LICEI LINGUISTICI EUROPEI PARITARI),2,6
202425,LIPL01500X,SCUOLA SECONDARIA II GRADO,2,LICEO,LINGUISTICO,LINGUISTICO,0,2
202425,PATD87500G,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,5,5
202425,ATPS715002,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,2,3
202425,MBPMZF5000,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE QUADRIENNALE,5,9
202425,PEPS005001,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,31,11
202425,NATFIQ500E,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,4,1
202425,RMPMR25005,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,4,17
202425,PDTD01500R,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,11,5
202425,COPSI65000,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,18,4
202425,NATDEP5000,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,1,0
202425,NATF69500H,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,3,1
202425,NATDB75009,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,SISTEMI INFORMATIVI AZIENDALI,0,4
202425,SATFN25000,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,3,2
202425,RGTDCA500P,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,2,0
202425,RMPC24500N,SCUOLA SECONDARIA II GRADO,4,LICEO,EUROPEO,LINGUISTICO MODERNO (LICEI LINGUISTICI EUROPEI PARITARI),1,1
202425,RMPS53500R,SCUOLA SECONDARIA II GRADO,5,LICEO,INTERNAZIONALE,SCIENTIFICO INTERNAZIONALE - OPZIONE ITALO INGLESE (HIGHLANDS INSTITUTE),13,5
202425,TOSLUR500P,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,ARTI FIGURATIVE - GRAFICO-PITTORICO,1,7
202425,MBSL05500V,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,ARTI FIGURATIVE - PLASTICO PITTORICO,3,15
202425,SAPM3S500H,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,1,3
202425,SATF02500B,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,INFOR. TELECOM. - BIENNIO COMUNE,1,2
202425,SATFZG500C,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,5,0
202425,COPS055009,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,5,12
202425,MIPSD2500P,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,12,3
202425,SAPSM3500V,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,4,1
202425,NARFFC500D,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,1,2
202425,RMPC26500V,SCUOLA SECONDARIA II GRADO,4,LICEO,CLASSICO,CLASSICO,9,16
202425,CETF01500C,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,INFORMATICA,16,3
202425,PAPC14500P,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,0,2
202425,BGPMS4500R,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,0,8
202425,BGRF2Q5004,SCUOLA SECONDARIA II GRADO,3,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: OTTICO,6,3
202425,RMPSVA5006,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,19,19
202425,MIPS295009,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,21,13
202425,CLTD095008,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,7,3
202425,RMPS4A500Z,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,17,5
202425,BGPL04500P,SCUOLA SECONDARIA II GRADO,1,LICEO,EUROPEO,GIURIDICO ECONOMICO (LICEI LINGUISTICI EUROPEI PARITARI),6,6
202425,NAPS265003,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,3,9
202425,TVPS02500N,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO,5,6
202425,NAPS92500P,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,21,9
202425,TVTB205003,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,CONDUZIONE DEL MEZZO AEREO - OPZIONE,23,3
202425,NOPL015002,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,2,3
202425,MIPS79500P,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,6,3
202425,RMPS265002,SCUOLA SECONDARIA II GRADO,2,LICEO,INTERNAZIONALE,SCIENTIFICO INTERNAZIONALE - VILLA FLAMINIA,17,9
202425,PRTD02500N,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,7,4
202425,RMPS265002,SCUOLA SECONDARIA II GRADO,5,LICEO,INTERNAZIONALE,SCIENTIFICO INTERNAZIONALE - VILLA FLAMINIA,14,6
202425,CTSD015003,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,DESIGN - CERAMICA,4,3
202425,RMTN8V500Q,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,TURISMO,0,3
202425,SIPS01500C,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO,4,5
202425,ISPM1I500P,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE,1,1
202425,TVPS05500D,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,6,2
202425,RMPSQP500D,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,28,6
202425,PATDPP5000,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,4,0
202425,MIPQ01500X,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE,9,19
202425,COSL035001,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,DESIGN - MODA,1,16
202425,TVPS02500N,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,3,6
202425,LCRC4F500Q,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI COMMERCIALI,14,11
202425,VRPSN9500T,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,17,9
202425,CORA025003,SCUOLA SECONDARIA II GRADO,2,PROFESSIONALE,NUOVI PROFESSIONALI,"AGRICOLTURA, SVILUPPO RURALE, VALORIZZAZIONE DEI PRODOTTI DEL TERRITORIO E GESTIONE DELLE RISORSE FORESTALI E MONTANE",17,5
202425,RMPSCF500T,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,12,3
202425,CETDN5500U,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,6,2
202425,SATDST500C,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,INFORMATICA,38,19
202425,PASD005001,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,DESIGN - MODA,0,11
202425,VAPM04500D,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,8,10
202425,TVPS035008,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,9,4
202425,RMPS24500R,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,21,9
202425,LTTFOH5004,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,23,2
202425,AGTA6O500F,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,"AGRARIA, AGROAL. E AGROIND.-BIENNIO COM.",5,0
202425,MIPMN45001,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE OPZ. ECONOMICO SOCIALE QUADRIENNALE,3,6
202425,RMPQ7Q5003,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,2,5
202425,AGPC4A5009,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,2,2
202425,BSPMNI500T,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENZE UMANE,SCIENZE UMANE,4,17
202425,VAPS92500G,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,11,15
202425,TPSD015003,SCUOLA SECONDARIA II GRADO,4,LICEO,ARTISTICO,DESIGN - MODA,0,16
202425,NATF30500A,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,INFORMATICA,3,8
202425,BSSL2A500P,SCUOLA SECONDARIA II GRADO,1,LICEO,ARTISTICO,ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE,10,9
202425,CERIPM5008,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: ODONTOTECNICO,10,0
202425,BSSL2A500P,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,AUDIOVISIVO MULTIMEDIA,5,9
202425,SARFD1500N,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,2,2
202425,NAPSNL500R,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,20,6
202425,RMPMPL5008,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,7,6
202425,MIPM06500R,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,2,15
202425,NATDAR5000,SCUOLA SECONDARIA II GRADO,4,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,3,6
202425,SRTD06500N,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,11,15
202425,RMPL00500B,SCUOLA SECONDARIA II GRADO,4,LICEO,LINGUISTICO,LINGUISTICO,3,5
202425,MIPS43500B,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,14,16
202425,PAPS3Q5009,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,4,5
202425,BGPSQZ500T,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,15,1
202425,TOTA015004,SCUOLA SECONDARIA II GRADO,4,TECNICO,TECNOLOGICO,PRODUZIONI E TRASFORMAZIONI,12,2
202425,CTPC01500D,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,6,3
202425,COTL045001,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,"COSTR., AMB. E TERRITORIO - BIENNIO COM.",7,0
202425,RMPM195002,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,4,13
202425,AVTF005001,SCUOLA SECONDARIA II GRADO,5,TECNICO,TECNOLOGICO,MECCANICA E MECCATRONICA,39,1
202425,FRPSMO500R,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO QUADRIENNALE,10,4
202425,VRPM01500Q,SCUOLA SECONDARIA II GRADO,5,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,4,6
202425,CEPS875001,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO,15,10
202425,TOPS01500P,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,18,10
202425,NAPL7N500U,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,0,6
202425,TPSD015003,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,DESIGN - ARREDAMENTO E LEGNO,2,5
202425,NAPL975007,SCUOLA SECONDARIA II GRADO,2,LICEO,LINGUISTICO,LINGUISTICO,2,3
202425,PVPS01500C,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,7,13
202425,RMPS555002,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO,24,14
202425,LCPMEE500S,SCUOLA SECONDARIA II GRADO,4,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,4,22
202425,PAPC1H500H,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,3,11
202425,RMPLLD5008,SCUOLA SECONDARIA II GRADO,1,LICEO,LINGUISTICO,LINGUISTICO,10,3
202425,TVPL08500G,SCUOLA SECONDARIA II GRADO,3,LICEO,EUROPEO,LINGUISTICO MODERNO (LICEI LINGUISTICI EUROPEI PARITARI),0,4
202425,NAPMVM500H,SCUOLA SECONDARIA II GRADO,5,LICEO,MUSICALE E COREUTICO,MUSICALE E COREUTICO - SEZ. MUSICALE,2,0
202425,NOTB12500G,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,7,1
202425,SATDG0500E,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,40,25
202425,NAPMRP500S,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,1,2
202425,LTPM4Q5001,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,1,5
202425,POPS00500D,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO,21,23
202425,RGRHH6500Z,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,9,6
202425,VBSLCH500S,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,GRAFICA,0,6
202425,RMPMQB5004,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENZE UMANE,SCIENZE UMANE,0,3
202425,CSTDIB500Z,SCUOLA SECONDARIA II GRADO,5,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,14,8
202425,MERHFN500I,SCUOLA SECONDARIA II GRADO,1,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,1,1
202425,MOPS0N500H,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,11,3
202425,BNPS12500Z,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,13,11
202425,MIPC125003,SCUOLA SECONDARIA II GRADO,2,LICEO,CLASSICO,CLASSICO,5,10
202425,RMPM3G5002,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENZE UMANE,SCIENZE UMANE - OPZ. ECONOMICO SOCIALE,1,10
202425,CETDA05001,SCUOLA SECONDARIA II GRADO,2,TECNICO,ECONOMICO,AMM. FINAN. MARKETING - BIENNIO COMUNE,8,2
202425,PVPS345009,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,3,2
202425,RMPL00500B,SCUOLA SECONDARIA II GRADO,3,LICEO,LINGUISTICO,LINGUISTICO,3,7
202425,RMPSAD500D,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,20,2
202425,MIPC06500L,SCUOLA SECONDARIA II GRADO,4,LICEO,CLASSICO,CLASSICO,11,17
202425,RMPL07500N,SCUOLA SECONDARIA II GRADO,2,LICEO,EUROPEO,GIURIDICO ECONOMICO (LICEI LINGUISTICI EUROPEI PARITARI),11,9
202425,ANRFBS500Z,SCUOLA SECONDARIA II GRADO,5,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,10,11
202425,BSPS2M500I,SCUOLA SECONDARIA II GRADO,1,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,13,6
202425,NATL175003,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,"COSTR., AMB. E TERRITORIO - BIENNIO COM.",1,1
202425,MIPLRL500B,SCUOLA SECONDARIA II GRADO,2,LICEO,LINGUISTICO,LINGUISTICO,4,7
202425,FRPSLP5002,SCUOLA SECONDARIA II GRADO,2,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,11,1
202425,RMPLG55006,SCUOLA SECONDARIA II GRADO,3,LICEO,INTERNAZIONALE,LICEO LINGUISTICO INTERNAZIONALE QUADRIENNALE,5,4
202425,MIPL08500Q,SCUOLA SECONDARIA II GRADO,4,LICEO,LINGUISTICO,LINGUISTICO,4,12
202425,CTTE01500X,SCUOLA SECONDARIA II GRADO,3,TECNICO,TECNOLOGICO,BIOTECNOLOGIE SANITARIE,8,11
202425,TOPS04500E,SCUOLA SECONDARIA II GRADO,5,LICEO,SCIENTIFICO,SCIENTIFICO - OPZIONE SCIENZE APPLICATE,21,4
202425,BGSLN6500G,SCUOLA SECONDARIA II GRADO,5,LICEO,ARTISTICO,ARCHITETTURA E AMBIENTE,4,5
202425,PGPMCG500I,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENZE UMANE,SCIENZE UMANE,4,12
202425,RMTB035009,SCUOLA SECONDARIA II GRADO,2,TECNICO,TECNOLOGICO,TRASPORTI E LOGISTICA - BIENNIO COMUNE,45,9
202425,FIPS04500X,SCUOLA SECONDARIA II GRADO,3,LICEO,SCIENTIFICO,SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO,22,10
202425,RMTD55500T,SCUOLA SECONDARIA II GRADO,3,TECNICO,ECONOMICO,AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO,3,4
202425,TOPL03500P,SCUOLA SECONDARIA II GRADO,1,LICEO,EUROPEO,LINGUISTICO MODERNO QUADRIENNALE,1,1
202425,CLSD00500B,SCUOLA SECONDARIA II GRADO,3,LICEO,ARTISTICO,GRAFICA,6,9
202425,NATL145007,SCUOLA SECONDARIA II GRADO,1,TECNICO,TECNOLOGICO,"COSTR., AMB. E TERRITORIO - BIENNIO COM.",3,1
202425,CZPC00500G,SCUOLA SECONDARIA II GRADO,3,LICEO,CLASSICO,CLASSICO,4,8
202425,PGRF8G5009,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE,1,1
202425,SARHE75006,SCUOLA SECONDARIA II GRADO,4,PROFESSIONALE,NUOVI PROFESSIONALI,ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA,3,1
