ANNO_ACCADEMICO;Area_Istituto;TIPO_ISTITUTO;NOME_ISTITUTO;COMUNE_ISTITUTO;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';ISCRITTIx ETA'
2013-2014;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227;UMBRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;17
2013-2014;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227;UMBRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2013-2014;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227;UMBRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2013-2014;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227;UMBRIA;AFAM_Corso Diploma accademico 1L;da 15 a 19 anni;6
2013-2014;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227;UMBRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;21
2013-2014;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227;UMBRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;9
2013-2014;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227;UMBRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;11
2013-2014;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227;UMBRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;12
2013-2014;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227;UMBRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;9
2013-2014;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227;UMBRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;17
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;15
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;58
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;7
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;35
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;8
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;3
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197;TOSCANA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);da 20 a 24 anni;3
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197;TOSCANA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);da 25 a 29 anni;3
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197;TOSCANA;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);30 anni e oltre;3
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197;TOSCANA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;13
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;62
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;5
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;58
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;40
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;7
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241;LAZIO;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);da 25 a 29 anni;4
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241;LAZIO;AFAM_Corso Post-Diploma accademico (Perfez./Master/Specializz.);30 anni e oltre;1
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241;LAZIO;AFAM_Corso Diploma accademico 1L;fino a 19 anni;66
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;230
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;20
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;8
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;31
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;13
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252;MARCHE;AFAM_Corso Diploma accademico 1L;fino a 19 anni;1
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252;MARCHE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;76
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252;MARCHE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;3
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252;MARCHE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252;MARCHE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;46
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252;MARCHE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;89
2013-2014;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252;MARCHE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);CAGLIARI;16008;SARDEGNA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;10
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);CAGLIARI;16008;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;23
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);CAGLIARI;16008;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;4
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);CAGLIARI;16008;SARDEGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;13
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;10
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di Fiesole;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;8
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia Italiana di Arte, Moda e Design;FIRENZE;15848;TOSCANA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;8
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia Italiana di Arte, Moda e Design;FIRENZE;15848;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;33
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);MILANO;11892;LOMBARDIA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;276
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);MILANO;11892;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;1153
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);MILANO;11892;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;104
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);MILANO;11892;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;22
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Milano Civica Scuola di Musica;MILANO;16007;LOMBARDIA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;13
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Milano Civica Scuola di Musica;MILANO;16007;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;89
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Milano Civica Scuola di Musica;MILANO;16007;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;35
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Milano Civica Scuola di Musica;MILANO;16007;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;54
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda;NAPOLI;16006;CAMPANIA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;37
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda;NAPOLI;16006;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;103
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda;NAPOLI;16006;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;11
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda;NAPOLI;16006;CAMPANIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;8
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia di Costume e Moda;ROMA;12161;LAZIO;AFAM_Corso Diploma accademico 1L;fino a 19 anni;6
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia di Costume e Moda;ROMA;12161;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;94
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia di Costume e Moda;ROMA;12161;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;7
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia di Costume e Moda;ROMA;12161;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia Italiana di Arte, Moda e Design;ROMA;15850;LAZIO;AFAM_Corso Diploma accademico 1L;fino a 19 anni;4
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia Italiana di Arte, Moda e Design;ROMA;15850;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;25
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia Italiana di Arte, Moda e Design;ROMA;15850;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;2
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia Italiana di Arte, Moda e Design;ROMA;15850;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);ROMA;14887;LAZIO;AFAM_Corso Diploma accademico 1L;fino a 19 anni;148
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);ROMA;14887;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;647
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);ROMA;14887;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;69
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);ROMA;14887;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;18
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Pantheon Design e Technology;ROMA;16005;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;24
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di Roma;ROMA;14597;LAZIO;AFAM_Corso Diploma accademico 1L;fino a 19 anni;2
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di Roma;ROMA;14597;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;87
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di Roma;ROMA;14597;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;23
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Saint Louis Music Center, College of Music di Roma;ROMA;14597;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;9
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Siena Jazz - Accademia Nazionale del Jazz;SIENA;12185;TOSCANA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;1
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Siena Jazz - Accademia Nazionale del Jazz;SIENA;12185;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;27
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Siena Jazz - Accademia Nazionale del Jazz;SIENA;12185;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;22
2013-2014;Area Musicale/Coreutica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Siena Jazz - Accademia Nazionale del Jazz;SIENA;12185;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;18
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto di Arte Applicata e Design (IAAD);TORINO;15847;PIEMONTE;AFAM_Corso Diploma accademico 1L;fino a 19 anni;43
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto di Arte Applicata e Design (IAAD);TORINO;15847;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;130
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto di Arte Applicata e Design (IAAD);TORINO;15847;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;16
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto di Arte Applicata e Design (IAAD);TORINO;15847;PIEMONTE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);TORINO;15501;PIEMONTE;AFAM_Corso Diploma accademico 1L;fino a 19 anni;70
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);TORINO;15501;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;268
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);TORINO;15501;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;29
2013-2014;Area Artistica;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED);TORINO;15501;PIEMONTE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2012-2013;Area Artistica;Accademia di Belle Arti;;BARI;7238;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2012-2013;Area Artistica;Accademia di Belle Arti;;BARI;7238;PUGLIA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;90
2012-2013;Area Artistica;Accademia di Belle Arti;;BARI;7238;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;341
2012-2013;Area Artistica;Accademia di Belle Arti;;BARI;7238;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;58
2012-2013;Area Artistica;Accademia di Belle Arti;;BARI;7238;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;34
2012-2013;Area Artistica;Accademia di Belle Arti;;BARI;7238;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;39
2012-2013;Area Artistica;Accademia di Belle Arti;;BARI;7238;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;38
2012-2013;Area Artistica;Accademia di Belle Arti;;BARI;7238;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;26
2012-2013;Area Artistica;Accademia di Belle Arti;;BOLOGNA;7195;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;2
2012-2013;Area Artistica;Accademia di Belle Arti;;BOLOGNA;7195;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;6
2012-2013;Area Artistica;Accademia di Belle Arti;;BOLOGNA;7195;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;137
2012-2013;Area Artistica;Accademia di Belle Arti;;BOLOGNA;7195;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;652
2012-2013;Area Artistica;Accademia di Belle Arti;;BOLOGNA;7195;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;95
2012-2013;Area Artistica;Accademia di Belle Arti;;BOLOGNA;7195;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;42
2012-2013;Area Artistica;Accademia di Belle Arti;;BOLOGNA;7195;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;213
2012-2013;Area Artistica;Accademia di Belle Arti;;BOLOGNA;7195;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;158
2012-2013;Area Artistica;Accademia di Belle Arti;;BOLOGNA;7195;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;69
2012-2013;Area Artistica;Accademia di Belle Arti;;CARRARA;7213;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;12
2012-2013;Area Artistica;Accademia di Belle Arti;;CARRARA;7213;TOSCANA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;58
2012-2013;Area Artistica;Accademia di Belle Arti;;CARRARA;7213;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;324
2012-2013;Area Artistica;Accademia di Belle Arti;;CARRARA;7213;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;71
2012-2013;Area Artistica;Accademia di Belle Arti;;CARRARA;7213;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;55
2012-2013;Area Artistica;Accademia di Belle Arti;;CARRARA;7213;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;45
2012-2013;Area Artistica;Accademia di Belle Arti;;CARRARA;7213;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;54
2012-2013;Area Artistica;Accademia di Belle Arti;;CARRARA;7213;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;41
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANIA;7292;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;2
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANIA;7292;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANIA;7292;SICILIA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;279
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANIA;7292;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;1099
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANIA;7292;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;139
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANIA;7292;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;52
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANIA;7292;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;217
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANIA;7292;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;81
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANIA;7292;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;20
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANZARO;7212;CALABRIA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;22
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANZARO;7212;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;97
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANZARO;7212;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;20
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANZARO;7212;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;9
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANZARO;7212;CALABRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;17
2012-2013;Area Artistica;Accademia di Belle Arti;;CATANZARO;7212;CALABRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;14
