ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,ALUNNI,ALUNNICITTADINANZAITALIANA,ALUNNICITTADINANZANONITALIANA,ALUNNICITTADINANZANONITALIANAPAESIUE,ALUNNICITTADINANZANONITALIANAPAESINONUE
202425,VE1M00500C,SCUOLA SECONDARIA I GRADO,1,45,37,8,3,5
202425,CE1E028007,SCUOLA PRIMARIA,3,24,23,1,0,1
202425,PERF71500A,SCUOLA SECONDARIA II GRADO,1,11,9,2,0,2
202425,LO1E00400P,SCUOLA PRIMARIA,1,32,32,0,0,0
202425,VARFR75004,SCUOLA SECONDARIA II GRADO,5,5,4,1,0,1
202425,NATFIQ500E,SCUOLA SECONDARIA II GRADO,1,2,2,0,0,0
202425,PTPS3N5004,SCUOLA SECONDARIA II GRADO,4,28,27,1,0,1
202425,NA1E20300E,SCUOLA PRIMARIA,4,16,16,0,0,0
202425,NA1E06800G,SCUOLA PRIMARIA,3,20,15,5,0,5
202425,NAPMEF500M,SCUOLA SECONDARIA II GRADO,1,3,3,0,0,0
202425,BG1E013007,SCUOLA PRIMARIA,1,21,21,0,0,0
202425,CERHFI5007,SCUOLA SECONDARIA II GRADO,4,12,12,0,0,0
202425,RM1MHD500Z,SCUOLA SECONDARIA I GRADO,2,10,10,0,0,0
202425,AT1E00300B,SCUOLA PRIMARIA,1,16,16,0,0,0
202425,CE1E05400Q,SCUOLA PRIMARIA,4,17,17,0,0,0
202425,BGPQ235008,SCUOLA SECONDARIA II GRADO,1,23,23,0,0,0
202425,NATANI5007,SCUOLA SECONDARIA II GRADO,4,1,1,0,0,0
202425,CE1E03400E,SCUOLA PRIMARIA,5,17,17,0,0,0
202425,VATB215007,SCUOLA SECONDARIA II GRADO,3,13,13,0,0,0
202425,RO1M00300G,SCUOLA SECONDARIA I GRADO,3,13,13,0,0,0
202425,RM1E19700B,SCUOLA PRIMARIA,4,68,68,0,0,0
202425,LO1E002003,SCUOLA PRIMARIA,5,36,34,2,0,2
202425,CZ1M00100B,SCUOLA SECONDARIA I GRADO,1,19,19,0,0,0
202425,VA1M00300A,SCUOLA SECONDARIA I GRADO,2,19,19,0,0,0
202425,RM1E13900B,SCUOLA PRIMARIA,5,21,21,0,0,0
202425,RM1E106004,SCUOLA PRIMARIA,1,28,27,1,0,1
202425,UDTF00500V,SCUOLA SECONDARIA II GRADO,4,15,14,1,0,1
202425,MB1E052009,SCUOLA PRIMARIA,2,42,35,7,1,6
202425,NATD9F500E,SCUOLA SECONDARIA II GRADO,3,7,7,0,0,0
202425,NA1E12900T,SCUOLA PRIMARIA,4,15,15,0,0,0
202425,BGPMQI5007,SCUOLA SECONDARIA II GRADO,2,18,16,2,0,2
202425,IM1E00600C,SCUOLA PRIMARIA,1,25,19,6,0,6
202425,CETF8R5001,SCUOLA SECONDARIA II GRADO,1,5,5,0,0,0
202425,BN1E001006,SCUOLA PRIMARIA,1,15,15,0,0,0
202425,PV1MPM500O,SCUOLA SECONDARIA I GRADO,1,26,26,0,0,0
202425,RN1E006005,SCUOLA PRIMARIA,2,36,33,3,0,3
202425,VAPSZ2500H,SCUOLA SECONDARIA II GRADO,2,13,13,0,0,0
202425,NAPMSV500U,SCUOLA SECONDARIA II GRADO,5,138,130,8,3,5
202425,PAPC07500N,SCUOLA SECONDARIA II GRADO,5,23,23,0,0,0
202425,SA1E018001,SCUOLA PRIMARIA,5,15,13,2,1,1
202425,RMRH00500A,SCUOLA SECONDARIA II GRADO,2,11,11,0,0,0
202425,MIPS20500T,SCUOLA SECONDARIA II GRADO,4,24,24,0,0,0
202425,RC1E005008,SCUOLA PRIMARIA,2,17,17,0,0,0
202425,MOPSMO5004,SCUOLA SECONDARIA II GRADO,5,16,14,2,1,1
202425,MI1E04400D,SCUOLA PRIMARIA,5,17,15,2,0,2
202425,MIPS175007,SCUOLA SECONDARIA II GRADO,1,47,45,2,0,2
202425,MI1E12600R,SCUOLA PRIMARIA,3,77,75,2,0,2
202425,NA1M032002,SCUOLA SECONDARIA I GRADO,3,18,18,0,0,0
202425,SATFCA5002,SCUOLA SECONDARIA II GRADO,2,3,3,0,0,0
202425,PATDPP5000,SCUOLA SECONDARIA II GRADO,5,6,6,0,0,0
202425,MERHFN500I,SCUOLA SECONDARIA II GRADO,4,8,8,0,0,0
202425,TOTB025006,SCUOLA SECONDARIA II GRADO,4,13,10,3,1,2
202425,BG1E03200L,SCUOLA PRIMARIA,3,44,43,1,0,1
202425,RM1M129002,SCUOLA SECONDARIA I GRADO,3,22,22,0,0,0
202425,RM1E122002,SCUOLA PRIMARIA,4,8,7,1,1,0
202425,NA1E186002,SCUOLA PRIMARIA,4,11,11,0,0,0
202425,SARHDF500N,SCUOLA SECONDARIA II GRADO,4,3,3,0,0,0
202425,FI1M2A5000,SCUOLA SECONDARIA I GRADO,2,18,4,14,4,10
202425,TO1M020006,SCUOLA SECONDARIA I GRADO,2,50,48,2,0,2
202425,NA1E02000E,SCUOLA PRIMARIA,2,21,21,0,0,0
202425,VA1E01500B,SCUOLA PRIMARIA,2,26,25,1,1,0
202425,RC1E00700X,SCUOLA PRIMARIA,3,22,21,1,0,1
202425,NA1E13100T,SCUOLA PRIMARIA,3,11,10,1,0,1
202425,NARHTO500T,SCUOLA SECONDARIA II GRADO,1,4,4,0,0,0
202425,AVTD045005,SCUOLA SECONDARIA II GRADO,4,4,3,1,1,0
202425,CETFS0500N,SCUOLA SECONDARIA II GRADO,1,5,5,0,0,0
202425,CE1E00600A,SCUOLA PRIMARIA,3,14,12,2,0,2
202425,TO1E032007,SCUOLA PRIMARIA,2,23,22,1,0,1
202425,PT1E00600T,SCUOLA PRIMARIA,1,25,24,1,1,0
202425,NA1E064008,SCUOLA PRIMARIA,2,12,6,6,0,6
202425,BG1E01700E,SCUOLA PRIMARIA,2,1,1,0,0,0
202425,GR1E74500I,SCUOLA PRIMARIA,2,5,5,0,0,0
202425,MIPC04500B,SCUOLA SECONDARIA II GRADO,4,45,45,0,0,0
202425,NATF41500Q,SCUOLA SECONDARIA II GRADO,5,64,64,0,0,0
202425,BOPS525001,SCUOLA SECONDARIA II GRADO,2,35,34,1,0,1
202425,TO1M02300N,SCUOLA SECONDARIA I GRADO,2,51,49,2,0,2
202425,RM1M05000E,SCUOLA SECONDARIA I GRADO,2,28,27,1,0,1
202425,AVPM03500Q,SCUOLA SECONDARIA II GRADO,4,11,11,0,0,0
202425,MIPSRS500B,SCUOLA SECONDARIA II GRADO,2,21,21,0,0,0
202425,BS1M004006,SCUOLA SECONDARIA I GRADO,1,153,152,1,1,0
202425,NA1E25300G,SCUOLA PRIMARIA,1,23,23,0,0,0
202425,NA1E270009,SCUOLA PRIMARIA,4,25,25,0,0,0
202425,VRTD04500A,SCUOLA SECONDARIA II GRADO,4,18,18,0,0,0
202425,NA1E065004,SCUOLA PRIMARIA,3,15,14,1,0,1
202425,BG1E01600P,SCUOLA PRIMARIA,1,44,42,2,0,2
202425,RM1M057009,SCUOLA SECONDARIA I GRADO,2,64,62,2,1,1
202425,CT1EG5500S,SCUOLA PRIMARIA,4,10,8,2,1,1
202425,MBPS365007,SCUOLA SECONDARIA II GRADO,3,15,15,0,0,0
202425,PA1E04000L,SCUOLA PRIMARIA,1,11,11,0,0,0
202425,BGPS02500P,SCUOLA SECONDARIA II GRADO,1,23,23,0,0,0
202425,MO1E012007,SCUOLA PRIMARIA,2,10,9,1,0,1
202425,PD1E013004,SCUOLA PRIMARIA,5,38,38,0,0,0
202425,PD1E01400X,SCUOLA PRIMARIA,5,20,19,1,0,1
202425,BS1M01600C,SCUOLA SECONDARIA I GRADO,1,45,41,4,0,4
202425,SARHRM500C,SCUOLA SECONDARIA II GRADO,2,2,2,0,0,0
202425,RM1E05400L,SCUOLA PRIMARIA,4,23,19,4,4,0
202425,CZPM00500Q,SCUOLA SECONDARIA II GRADO,4,16,14,2,0,2
202425,MEPCPD5001,SCUOLA SECONDARIA II GRADO,3,3,3,0,0,0
202425,MN1E00200X,SCUOLA PRIMARIA,3,33,31,2,1,1
202425,RM1M028009,SCUOLA SECONDARIA I GRADO,1,13,12,1,1,0
202425,BSTF8F5009,SCUOLA SECONDARIA II GRADO,5,9,9,0,0,0
202425,SA1E01300T,SCUOLA PRIMARIA,4,33,32,1,1,0
202425,NA1E18300E,SCUOLA PRIMARIA,3,46,46,0,0,0
202425,MB1M02900D,SCUOLA SECONDARIA I GRADO,3,52,52,0,0,0
202425,MI1E124005,SCUOLA PRIMARIA,3,18,18,0,0,0
202425,CAPS005009,SCUOLA SECONDARIA II GRADO,2,10,10,0,0,0
202425,GE1E026006,SCUOLA PRIMARIA,2,16,15,1,0,1
202425,FO1E00300T,SCUOLA PRIMARIA,5,17,16,1,0,1
202425,NATL175003,SCUOLA SECONDARIA II GRADO,5,22,21,1,0,1
202425,LT1E006004,SCUOLA PRIMARIA,1,17,17,0,0,0
202425,RE1E002002,SCUOLA PRIMARIA,3,46,45,1,0,1
202425,AL1E00600T,SCUOLA PRIMARIA,4,36,30,6,1,5
202425,LC1E004001,SCUOLA PRIMARIA,3,25,25,0,0,0
202425,FI1E027005,SCUOLA PRIMARIA,5,8,8,0,0,0
202425,CT1ET9500Z,SCUOLA PRIMARIA,3,21,20,1,0,1
202425,RM1E127005,SCUOLA PRIMARIA,2,43,42,1,1,0
202425,MB1EF5500A,SCUOLA PRIMARIA,4,8,7,1,0,1
202425,LE1MO05005,SCUOLA SECONDARIA I GRADO,2,22,22,0,0,0
202425,SATFET500V,SCUOLA SECONDARIA II GRADO,5,56,55,1,1,0
202425,TO1E03400V,SCUOLA PRIMARIA,4,45,43,2,0,2
202425,TO1E04400D,SCUOLA PRIMARIA,5,28,28,0,0,0
202425,RMPC19500T,SCUOLA SECONDARIA II GRADO,2,17,17,0,0,0
202425,MO1E01000G,SCUOLA PRIMARIA,4,34,26,8,2,6
202425,MIPSR85009,SCUOLA SECONDARIA II GRADO,1,27,26,1,0,1
202425,GE1E00900C,SCUOLA PRIMARIA,3,27,27,0,0,0
202425,BSPS13500P,SCUOLA SECONDARIA II GRADO,4,20,19,1,0,1
202425,SATABS5008,SCUOLA SECONDARIA II GRADO,4,12,12,0,0,0
202425,FG1E00300X,SCUOLA PRIMARIA,3,19,19,0,0,0
202425,MN1M002005,SCUOLA SECONDARIA I GRADO,3,25,25,0,0,0
202425,LU1E002008,SCUOLA PRIMARIA,1,15,13,2,2,0
202425,NA1E093008,SCUOLA PRIMARIA,5,21,21,0,0,0
202425,GE1M03300E,SCUOLA SECONDARIA I GRADO,2,47,40,7,0,7
202425,AQ1E003006,SCUOLA PRIMARIA,5,16,16,0,0,0
202425,SAPME1500D,SCUOLA SECONDARIA II GRADO,1,8,8,0,0,0
202425,NA1E04000Q,SCUOLA PRIMARIA,4,10,10,0,0,0
202425,TVPS05500D,SCUOLA SECONDARIA II GRADO,3,11,11,0,0,0
202425,AVRH2Q500U,SCUOLA SECONDARIA II GRADO,1,7,7,0,0,0
202425,SATDZS500N,SCUOLA SECONDARIA II GRADO,2,11,11,0,0,0
202425,TO1E03600E,SCUOLA PRIMARIA,5,48,28,20,6,14
202425,BN1E001006,SCUOLA PRIMARIA,4,20,18,2,0,2
202425,TV1E00800P,SCUOLA PRIMARIA,4,27,23,4,2,2
202425,MBTD35500C,SCUOLA SECONDARIA II GRADO,5,15,14,1,0,1
202425,SARHV4500U,SCUOLA SECONDARIA II GRADO,3,9,9,0,0,0
202425,METD08500D,SCUOLA SECONDARIA II GRADO,5,17,15,2,0,2
202425,NAPMSV500U,SCUOLA SECONDARIA II GRADO,2,13,13,0,0,0
202425,PO1E005008,SCUOLA PRIMARIA,3,24,19,5,0,5
202425,MIPM58500Q,SCUOLA SECONDARIA II GRADO,4,22,22,0,0,0
202425,BOPM8F500M,SCUOLA SECONDARIA II GRADO,4,22,21,1,0,1
202425,SA1E02600X,SCUOLA PRIMARIA,4,16,16,0,0,0
202425,MIPSO8500I,SCUOLA SECONDARIA II GRADO,3,21,21,0,0,0
202425,NATDPA500D,SCUOLA SECONDARIA II GRADO,5,66,61,5,0,5
202425,LE1E00100P,SCUOLA PRIMARIA,3,41,39,2,0,2
202425,RMTD7E500U,SCUOLA SECONDARIA II GRADO,1,7,7,0,0,0
202425,PD1M006006,SCUOLA SECONDARIA I GRADO,1,21,20,1,0,1
202425,PVTBDH500G,SCUOLA SECONDARIA II GRADO,3,4,4,0,0,0
202425,VAPS06500N,SCUOLA SECONDARIA II GRADO,3,23,23,0,0,0
202425,CTTF01500P,SCUOLA SECONDARIA II GRADO,5,14,13,1,0,1
202425,MITF035002,SCUOLA SECONDARIA II GRADO,1,31,31,0,0,0
202425,PA1E00400D,SCUOLA PRIMARIA,1,16,15,1,0,1
202425,SAPMFG500M,SCUOLA SECONDARIA II GRADO,4,10,10,0,0,0
202425,CT1E02300A,SCUOLA PRIMARIA,5,15,15,0,0,0
202425,RM1E02000D,SCUOLA PRIMARIA,1,22,21,1,1,0
202425,RM1E09000Q,SCUOLA PRIMARIA,1,22,21,1,1,0
202425,BLPC01500G,SCUOLA SECONDARIA II GRADO,3,7,7,0,0,0
202425,TO1E053008,SCUOLA PRIMARIA,5,27,27,0,0,0
202425,BSPLLZ5006,SCUOLA SECONDARIA II GRADO,3,24,24,0,0,0
202425,CE1E00300V,SCUOLA PRIMARIA,3,12,12,0,0,0
202425,TO1E01500D,SCUOLA PRIMARIA,1,17,16,1,1,0
202425,BSTD01500C,SCUOLA SECONDARIA II GRADO,4,19,19,0,0,0
202425,FE1E00100N,SCUOLA PRIMARIA,1,37,24,13,6,7
202425,NA1E11800B,SCUOLA PRIMARIA,3,17,16,1,0,1
202425,BO1E013005,SCUOLA PRIMARIA,4,22,20,2,1,1
202425,VA1E02100P,SCUOLA PRIMARIA,3,107,102,5,0,5
202425,GO1E002006,SCUOLA PRIMARIA,5,6,6,0,0,0
202425,RMSL3M5001,SCUOLA SECONDARIA II GRADO,1,11,10,1,0,1
202425,PO1E00300L,SCUOLA PRIMARIA,4,53,38,15,0,15
202425,VRPM27500E,SCUOLA SECONDARIA II GRADO,2,18,18,0,0,0
202425,UD1E00600B,SCUOLA PRIMARIA,5,34,32,2,1,1
202425,TOPQ475003,SCUOLA SECONDARIA II GRADO,1,11,7,4,1,3
202425,TOTB005001,SCUOLA SECONDARIA II GRADO,2,23,20,3,2,1
202425,MI1E00500V,SCUOLA PRIMARIA,3,23,20,3,2,1
202425,VC1E00200E,SCUOLA PRIMARIA,2,27,27,0,0,0
202425,BS1E01500B,SCUOLA PRIMARIA,3,26,24,2,0,2
202425,SATL16500Q,SCUOLA SECONDARIA II GRADO,3,3,3,0,0,0
202425,MI1E08000L,SCUOLA PRIMARIA,5,20,20,0,0,0
202425,TV1E018009,SCUOLA PRIMARIA,3,10,10,0,0,0
202425,VRTF265002,SCUOLA SECONDARIA II GRADO,5,27,27,0,0,0
202425,BSPS88500T,SCUOLA SECONDARIA II GRADO,1,15,15,0,0,0
202425,PS1E003007,SCUOLA PRIMARIA,4,19,18,1,1,0
202425,NA1E11100L,SCUOLA PRIMARIA,1,11,11,0,0,0
202425,BSPM4P500U,SCUOLA SECONDARIA II GRADO,3,23,23,0,0,0
202425,SATD295005,SCUOLA SECONDARIA II GRADO,3,5,5,0,0,0
202425,RMPLLD5008,SCUOLA SECONDARIA II GRADO,4,20,20,0,0,0
202425,NATF0M5006,SCUOLA SECONDARIA II GRADO,4,3,3,0,0,0
202425,RMSL015004,SCUOLA SECONDARIA II GRADO,2,23,21,2,0,2
202425,GEPL01500Q,SCUOLA SECONDARIA II GRADO,4,145,136,9,1,8
202425,NA1E23000V,SCUOLA PRIMARIA,1,13,13,0,0,0
202425,MIPMZS500F,SCUOLA SECONDARIA II GRADO,4,27,27,0,0,0
202425,TOPC10500T,SCUOLA SECONDARIA II GRADO,2,14,14,0,0,0
202425,PI1E00100Q,SCUOLA PRIMARIA,2,35,35,0,0,0
202425,CS1E008005,SCUOLA PRIMARIA,5,12,11,1,0,1
202425,BGTF1A500N,SCUOLA SECONDARIA II GRADO,1,6,6,0,0,0
202425,BS1E01400G,SCUOLA PRIMARIA,2,14,14,0,0,0
202425,SATFPG500G,SCUOLA SECONDARIA II GRADO,1,11,10,1,0,1
202425,RM1EG8500F,SCUOLA PRIMARIA,1,44,43,1,0,1
202425,RM1E128001,SCUOLA PRIMARIA,3,28,28,0,0,0
202425,RCRH6N5009,SCUOLA SECONDARIA II GRADO,4,3,3,0,0,0
202425,NARHRH500P,SCUOLA SECONDARIA II GRADO,4,14,14,0,0,0
202425,NATA0L500I,SCUOLA SECONDARIA II GRADO,1,2,2,0,0,0
202425,RMPS54500B,SCUOLA SECONDARIA II GRADO,1,1,1,0,0,0
202425,PDTF015003,SCUOLA SECONDARIA II GRADO,3,11,10,1,1,0
202425,TO1E05100L,SCUOLA PRIMARIA,3,14,14,0,0,0
202425,NAPM015009,SCUOLA SECONDARIA II GRADO,2,14,13,1,0,1
202425,MI1M06600G,SCUOLA SECONDARIA I GRADO,2,55,54,1,0,1
202425,SARHZG500U,SCUOLA SECONDARIA II GRADO,2,13,13,0,0,0
202425,NAPSP25001,SCUOLA SECONDARIA II GRADO,2,5,5,0,0,0
202425,MBPSIE500B,SCUOLA SECONDARIA II GRADO,4,16,16,0,0,0
202425,CTPC605004,SCUOLA SECONDARIA II GRADO,3,5,5,0,0,0
202425,BSPS2O5007,SCUOLA SECONDARIA II GRADO,4,17,15,2,0,2
202425,SATD30500E,SCUOLA SECONDARIA II GRADO,1,4,4,0,0,0
202425,PV1E003001,SCUOLA PRIMARIA,4,48,46,2,1,1
202425,MIPCCH5001,SCUOLA SECONDARIA II GRADO,2,7,7,0,0,0
202425,VA1E01500B,SCUOLA PRIMARIA,5,41,41,0,0,0
202425,RM1E09800A,SCUOLA PRIMARIA,4,9,8,1,0,1
202425,CSTN015007,SCUOLA SECONDARIA II GRADO,3,5,4,1,0,1
202425,MIPS74500L,SCUOLA SECONDARIA II GRADO,3,24,24,0,0,0
202425,NA1E19700C,SCUOLA PRIMARIA,3,16,15,1,0,1
202425,NARHTO500T,SCUOLA SECONDARIA II GRADO,5,29,28,1,0,1
202425,TVPS02500N,SCUOLA SECONDARIA II GRADO,3,19,19,0,0,0
202425,PG1E001003,SCUOLA PRIMARIA,1,19,19,0,0,0
202425,NAPS37500E,SCUOLA SECONDARIA II GRADO,5,15,14,1,0,1
202425,RM1E18300D,SCUOLA PRIMARIA,2,7,6,1,0,1
202425,CTTD92500V,SCUOLA SECONDARIA II GRADO,5,20,20,0,0,0
202425,NAPS065009,SCUOLA SECONDARIA II GRADO,2,2,2,0,0,0
202425,RE1E00500D,SCUOLA PRIMARIA,3,32,29,3,1,2
202425,CERH325008,SCUOLA SECONDARIA II GRADO,1,7,7,0,0,0
202425,VA1M02100X,SCUOLA SECONDARIA I GRADO,3,22,22,0,0,0
202425,RM1E10800Q,SCUOLA PRIMARIA,2,15,14,1,0,1
202425,FI1E01200B,SCUOLA PRIMARIA,1,26,25,1,0,1
202425,MI1E00500V,SCUOLA PRIMARIA,5,26,24,2,0,2
202425,RMPSRP5006,SCUOLA SECONDARIA II GRADO,5,36,35,1,0,1
202425,RM1M08900R,SCUOLA SECONDARIA I GRADO,3,15,15,0,0,0
202425,MI1E05600Q,SCUOLA PRIMARIA,2,26,25,1,1,0
202425,CHTF00500E,SCUOLA SECONDARIA II GRADO,4,1,1,0,0,0
202425,TO1MUU5007,SCUOLA SECONDARIA I GRADO,1,24,24,0,0,0
202425,NA1EAN500C,SCUOLA PRIMARIA,4,20,19,1,0,1
202425,BS1M00200E,SCUOLA SECONDARIA I GRADO,3,27,25,2,0,2
202425,BO1E01700C,SCUOLA PRIMARIA,5,47,47,0,0,0
202425,CZ1E002002,SCUOLA PRIMARIA,3,18,16,2,0,2
202425,NA1E20800N,SCUOLA PRIMARIA,1,17,17,0,0,0
202425,GE1E027002,SCUOLA PRIMARIA,4,10,10,0,0,0
202425,CETD115003,SCUOLA SECONDARIA II GRADO,3,4,4,0,0,0
202425,RMPMPL5008,SCUOLA SECONDARIA II GRADO,1,7,7,0,0,0
202425,MB1E05500R,SCUOLA PRIMARIA,2,34,30,4,0,4
202425,VA1E00600L,SCUOLA PRIMARIA,3,7,6,1,0,1
202425,VE1EOS500N,SCUOLA PRIMARIA,2,5,5,0,0,0
202425,SATFVU500C,SCUOLA SECONDARIA II GRADO,4,14,12,2,0,2
202425,CE1E036006,SCUOLA PRIMARIA,1,14,12,2,0,2
202425,NA1E099007,SCUOLA PRIMARIA,1,10,10,0,0,0
202425,BATD665005,SCUOLA SECONDARIA II GRADO,5,12,12,0,0,0
202425,MERH0U5004,SCUOLA SECONDARIA II GRADO,2,1,1,0,0,0
202425,NA1E051006,SCUOLA PRIMARIA,4,33,32,1,0,1
202425,BG1E02900R,SCUOLA PRIMARIA,2,102,98,4,1,3
202425,COPSZG500O,SCUOLA SECONDARIA II GRADO,2,22,16,6,0,6
202425,NATF25500E,SCUOLA SECONDARIA II GRADO,4,4,4,0,0,0
202425,NATF3I5009,SCUOLA SECONDARIA II GRADO,3,2,2,0,0,0
202425,GE1E034005,SCUOLA PRIMARIA,3,9,9,0,0,0
202425,PO1EHR500Z,SCUOLA PRIMARIA,1,46,27,19,1,18
202425,BG1M02400V,SCUOLA SECONDARIA I GRADO,3,42,41,1,0,1
202425,MI1E009006,SCUOLA PRIMARIA,3,122,118,4,0,4
202425,NATD475007,SCUOLA SECONDARIA II GRADO,3,10,10,0,0,0
202425,BS1E01800V,SCUOLA PRIMARIA,3,50,50,0,0,0
202425,RC1E01000Q,SCUOLA PRIMARIA,3,15,15,0,0,0
202425,CSPSDO500P,SCUOLA SECONDARIA II GRADO,4,5,5,0,0,0
202425,PDTD01500R,SCUOLA SECONDARIA II GRADO,5,7,7,0,0,0
202425,CE1E01700R,SCUOLA PRIMARIA,4,22,22,0,0,0
202425,PVPL045003,SCUOLA SECONDARIA II GRADO,3,6,6,0,0,0
202425,PVPS775003,SCUOLA SECONDARIA II GRADO,2,11,10,1,0,1
202425,NAPSAT500N,SCUOLA SECONDARIA II GRADO,1,9,9,0,0,0
202425,NARFFC500D,SCUOLA SECONDARIA II GRADO,5,69,58,11,2,9
202425,SATD22500V,SCUOLA SECONDARIA II GRADO,3,11,10,1,0,1
202425,NA1E05400N,SCUOLA PRIMARIA,4,53,52,1,0,1
202425,NA1E07500P,SCUOLA PRIMARIA,4,19,18,1,0,1
202425,MIPL15500R,SCUOLA SECONDARIA II GRADO,5,37,36,1,1,0
202425,NATDR0500L,SCUOLA SECONDARIA II GRADO,5,104,94,10,1,9
202425,FIPSFU500L,SCUOLA SECONDARIA II GRADO,1,8,3,5,0,5
202425,NATF2E500L,SCUOLA SECONDARIA II GRADO,1,2,2,0,0,0
202425,RM1EVQ500H,SCUOLA PRIMARIA,2,10,9,1,0,1
202425,CEPSSR500Q,SCUOLA SECONDARIA II GRADO,5,18,18,0,0,0
202425,BGPMC0500F,SCUOLA SECONDARIA II GRADO,2,16,16,0,0,0
202425,PR1E007003,SCUOLA PRIMARIA,3,20,20,0,0,0
202425,RM1E11000Q,SCUOLA PRIMARIA,2,40,39,1,1,0
202425,NATD4G500H,SCUOLA SECONDARIA II GRADO,4,4,4,0,0,0
202425,CS1E002006,SCUOLA PRIMARIA,2,5,5,0,0,0
202425,NARHZ8500V,SCUOLA SECONDARIA II GRADO,2,15,15,0,0,0
202425,RMPS555002,SCUOLA SECONDARIA II GRADO,2,38,37,1,0,1
202425,RM1E157001,SCUOLA PRIMARIA,3,16,16,0,0,0
202425,RM1E06900A,SCUOLA PRIMARIA,4,18,18,0,0,0
202425,NO1E00200X,SCUOLA PRIMARIA,3,44,43,1,0,1
202425,BS1M017008,SCUOLA SECONDARIA I GRADO,3,46,42,4,1,3
202425,TO1E018001,SCUOLA PRIMARIA,1,48,46,2,2,0
202425,NA1E25300G,SCUOLA PRIMARIA,5,20,20,0,0,0
202425,NAPSAV500Q,SCUOLA SECONDARIA II GRADO,2,9,9,0,0,0
202425,CTPC01500D,SCUOLA SECONDARIA II GRADO,4,10,10,0,0,0
202425,SV1E00200P,SCUOLA PRIMARIA,4,15,15,0,0,0
202425,LI1E00900L,SCUOLA PRIMARIA,4,25,25,0,0,0
202425,APPSNE500L,SCUOLA SECONDARIA II GRADO,4,20,18,2,2,0
202425,CEPL015005,SCUOLA SECONDARIA II GRADO,4,11,11,0,0,0
202425,PR1E00900P,SCUOLA PRIMARIA,4,26,26,0,0,0
202425,NA1E19000N,SCUOLA PRIMARIA,5,12,12,0,0,0
202425,BOPS02500L,SCUOLA SECONDARIA II GRADO,1,13,13,0,0,0
202425,BO1M01000V,SCUOLA SECONDARIA I GRADO,2,40,38,2,0,2
202425,BORC10500R,SCUOLA SECONDARIA II GRADO,1,28,26,2,1,1
202425,CSTD03500E,SCUOLA SECONDARIA II GRADO,5,11,10,1,1,0
202425,RM1E15800R,SCUOLA PRIMARIA,4,14,8,6,0,6
202425,NA1E13700R,SCUOLA PRIMARIA,5,12,12,0,0,0
202425,VATFME500R,SCUOLA SECONDARIA II GRADO,3,14,13,1,0,1
202425,CE1E03200V,SCUOLA PRIMARIA,5,24,20,4,0,4
202425,BS1EU3500Q,SCUOLA PRIMARIA,4,26,24,2,0,2
202425,FIPLV0500F,SCUOLA SECONDARIA II GRADO,4,17,15,2,0,2
202425,BA1E026008,SCUOLA PRIMARIA,5,23,23,0,0,0
202425,RA1E00200G,SCUOLA PRIMARIA,4,40,36,4,0,4
202425,NARFRT500R,SCUOLA SECONDARIA II GRADO,3,6,6,0,0,0
202425,LUPL01500A,SCUOLA SECONDARIA II GRADO,1,12,9,3,1,2
202425,LI1E005009,SCUOLA PRIMARIA,5,47,40,7,4,3
202425,BNTF2A500Q,SCUOLA SECONDARIA II GRADO,5,70,67,3,1,2
202425,RM1M149007,SCUOLA SECONDARIA I GRADO,3,30,30,0,0,0
202425,RMPSHR5005,SCUOLA SECONDARIA II GRADO,4,8,8,0,0,0
202425,AR1E006008,SCUOLA PRIMARIA,3,12,11,1,0,1
202425,MBPS245005,SCUOLA SECONDARIA II GRADO,2,9,9,0,0,0
202425,MB1E029008,SCUOLA PRIMARIA,4,57,57,0,0,0
202425,MB1E02800C,SCUOLA PRIMARIA,4,51,51,0,0,0
202425,MB1M01900V,SCUOLA SECONDARIA I GRADO,2,68,64,4,1,3
202425,TO1M7Q5005,SCUOLA SECONDARIA I GRADO,3,18,16,2,0,2
202425,NO1M01200Q,SCUOLA SECONDARIA I GRADO,2,30,29,1,0,1
202425,MI1M077002,SCUOLA SECONDARIA I GRADO,1,36,33,3,0,3
202425,PV1E00500L,SCUOLA PRIMARIA,4,50,49,1,0,1
202425,MIRF6M5002,SCUOLA SECONDARIA II GRADO,3,21,12,9,0,9
202425,FRTDEU500U,SCUOLA SECONDARIA II GRADO,2,3,2,1,1,0
202425,GE1E02200V,SCUOLA PRIMARIA,5,22,20,2,0,2
202425,NATFTA500I,SCUOLA SECONDARIA II GRADO,4,6,6,0,0,0
202425,VARCD7500V,SCUOLA SECONDARIA II GRADO,3,39,38,1,1,0
202425,SAPS8F500U,SCUOLA SECONDARIA II GRADO,5,48,44,4,0,4
202425,RM1E13200L,SCUOLA PRIMARIA,1,16,16,0,0,0
202425,PAPM9C5005,SCUOLA SECONDARIA II GRADO,5,27,26,1,0,1
202425,MIPM07500B,SCUOLA SECONDARIA II GRADO,2,24,23,1,0,1
202425,RE1M00400V,SCUOLA SECONDARIA I GRADO,3,53,52,1,0,1
202425,FI1M001006,SCUOLA SECONDARIA I GRADO,2,25,24,1,0,1
202425,NATDAT500E,SCUOLA SECONDARIA II GRADO,3,5,5,0,0,0
