STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_MC_F7-SQ002,Automated notifications,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_MC_F6-SQ004,Model contracts,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_MC_H1-SQ003,"Public procurement authority / regulator (e.g., Ministry, Public Procurement Office/Agency)",2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_AN_D4-SQ006_SQ003,Support small and medium-sized enterprises (SMEs)-Procurement authority,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_MC_H4-SQ003,E-procurement,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_AN_D4-SQ010_SQ005,Promoting accessibility-An independent organisation,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_MC_H4-SQ005,Needs assessment,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_MC_A3-SQ002,Obligation to declare change in subcontracting arrangements during contract execution,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_MCC_B2-SQ002,Explanations and specific examples of conflict-of-interest situations for public procurement officials are provided,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_AN_D4-SQ002_SQ002,Circular public procurement-Inter-ministerial body,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_AN_D4-SQ002_SQ006,Circular public procurement-Competence centre* or similar,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_MC_H2-SQ008,Standard templates,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_MC_L1-SQ002,Public procurement plans are established in line with the budget planning and the formulation process,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_AN_D4-SQ006_SQ006,Support small and medium-sized enterprises (SMEs)-Competence centre* or similar,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_AN_D4-SQ010_SQ006,Promoting accessibility-Competence centre* or similar,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_MC_E4-SQ005,Making the tender documentation available for comments,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_AN_D3-SQ010_SQ005,Promoting accessibility-No prioritisation of objectives,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_MC_H13-SQ008,None of the above,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,BEL,Belgium,A,Annual,Q_AN_D3-SQ011_SQ005,Addressing long-term unemployment-No prioritisation of objectives,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_H6-SQ001,"By level (e.g., Basic, Intermediate, Expert)",2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D4-SQ012_SQ008,Support for re-industrialisation-Not clear/Not sure,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_H4-SQ004,Procurement planning,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D3-SQ013_SQ005,Increased resilience (securing supply chains)-No prioritisation of objectives,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A6-SQ004,Emergency procurement,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_F7-SQ003,Mobile version of e-procurement system,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_H9-SQ002,Passing an exam,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D3-SQ012_SQ005,Support for re-industrialisation-No prioritisation of objectives,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A3-SQ001,Obligation to disclose information on subcontractors (as a minimum 1st tier) at the tendering stage,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A7-SQ001,Procurement plans (about forecasted government need),2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D4-SQ004_SQ001,Gender equality and responsiveness-Line ministry,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A7-SQ008,Clarifications to bidders’ questions,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_H9-SQ003,Complete mandatory training,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_J4-SQ002,Risk registers,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_G6-SQ005,Business registries,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_C6-SQ004,Use of tools such as dynamic purchasing systems,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_G10-SQ002,Control and oversight,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_D2-SQ001,Green public procurement,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_E1-SQ002,Mandatory consultation,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A7-SQ005,Bidding documents,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_F2-SQ001_SQ002,Management of framework agreements / DPS-From central/federal budget,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_B2-SQ003,"Public procurement officials have to declare their private interests (If yes, please also specify how regularly and to which authority they have to declare them, as well as whether this requirement is a general requirement for public officials or public procurement official-specific)",2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_F7-SQ005,Helpdesk,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_I2-SQ75615,"Efficiency (e.g.  savings (in terms of monetary value and time), level of market participation in specific procedures, duration of procurement processes (including vetting))",2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D3-SQ011_SQ005,Addressing long-term unemployment-No prioritisation of objectives,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D3-SQ003_SQ005,Innovation procurement-No prioritisation of objectives,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_H4-SQ002,Legislation,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D4-SQ013_SQ008,Increased resilience (securing supply chains)-Not clear/Not sure,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D4-SQ009_SQ008,Indigenous people-Not clear/Not sure,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_L1-SQ002,Public procurement plans are established in line with the budget planning and the formulation process,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A6-SQ003,Small-value purchases,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A1-SQ004,Tender documents,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A7-SQ009,Shortlisted firms,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A7-SQ018,Satisfactory completion certificate,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_E4-SQ002,Dedicated forum on specific issues (not linked to an individual procurement process),2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_F1-SQ001,National/Federal CPB (general commodities),2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_B2-SQ004,There are rules for interacting with the business/supplier community (please provide the names of the regulations and links to them),2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_I5-SQ004,"Collecting data points on centralised instruments (e.g., on the use of framework agreements, uptake of e-procurement system, etc.)",2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_H4-SQ005,Needs assessment,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_J2-SQ004,Regulatory and compliance risks,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_H2-SQ010,List of frequently asked questions,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A7-SQ010,Award notice,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_B3-SQ005,The information is not available for procurement officials specifically,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_H4-SQ003,E-procurement,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A2-SQ002,Online platform/webpage of individual contracting authority,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_B2-SQ001,The regulatory framework includes a definition of conflicts of interest for public procurement officials,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D3-SQ009_SQ005,Indigenous people-No prioritisation of objectives,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_C5-SQ004,SMEs,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_D1-SQ008,Support social enterprises,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_C1-SQ002,Yes as part of wider procurement strategy,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_C6-SQ005,Using market engagement tools,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_D1-SQ006,Support small and medium-sized enterprises (SMEs),2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A7-SQ007,Evaluation criteria (selection and award),2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_I2-SQ96150,"Compliance (e.g. use of appropriate procedures, transparency requirements, integrity breaches, etc.)",2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_H4-SQ013,Competition (including SMEs),2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D3-SQ004_SQ005,Gender equality and responsiveness-No prioritisation of objectives,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D4-SQ011_SQ008,Addressing long-term unemployment-Not clear/Not sure,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_J2-SQ002,Operational risks,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_G10-SQ006,Risk management,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D4-SQ007_SQ008,Support responsible business conduct-Not clear/Not sure,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_F6-SQ004,Model contracts,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A7-SQ015,Amendments to a contract,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D3-SQ001_SQ001,Green public procurement-Prioritisation based on product categories,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_H4-SQ007,Technical specifications,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_H4-SQ019,Project management,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A7-SQ012,Contract notice,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_H4-SQ008,Contract award criteria (quality criteria),2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_F1-SQ005,Regional and local,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A6-SQ005,Defence and national security-related procurement,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A1-SQ012,Contract amendments,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A4-SQ001,Use of prior publication as a pre-condition for contractual validity,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_B1-SQ003,Provisions that prevent the government from contracting with suppliers involved in corruption,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_F6-SQ005,Reporting templates for public sector,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D3-SQ010_SQ004,"Promoting accessibility-Others, please specify",2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_D1-SQ010,Promoting accessibility,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D3-SQ007_SQ005,Support responsible business conduct-No prioritisation of objectives,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A7-SQ006,Technical specifications,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_AN_D3-SQ008_SQ004,"Support social enterprises-Others, please specify",2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MC_A7-SQ004,Tender notice,2024,,1,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PUBPRO_2024@DF_GOV_PUBPRO_2024(1.0),Public procurement - 2024,I,ROU,Romania,A,Annual,Q_MCC_F5-SQ006,No,2024,,1,,A,Normal value,0,Units
