ANNO_ACCADEMICO;TIPO_ISTITUTO;Area_Istituto;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA;CLASSE;CORSO;GENERE;ISCRITTI
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;DIDATTICA DELL'ARTE;DAPL10;DIDATTICA DELL'ARTE;F;33
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;DIDATTICA DELL'ARTE;DAPL10;DIDATTICA DELL'ARTE;M;3
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DASL09;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;F;59
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DASL09;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;M;6
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;DIDATTICA DELL'ARTE - Didattica museale;M;2
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;DIDATTICA DELL'ARTE - Didattica museale;F;28
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;F;60
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;M;62
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;PROGETTAZIONE ARTISTICA PER L'IMPRESA;F;60
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;PROGETTAZIONE ARTISTICA PER L'IMPRESA;M;28
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;60
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;M;22
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;NUOVE TECNOLOGIE DELL'ARTE - Arte e linguaggi della comunicazione;M;25
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;NUOVE TECNOLOGIE DELL'ARTE - Arte e linguaggi della comunicazione;F;49
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;NUOVE TECNOLOGIE DELL'ARTE - Arti multimediali delle reti;M;28
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;NUOVE TECNOLOGIE DELL'ARTE - Arti multimediali delle reti;F;27
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;PROGETTAZIONE ARTISTICA PER L'IMPRESA - Design del prodotto;F;49
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;PROGETTAZIONE ARTISTICA PER L'IMPRESA - Design del prodotto;M;16
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA PER IL CINEMA E LA TELEVISIONE;F;27
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA PER IL CINEMA E LA TELEVISIONE;M;5
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA PER IL TEATRO;M;5
2020-2021;Accademia di Belle Arti statale;Area Artistica;ALBERTINA;TORINO;7334 ;PIEMONTE;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA PER IL TEATRO;F;15
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;F;108
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;DECORAZIONE;DAPL03;DECORAZIONE;M;33
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA;F;160
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;GRAFICA;DAPL04;GRAFICA;M;89
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;457
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;M;210
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;M;64
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;SCULTURA;DAPL02;SCULTURA;F;99
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE;M;33
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;DECORAZIONE;DASL03;DECORAZIONE;F;68
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA;F;62
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;GRAFICA;DASL04;GRAFICA;M;26
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;F;189
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;PITTURA;DASL01;PITTURA;M;109
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA;M;33
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;SCULTURA;DASL02;SCULTURA;F;48
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;TERAPEUTICA ARTISTICA;DASL10;TEORIE E PRATICHE DELLA TERAPEUTICA ARTISTICA;F;103
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 2L;TERAPEUTICA ARTISTICA;DASL10;TEORIE E PRATICHE DELLA TERAPEUTICA ARTISTICA;M;15
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Vecchio Ordinamento (ad esaurim.);PITTURA;;PITTURA;F;1
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Arti visive;AFAM_Corso Vecchio Ordinamento (ad esaurim.);SCULTURA;;SCULTURA;M;1
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DAPL09;DISCIPLINE DELLA VALORIZZAZIONE DEI BENI CULTURALI;F;137
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DAPL09;DISCIPLINE DELLA VALORIZZAZIONE DEI BENI CULTURALI;M;18
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;DIDATTICA DELL'ARTE;DAPL10;DIDATTICA DELL'ARTE;M;18
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 1L;DIDATTICA DELL'ARTE;DAPL10;DIDATTICA DELL'ARTE;F;99
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DASL09;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO - Applicazioni Digitali per i Beni Culturali;F;1
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DASL09;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO - Comunicazione espositiva;F;81
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO;DASL09;COMUNICAZIONE E VALORIZZAZIONE DEL PATRIMONIO ARTISTICO CONTEMPORANEO - Comunicazione espositiva;M;6
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;DIDATTICA DELL'ARTE - Didattica Multimediale;F;19
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;DIDATTICA DELL'ARTE - Didattica Multimediale;M;3
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;DIDATTICA DELL'ARTE - Visual Cultures e Pratiche Curatoriali;F;86
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Comunicazione e didattica dell'arte;AFAM_Corso Diploma accademico 2L;DIDATTICA DELL'ARTE;DASL10;DIDATTICA DELL'ARTE - Visual Cultures e Pratiche Curatoriali;M;36
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;F;229
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;M;177
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;PROGETTAZIONE ARTISTICA PER L'IMPRESA;F;269
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DAPL06;PROGETTAZIONE ARTISTICA PER L'IMPRESA;M;133
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;F;314
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;SCENOGRAFIA;DAPL05;SCENOGRAFIA;M;65
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;ARTI MULTIMEDIALI  INTERATTIVE E PERFORMATIVE;M;2
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;ARTI MULTIMEDIALI  INTERATTIVE E PERFORMATIVE;F;4
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;ARTI MULTIMEDIALI DEL CINEMA E DEL VIDEO;M;38
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;ARTI MULTIMEDIALI DEL CINEMA E DEL VIDEO;F;43
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;ARTI MULTIMEDIALI DELLE RETI - Net art;F;30
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;ARTI MULTIMEDIALI DELLE RETI - Net art;M;12
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;FOTOGRAFIA;F;49
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;NUOVE TECNOLOGIE PER L’ARTE;DASL08;FOTOGRAFIA;M;31
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;FASHION DESIGN;M;17
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;FASHION DESIGN;F;93
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;PRODUCT DESIGN;F;117
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;PROGETTAZIONE ARTISTICA PER L'IMPRESA;DASL06;PRODUCT DESIGN;M;42
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA - Costume per lo spettacolo;F;31
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA - Costume per lo spettacolo;M;8
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA PER IL CINEMA E LA TELEVISIONE;F;40
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA PER IL CINEMA E LA TELEVISIONE;M;13
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA PER IL TEATRO;M;7
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 2L;SCENOGRAFIA;DASL05;SCENOGRAFIA PER IL TEATRO;F;18
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;RESTAURO;DASLQ01;RESTAURO - ciclo unico abilitante;M;19
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico a ciclo unico quinquennale abilitante_2L;RESTAURO;DASLQ01;RESTAURO - ciclo unico abilitante;F;143
2020-2021;Accademia di Belle Arti statale;Area Artistica;BRERA;MILANO;7299 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Vecchio Ordinamento (ad esaurim.);SCENOGRAFIA;;SCENOGRAFIA;M;1
2020-2021;Accademia Legalmente Riconosciuta;Area Artistica;Carrara di BERGAMO;BERGAMO;7313 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;F;45
2020-2021;Accademia Legalmente Riconosciuta;Area Artistica;Carrara di BERGAMO;BERGAMO;7313 ;LOMBARDIA;Arti visive;AFAM_Corso Diploma accademico 1L;PITTURA;DAPL01;PITTURA;M;25
2020-2021;Accademia Legalmente Riconosciuta;Area Artistica;Carrara di BERGAMO;BERGAMO;7313 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;F;56
2020-2021;Accademia Legalmente Riconosciuta;Area Artistica;Carrara di BERGAMO;BERGAMO;7313 ;LOMBARDIA;Progettazione e arti applicate;AFAM_Corso Diploma accademico 1L;NUOVE TECNOLOGIE PER L’ARTE;DAPL08;NUOVE TECNOLOGIE DELL'ARTE;M;39
2020-2021;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Civica Scuola di Teatro Paolo Grassi di MILANO;MILANO;36570;LOMBARDIA;Arti del teatro;AFAM_Corso Diploma accademico 1L;RECITAZIONE;DADPL02;RECITAZIONE;F;23
2020-2021;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Civica Scuola di Teatro Paolo Grassi di MILANO;MILANO;36570;LOMBARDIA;Arti del teatro;AFAM_Corso Diploma accademico 1L;RECITAZIONE;DADPL02;RECITAZIONE;M;24
2020-2021;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Civica Scuola di Teatro Paolo Grassi di MILANO;MILANO;36570;LOMBARDIA;Arti del teatro;AFAM_Corso Diploma accademico 1L;REGIA;DADPL03;REGIA -Teatro;M;6
2020-2021;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Civica Scuola di Teatro Paolo Grassi di MILANO;MILANO;36570;LOMBARDIA;Arti del teatro;AFAM_Corso Diploma accademico 1L;REGIA;DADPL03;REGIA -Teatro;F;6
2020-2021;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;DESIGN DEI MEZZI DI TRASPORTO - Transportation Design;F;15
2020-2021;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;DESIGN DEI MEZZI DI TRASPORTO - Transportation Design;M;165
2020-2021;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;DESIGN DEL TESSUTO E DELLA MODA - Textile and Fashion Design;F;165
2020-2021;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;DESIGN DEL TESSUTO E DELLA MODA - Textile and Fashion Design;M;48
2020-2021;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;INTERIOR DESIGN;F;131
2020-2021;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;INTERIOR DESIGN;M;36
2020-2021;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;PRODUCT DESIGN;F;50
2020-2021;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;PRODUCT DESIGN;M;98
2020-2021;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;SOCIAL INNOVATION DESIGN;F;7
2020-2021;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Istituto di Arte Applicata e Design (IAAD) di TORINO;TORINO;15847;PIEMONTE;Disegno industriale;AFAM_Corso Diploma accademico 1L;DESIGN;DIPL02;SOCIAL INNOVATION DESIGN;M;12
