ANNO_ACCADEMICO;TIPO_ISTITUTO;Area_Istituto;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;ISCRITTI-I-ANNO
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale triennale_1L (ad esaurim.);VIOLINO;-;Violino;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale triennale_1L (ad esaurim.);VIOLINO;-;Violino;M;3
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLA;DCPL52;Viola;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);VIOLONCELLO;-;Violoncello;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Canto;M;5
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);MUSICA VOCALE DA CAMERA;-;Musica vocale da camera;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Didattica;AFAM_Corso Diploma accademico 1L;DIDATTICA DELLA MUSICA E DELLO STRUMENTO;DCPL21;Didattica della Musica;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL03;Basso Elettrico;M;5
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL05;Batteria e Percussioni Jazz;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL05;Batteria e Percussioni Jazz;M;5
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL07;Canto Jazz;F;6
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL10;Chitarra Jazz;M;7
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL17;Contrabbasso Jazz;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL40;Pianoforte Jazz;F;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL40;Pianoforte Jazz;M;5
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL42;Saxofono Jazz;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale biennale_2L (ad esaurim.);JAZZ;-;Jazz;M;6
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FAGOTTO;DCPL24;Fagotto;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FAGOTTO;DCPL24;Fagotto;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;Flauto;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;SAXOFONO;DCPL41;Saxofono;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CLARINETTO;-;Clarinetto;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);FLAUTO;-;Flauto;F;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);OBOE;-;Oboe;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);SAXOFONO;-;Saxofono;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);TROMBA;-;Tromba;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;CLAVICEMBALO;DCPL14;Clavicembalo e Tastiere Storiche;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;Pianoforte;M;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);ORGANO E COMPOSIZIONE ORGANISTICA;-;Organo;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;M;6
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;F;5
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);STRUMENTI A PERCUSSIONE;-;Strumenti a percussione;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;Chitarra;F;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;Chitarra;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLA;DCPL52;Viola;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);ARPA;-;Arpa;F;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CHITARRA;-;Chitarra;M;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CONTRABBASSO;-;Contrabbasso;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);VIOLINO;-;Violino;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;MUSICA CORALE E DIREZIONE DI CORO;DCPL33;Direzione di Coro e Composizione corale;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;DIREZIONE D'ORCHESTRA;DCPL22;Direzione d'Orchestra;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;STRUMENTAZIONE PER BANDA;DCPL43;Strumentazione per orchestra di fiati;M;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);DIREZIONE D'ORCHESTRA;-;Direzione d'Orchestra;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);DIREZIONE D'ORCHESTRA;-;Direzione d'Orchestra;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);MUSICA CORALE E DIREZIONE DI CORO;-;Musica Corale e Direzione Coro;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);MUSICA CORALE E DIREZIONE DI CORO;-;Musica Corale e Direzione Coro;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;5
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Didattica;AFAM_Corso Diploma accademico 1L;DIDATTICA DELLA MUSICA E DELLO STRUMENTO;DCPL21;Didattica della Musica;F;7
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL05;Batteria e Percussioni Jazz;M;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL07;Canto Jazz;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL10;Chitarra Jazz;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL34;Musica Elettronica;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;SAXOFONO;DCPL41;Saxofono;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;TROMBA;DCPL46;Tromba;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);PIANOFORTE;-;Pianoforte;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);PIANOFORTE;-;Pianoforte;M;4
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;FISARMONICA;DCPL26;Fisarmonica;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);FISARMONICA;-;Fisarmonica;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;M;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;Chitarra;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;Violino;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CONTRABBASSO;-;Contrabbasso;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);VIOLINO;-;Violino;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);COMPOSIZIONE;-;Composizione;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;MUSICA CORALE E DIREZIONE DI CORO;DCPL33;Direzione di Coro e Composizione corale;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;MUSICA CORALE E DIREZIONE DI CORO;DCPL33;Direzione di Coro e Composizione corale;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;DIREZIONE D'ORCHESTRA;DCPL22;Direzione d'Orchestra;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);COMPOSIZIONE;-;Composizione;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);DIREZIONE D'ORCHESTRA;-;Direzione d'Orchestra;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Canto e teatro musicale;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CANTO;-;Canto;M;3
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Canto;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Didattica;AFAM_Corso sperimentale triennale_1L (ad esaurim.);DIDATTICA DELLA MUSICA E DELLO STRUMENTO;-;Didattica della Musica;M;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale triennale_1L (ad esaurim.);JAZZ;-;Jazz;F;3
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale triennale_1L (ad esaurim.);JAZZ;-;Jazz;M;10
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale triennale_1L (ad esaurim.);MUSICA ELETTRONICA;-;Musica e nuove tecnologie;F;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale triennale_1L (ad esaurim.);MUSICA ELETTRONICA;-;Musica e nuove tecnologie;M;7
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale biennale_2L (ad esaurim.);MUSICA ELETTRONICA;-;Musica Elettronica;M;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti a fiato;AFAM_Corso sperimentale triennale_1L (ad esaurim.);FLAUTO;-;Flauto;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CLARINETTO;-;Clarinetto;M;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);FAGOTTO;-;Fagotto;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);FLAUTO;-;Flauto;F;3
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);PIANOFORTE;-;Pianoforte;F;5
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);PIANOFORTE;-;Pianoforte;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Accompagnatore e Collaboratore al pianoforte;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Accompagnatore e Collaboratore al pianoforte;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;F;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;M;3
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);STRUMENTI A PERCUSSIONE;-;Strumenti a percussione;M;4
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti ad arco e a corda;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CHITARRA;-;Chitarra;M;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti ad arco e a corda;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CONTRABBASSO;-;Contrabbasso;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CHITARRA;-;Chitarra;M;6
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CONTRABBASSO;-;Contrabbasso;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);VIOLINO;-;Violino;M;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);VIOLINO;-;Violino;F;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);MUSICOLOGIA;-;Etnomusicologia;M;3
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);MUSICOLOGIA;-;Etnomusicologia;F;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);MUSICA CORALE E DIREZIONE DI CORO;-;Musica Corale e Direzione Coro;M;1
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);MUSICOLOGIA;-;Musicologia;F;3
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);MUSICOLOGIA;-;Musicologia;M;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320;SARDEGNA;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);DISCIPLINE MUSICALI;-;Strumenti antichi;F;2
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222;CAMPANIA;Canto e teatro musicale;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CANTO;-;Canto;F;11
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222;CAMPANIA;Canto e teatro musicale;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CANTO;-;Canto;M;4
2011-2012;Conservatorio di Musica;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222;CAMPANIA;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Canto;F;9
