ANNO_ACCADEMICO;Area_Istituto;TIPO_ISTITUTO;NOME_ISTITUTO;COMUNE_ISTITUTO;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';ISCRITTIx ETA'
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;48
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giovanni Paisiello;TARANTO;7261 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;14
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Diploma accademico 1L;da 15 a 17 anni;13
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;25
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;27
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;9
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;16
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;14
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;17
2020-2021;Area Musicale/Coreutica;Istituto Musicale Pareggiato;Giulio Briccialdi;TERNI;7227 ;UMBRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;17
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;62
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;49
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;16
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;68
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;17
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;9
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;40
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;37
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;4
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;10
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;23
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;89
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;3
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;19
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;9
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;10
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;64
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;214
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;12
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;44
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;4
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;12
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;60
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;10
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;83
2020-2021;Area Artistica;Istituto superiore per le Industrie Artistiche;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;68
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia di Belle Arti Michelangelo di AGRIGENTO;AGRIGENTO;35471;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;30
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia di Belle Arti Michelangelo di AGRIGENTO;AGRIGENTO;35471;SICILIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;11
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia di Belle Arti Michelangelo di AGRIGENTO;AGRIGENTO;35471;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;49
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia di Belle Arti Michelangelo di AGRIGENTO;AGRIGENTO;35471;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;27
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Poliarte di ANCONA;ANCONA;32950;MARCHE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;139
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Poliarte di ANCONA;ANCONA;32950;MARCHE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;10
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Poliarte di ANCONA;ANCONA;32950;MARCHE;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;5
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Poliarte di ANCONA;ANCONA;32950;MARCHE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;48770;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;12
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Polo Michelangelo Arte e Design di BOLOGNA;BOLOGNA;39394;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;22
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Polo Michelangelo Arte e Design di BOLOGNA;BOLOGNA;39394;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;1
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;48770;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;2
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;48770;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;89
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Polo Michelangelo Arte e Design di BOLOGNA;BOLOGNA;39394;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;4
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED) - sede di CAGLIARI;CAGLIARI;16008;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;14
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED) - sede di CAGLIARI;CAGLIARI;16008;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;109
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED) - sede di CAGLIARI;CAGLIARI;16008;SARDEGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;6
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED) - sede di CAGLIARI;CAGLIARI;16008;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;22
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;17
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;28
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;96
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;22
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 1L;fino a 17 anni;6
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Scuola di Musica di FIESOLE;FIESOLE (FI);16009;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED) - sede di FIRENZE;FIRENZE;33932;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Libera Accademia di Belle Arti di FIRENZE;FIRENZE;33890;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;467
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Marangoni di FIRENZE (sede decentrata dell'Istituto Marangoni MILANO);FIRENZE;38122;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;2
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Marangoni di FIRENZE (sede decentrata dell'Istituto Marangoni MILANO);FIRENZE;38122;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;52
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Marangoni di FIRENZE (sede decentrata dell'Istituto Marangoni MILANO);FIRENZE;38122;TOSCANA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;5
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Libera Accademia di Belle Arti di FIRENZE;FIRENZE;33890;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;105
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED) - sede di FIRENZE;FIRENZE;33932;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;13
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia Italiana di Arte, Moda e Design - sede di FIRENZE;FIRENZE;15848;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;16
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia Italiana di Arte, Moda e Design - sede di FIRENZE;FIRENZE;15848;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;196
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia Italiana di Arte, Moda e Design - sede di FIRENZE;FIRENZE;15848;TOSCANA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;67
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia Italiana di Arte, Moda e Design - sede di FIRENZE;FIRENZE;15848;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED) - sede di FIRENZE;FIRENZE;33932;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;236
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED) - sede di FIRENZE;FIRENZE;33932;TOSCANA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;54
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia Italiana di Arte, Moda e Design - sede di FIRENZE;FIRENZE;15848;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;1
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Libera Accademia di Belle Arti di FIRENZE;FIRENZE;33890;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;9
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia Italiana di Arte, Moda e Design - sede di FIRENZE;FIRENZE;15848;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Milano Civica Scuola di Musica di MILANO;MILANO;16007;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;44
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Mussida Music Publishing di MILANO;MILANO;33750;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;10
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);SAE Italia International Technology College di MILANO;MILANO;33752;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;252
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);SAE Italia International Technology College di MILANO;MILANO;33752;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;35
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Fondazione Accademia d’Arti e Mestieri dello spettacolo Teatro alla Scala di MILANO;MILANO;38190;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Fondazione Accademia d’Arti e Mestieri dello spettacolo Teatro alla Scala di MILANO;MILANO;38190;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Mussida Music Publishing di MILANO;MILANO;33750;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);SAE Italia International Technology College di MILANO;MILANO;33752;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;32
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Mussida Music Publishing di MILANO;MILANO;33750;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;113
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Mussida Music Publishing di MILANO;MILANO;33750;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;24
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);SAE Italia International Technology College di MILANO;MILANO;33752;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Milano Civica Scuola di Musica di MILANO;MILANO;16007;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;72
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Fondazione Accademia d’Arti e Mestieri dello spettacolo Teatro alla Scala di MILANO;MILANO;38190;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Milano Civica Scuola di Musica di MILANO;MILANO;16007;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;201
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Milano Civica Scuola di Musica di MILANO;MILANO;16007;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;73
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Milano Civica Scuola di Musica di MILANO;MILANO;16007;LOMBARDIA;AFAM_Corso Diploma accademico 1L;fino a 17 anni;4
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Mussida Music Publishing di MILANO;MILANO;33750;LOMBARDIA;AFAM_Corso Diploma accademico 1L;fino a 17 anni;1
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Civica Scuola di Teatro Paolo Grassi di MILANO;MILANO;36570;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;19
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Marangoni di MILANO;MILANO;30557;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;32
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;34890;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;34890;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;89
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;34890;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;5
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);ADLM s.r.l. a socio unico - Accademia del Lusso di MILANO;MILANO;48751;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);ADLM s.r.l. a socio unico - Accademia del Lusso di MILANO;MILANO;48751;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;49
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);ADLM s.r.l. a socio unico - Accademia del Lusso di MILANO;MILANO;48751;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2020-2021;Area Musicale/Coreutica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Fondazione Accademia d’Arti e Mestieri dello spettacolo Teatro alla Scala di MILANO;MILANO;38190;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;17
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Civica Scuola di Teatro Paolo Grassi di MILANO;MILANO;36570;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;39
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;34890;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;4
2020-2021;Area Artistica;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Istituto Europeo del Design (IED) - sede di MILANO;MILANO;11892;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;11
