ANNO_ACCADEMICO;TIPO_ISTITUTO;AREA ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;ISCR_STRANIERI
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CHITARRA;-;Chitarra;F;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CHITARRA;-;Chitarra;M;3
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CHITARRA;-;Chitarra;M;3
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale triennale_1L (ad esaurim.);VIOLONCELLO;-;Violoncello;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso Vecchio Ordinamento (ad esaurim.);ARPA;-;Arpa;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);COMPOSIZIONE;-;Composizione;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Canto;M;19
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Canto;F;15
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Regia del Teatro Musicale;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Regia del Teatro Musicale;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Canto e teatro musicale;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CANTO;-;Canto;F;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Canto e teatro musicale;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CANTO;-;Canto;M;3
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Canto e teatro musicale;AFAM_Corso Vecchio Ordinamento (ad esaurim.);CANTO;-;Canto;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Musica antica;AFAM_Corso sperimentale triennale_1L (ad esaurim.);DISCIPLINE MUSICALI;-;Musica Antica;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Musica antica;AFAM_Corso sperimentale triennale_1L (ad esaurim.);DISCIPLINE MUSICALI;-;Musica Antica;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale biennale_2L (ad esaurim.);JAZZ;-;Jazz;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale triennale_1L (ad esaurim.);JAZZ;-;Jazz;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale triennale_1L (ad esaurim.);JAZZ;-;Jazz;M;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);VIOLINO;-;Violino;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210;MOLISE;Canto e teatro musicale;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CANTO;-;Canto;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Canto;M;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Canto;F;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);MUSICA D'INSIEME/DA CAMERA;-;Musica da camera;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Vecchio Ordinamento (ad esaurim.);CANTO;-;Canto;M;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);FLAUTO;-;Flauto;F;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Vecchio Ordinamento (ad esaurim.);PIANOFORTE;-;Pianoforte;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Vecchio Ordinamento (ad esaurim.);PIANOFORTE;-;Pianoforte;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);VIOLONCELLO;-;Violoncello;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Vecchio Ordinamento (ad esaurim.);CANTO;-;Canto;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;Chitarra;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Lucio Campiani;MANTOVA;7333;LOMBARDIA;Canto e teatro musicale;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CANTO;-;Canto;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Lucio Campiani;MANTOVA;7333;LOMBARDIA;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);FAGOTTO;-;Fagotto;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Lucio Campiani;MANTOVA;7333;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Canepa;SASSARI;7211;SARDEGNA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);PIANOFORTE;-;Pianoforte;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Canto;F;5
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Canto;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);MUSICA VOCALE DA CAMERA;-;Musica vocale da camera;F;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Canto e teatro musicale;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CANTO;-;Canto;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Canto e teatro musicale;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CANTO;-;Canto;F;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Canto e teatro musicale;AFAM_Corso sperimentale triennale_1L (ad esaurim.);MUSICA VOCALE DA CAMERA;-;Musica vocale da camera;M;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Canto e teatro musicale;AFAM_Corso sperimentale triennale_1L (ad esaurim.);MUSICA VOCALE DA CAMERA;-;Musica vocale da camera;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Canto e teatro musicale;AFAM_Corso Vecchio Ordinamento (ad esaurim.);CANTO;-;Canto;F;3
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Canto e teatro musicale;AFAM_Corso Vecchio Ordinamento (ad esaurim.);MUSICA VOCALE DA CAMERA;-;Musica vocale da camera;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale triennale_1L (ad esaurim.);JAZZ;-;Jazz;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale triennale_1L (ad esaurim.);MUSICA ELETTRONICA;-;Musica e nuove tecnologie;M;3
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);FLAUTO DOLCE;-;Flauto dolce;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);TROMBA;-;Tromba;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a fiato;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CLARINETTO;-;Clarinetto;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a fiato;AFAM_Corso sperimentale triennale_1L (ad esaurim.);OBOE;-;Oboe;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a fiato;AFAM_Corso Vecchio Ordinamento (ad esaurim.);TROMBONE;-;Trombone;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Accompagnatore e Collaboratore al pianoforte;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Accompagnatore e Collaboratore al pianoforte;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;F;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;M;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);PIANOFORTE;-;Pianoforte;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);PIANOFORTE;-;Pianoforte;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);VIOLONCELLO;-;Violoncello;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso sperimentale triennale_1L (ad esaurim.);VIOLINO;-;Violino;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Strumenti ad arco e a corda;AFAM_Corso Vecchio Ordinamento (ad esaurim.);VIOLINO;-;Violino;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);DIREZIONE D'ORCHESTRA;-;Direzione d'Orchestra;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luigi Cherubini;FIRENZE;7326;TOSCANA;Teoria e analisi, composizione e direzione;AFAM_Corso Vecchio Ordinamento (ad esaurim.);STRUMENTAZIONE PER BANDA;-;Strumentazione per banda;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Canto e teatro musicale;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CANTO;-;Canto;F;5
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale triennale_1L (ad esaurim.);JAZZ;-;Canto Jazz;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale triennale_1L (ad esaurim.);JAZZ;-;Pianoforte Jazz;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale triennale_1L (ad esaurim.);JAZZ - POPULAR MUSIC;-;Popular music - Ind. Chitarra Jazz;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);FLAUTO DOLCE;-;Flauto dolce;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Strumenti a fiato;AFAM_Corso sperimentale triennale_1L (ad esaurim.);SAXOFONO;-;Saxofono;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);VIOLINO;-;Violino;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Strumenti ad arco e a corda;AFAM_Corso sperimentale triennale_1L (ad esaurim.);VIOLA;-;Viola;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Strumenti ad arco e a corda;AFAM_Corso sperimentale triennale_1L (ad esaurim.);VIOLINO;-;Violino;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Strumenti ad arco e a corda;AFAM_Corso Vecchio Ordinamento (ad esaurim.);VIOLINO;-;Violino;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Luisa D’Annunzio;PESCARA;7314;ABRUZZO;Teoria e analisi, composizione e direzione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);DIREZIONE D'ORCHESTRA;-;Direzione d'Orchestra;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Canto;F;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Canto e teatro musicale;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CANTO;-;Canto;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);SAXOFONO;-;Saxofono;M;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Strumenti a fiato;AFAM_Corso sperimentale triennale_1L (ad esaurim.);SAXOFONO;-;Saxofono;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Strumenti a fiato;AFAM_Corso Vecchio Ordinamento (ad esaurim.);TROMBA;-;Tromba e trombone;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CONTRABBASSO;-;Contrabbasso;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Niccolò Piccinni;BARI;7305;PUGLIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CHITARRA;-;Chitarra;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nicola Sala;BENEVENTO;7301;CAMPANIA;Didattica;AFAM_Biennio 2L_ind.didattico;DIDATTICA DELLA MUSICA E DELLO STRUMENTO;-;Formazione dei docenti - Corso accad. 2° liv. - Strumento Musicale;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Canto;F;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Canto e teatro musicale;AFAM_Corso Vecchio Ordinamento (ad esaurim.);CANTO;-;Canto;F;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso sperimentale triennale_1L (ad esaurim.);JAZZ;-;Jazz;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);OBOE;-;Oboe;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti a fiato;AFAM_Corso sperimentale triennale_1L (ad esaurim.);FAGOTTO;-;Fagotto;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti a fiato;AFAM_Corso sperimentale triennale_1L (ad esaurim.);FLAUTO;-;Flauto;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale triennale_1L (ad esaurim.);CLAVICEMBALO;-;Clavicembalo e strumenti affini;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nicolò Paganini;GENOVA;7293;LIGURIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);VIOLONCELLO;-;Violoncello;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;SAXOFONO;DCPL41;Saxofono;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;Pianoforte;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);ORGANO E COMPOSIZIONE ORGANISTICA;-;Organo;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;Chitarra;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CHITARRA;-;Chitarra;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti ad arco e a corda;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CONTRABBASSO;-;Contrabbasso;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Nino Rota;MONOPOLI (BA);7259;PUGLIA;Strumenti ad arco e a corda;AFAM_Corso Vecchio Ordinamento (ad esaurim.);ARPA;-;Arpa;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Canto;F;2
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Canto e teatro musicale;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CANTO;-;Canto;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti a fiato;AFAM_Corso sperimentale biennale_2L (ad esaurim.);CLARINETTO;-;Clarinetto;M;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti a fiato;AFAM_Corso Vecchio Ordinamento (ad esaurim.);CLARINETTO;-;Clarinetto;F;1
2010-2011;Conservatorio di Musica;Area Musicale/Coreutica;Ottorino Respighi;LATINA;7286;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso sperimentale biennale_2L (ad esaurim.);PIANOFORTE;-;Pianoforte;F;1
