ANNO_ACCADEMICO;AREA_ISTITUTO;CONTINENTE;PROVENIENZA;GENERE;ISCR_STRANIERI
2011-2012;Area Musicale/Coreutica;AFRICA;Camerun;M;1
2011-2012;Area Musicale/Coreutica;AFRICA;Sud Africa;F;3
2011-2012;Area Musicale/Coreutica;ASIA;Armenia;F;3
2011-2012;Area Musicale/Coreutica;ASIA;Armenia;M;3
2011-2012;Area Musicale/Coreutica;ASIA;Cina;F;139
2011-2012;Area Musicale/Coreutica;ASIA;Cina;M;101
2011-2012;Area Musicale/Coreutica;ASIA;Corea del Nord;F;5
2011-2012;Area Musicale/Coreutica;ASIA;Corea del Nord;M;2
2011-2012;Area Musicale/Coreutica;ASIA;Corea del Sud;F;227
2011-2012;Area Musicale/Coreutica;ASIA;Corea del Sud;M;150
2011-2012;Area Musicale/Coreutica;ASIA;Georgia;F;5
2011-2012;Area Musicale/Coreutica;ASIA;Georgia;M;3
2011-2012;Area Musicale/Coreutica;ASIA;Giappone;F;103
2011-2012;Area Musicale/Coreutica;ASIA;Giappone;M;21
2011-2012;Area Musicale/Coreutica;ASIA;Hong Kong (Cina);F;1
2011-2012;Area Musicale/Coreutica;ASIA;India;F;1
2011-2012;Area Musicale/Coreutica;ASIA;India;M;3
2011-2012;Area Musicale/Coreutica;ASIA;Indonesia;M;1
2011-2012;Area Musicale/Coreutica;ASIA;Indonesia;F;2
2011-2012;Area Musicale/Coreutica;ASIA;Iran;F;11
2011-2012;Area Musicale/Coreutica;ASIA;Iran;M;32
2011-2012;Area Musicale/Coreutica;ASIA;Israele;M;2
2011-2012;Area Musicale/Coreutica;ASIA;Kazakistan;F;11
2011-2012;Area Musicale/Coreutica;ASIA;Kazakistan;M;1
2011-2012;Area Musicale/Coreutica;ASIA;Libano;M;1
2011-2012;Area Musicale/Coreutica;ASIA;Mongolia;F;3
2011-2012;Area Musicale/Coreutica;ASIA;Mongolia;M;3
2011-2012;Area Musicale/Coreutica;ASIA;Pakistan;M;1
2011-2012;Area Musicale/Coreutica;ASIA;Palestina;M;1
2011-2012;Area Musicale/Coreutica;ASIA;Singapore;M;1
2011-2012;Area Musicale/Coreutica;ASIA;Siria;F;1
2011-2012;Area Musicale/Coreutica;ASIA;Taiwan;F;11
2011-2012;Area Musicale/Coreutica;ASIA;Taiwan;M;2
2011-2012;Area Musicale/Coreutica;ASIA;Thailandia;F;1
2011-2012;Area Musicale/Coreutica;ASIA;Uzbekistan;F;2
2011-2012;Area Musicale/Coreutica;ASIA;Uzbekistan;M;1
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Albania;F;15
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Albania;M;24
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Bielorussia;F;1
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Bielorussia;M;1
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Federazione Russa;F;62
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Federazione Russa;M;13
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Islanda;M;1
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Kosovo;M;2
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Macedonia del Nord;F;2
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Macedonia del Nord;M;6
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Moldavia;F;15
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Moldavia;M;6
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Montenegro;F;2
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Norvegia;F;2
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;San Marino;F;3
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;San Marino;M;5
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Serbia;M;2
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Serbia;F;13
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Serbia e Montenegro (ex Jugoslavia);M;5
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Serbia e Montenegro (ex Jugoslavia);F;3
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Svizzera;F;9
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Svizzera;M;4
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Turchia;F;4
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Turchia;M;7
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Ucraina;F;26
2011-2012;Area Musicale/Coreutica;EUROPA extra UE;Ucraina;M;8
2011-2012;Area Musicale/Coreutica;EUROPA UE;Austria;F;2
2011-2012;Area Musicale/Coreutica;EUROPA UE;Austria;M;3
2011-2012;Area Musicale/Coreutica;EUROPA UE;Bulgaria;F;10
2011-2012;Area Musicale/Coreutica;EUROPA UE;Bulgaria;M;6
2011-2012;Area Musicale/Coreutica;EUROPA UE;Croazia;F;11
2011-2012;Area Musicale/Coreutica;EUROPA UE;Croazia;M;8
2011-2012;Area Musicale/Coreutica;EUROPA UE;Danimarca;F;2
2011-2012;Area Musicale/Coreutica;EUROPA UE;Estonia;F;4
2011-2012;Area Musicale/Coreutica;EUROPA UE;Estonia;M;1
2011-2012;Area Musicale/Coreutica;EUROPA UE;Finlandia;F;1
2011-2012;Area Musicale/Coreutica;EUROPA UE;Finlandia;M;2
2011-2012;Area Musicale/Coreutica;EUROPA UE;Francia;F;10
2011-2012;Area Musicale/Coreutica;EUROPA UE;Francia;M;5
2011-2012;Area Musicale/Coreutica;EUROPA UE;Germania;F;10
2011-2012;Area Musicale/Coreutica;EUROPA UE;Germania;M;11
2011-2012;Area Musicale/Coreutica;EUROPA UE;Grecia;F;3
2011-2012;Area Musicale/Coreutica;EUROPA UE;Irlanda;F;1
2011-2012;Area Musicale/Coreutica;EUROPA UE;Lettonia;F;7
2011-2012;Area Musicale/Coreutica;EUROPA UE;Lettonia;M;1
2011-2012;Area Musicale/Coreutica;EUROPA UE;Lituania;F;1
2011-2012;Area Musicale/Coreutica;EUROPA UE;Malta;F;1
2011-2012;Area Musicale/Coreutica;EUROPA UE;Malta;M;2
2011-2012;Area Musicale/Coreutica;EUROPA UE;Paesi Bassi - Olanda;F;1
2011-2012;Area Musicale/Coreutica;EUROPA UE;Paesi Bassi - Olanda;M;2
2011-2012;Area Musicale/Coreutica;EUROPA UE;Polonia;F;15
2011-2012;Area Musicale/Coreutica;EUROPA UE;Polonia;M;7
2011-2012;Area Musicale/Coreutica;EUROPA UE;Portogallo;F;1
2011-2012;Area Musicale/Coreutica;EUROPA UE;Regno Unito;F;4
2011-2012;Area Musicale/Coreutica;EUROPA UE;Regno Unito;M;5
2011-2012;Area Musicale/Coreutica;EUROPA UE;Repubblica Ceca;M;2
2011-2012;Area Musicale/Coreutica;EUROPA UE;Repubblica Ceca;F;3
2011-2012;Area Musicale/Coreutica;EUROPA UE;Romania;F;21
2011-2012;Area Musicale/Coreutica;EUROPA UE;Romania;M;17
2011-2012;Area Musicale/Coreutica;EUROPA UE;Slovenia;F;7
2011-2012;Area Musicale/Coreutica;EUROPA UE;Slovenia;M;11
2011-2012;Area Musicale/Coreutica;EUROPA UE;Spagna;F;13
2011-2012;Area Musicale/Coreutica;EUROPA UE;Spagna;M;14
2011-2012;Area Musicale/Coreutica;EUROPA UE;Svezia;F;3
2011-2012;Area Musicale/Coreutica;EUROPA UE;Svezia;M;1
2011-2012;Area Musicale/Coreutica;EUROPA UE;Ungheria;F;17
2011-2012;Area Musicale/Coreutica;EUROPA UE;Ungheria;M;5
2011-2012;Area Musicale/Coreutica;NON DEFINITO;Stato non definito;F;1
2011-2012;Area Musicale/Coreutica;NON DEFINITO;Stato non definito;M;1
2011-2012;Area Musicale/Coreutica;NORD AMERICA;Costa Rica;F;1
2011-2012;Area Musicale/Coreutica;NORD AMERICA;Costa Rica;M;2
2011-2012;Area Musicale/Coreutica;NORD AMERICA;Cuba;F;2
2011-2012;Area Musicale/Coreutica;NORD AMERICA;Cuba;M;3
2011-2012;Area Musicale/Coreutica;NORD AMERICA;Guatemala;M;1
2011-2012;Area Musicale/Coreutica;NORD AMERICA;Messico;F;7
2011-2012;Area Musicale/Coreutica;NORD AMERICA;Messico;M;14
2011-2012;Area Musicale/Coreutica;NORD AMERICA;Stati Uniti di America;F;4
2011-2012;Area Musicale/Coreutica;NORD AMERICA;Stati Uniti di America;M;3
2011-2012;Area Musicale/Coreutica;OCEANIA;Australia;F;2
2011-2012;Area Musicale/Coreutica;OCEANIA;Australia;M;3
2011-2012;Area Musicale/Coreutica;OCEANIA;Nuova Zelanda;M;1
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Argentina;M;8
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Argentina;F;5
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Bolivia;M;1
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Brasile;M;18
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Brasile;F;13
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Cile;F;3
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Cile;M;4
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Colombia;F;7
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Colombia;M;8
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Ecuador;F;4
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Ecuador;M;1
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Paraguay;M;2
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Perù;F;2
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Perù;M;1
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Uruguay;F;2
2011-2012;Area Musicale/Coreutica;SUD AMERICA;Venezuela;M;6
2010-2011;Area Artistica;AFRICA;Algeria;F;2
2010-2011;Area Artistica;AFRICA;Algeria;M;1
2010-2011;Area Artistica;AFRICA;Camerun;F;3
2010-2011;Area Artistica;AFRICA;Camerun;M;1
2010-2011;Area Artistica;AFRICA;Congo;F;1
2010-2011;Area Artistica;AFRICA;Costa d Avorio;F;1
2010-2011;Area Artistica;AFRICA;Costa d Avorio;M;1
2010-2011;Area Artistica;AFRICA;Egitto;F;2
2010-2011;Area Artistica;AFRICA;Egitto;M;2
2010-2011;Area Artistica;AFRICA;Etiopia;F;2
2010-2011;Area Artistica;AFRICA;Ghana;M;2
2010-2011;Area Artistica;AFRICA;Kenya;F;1
2010-2011;Area Artistica;AFRICA;Libia;M;1
2010-2011;Area Artistica;AFRICA;Madagascar;M;2
2010-2011;Area Artistica;AFRICA;Marocco;F;6
2010-2011;Area Artistica;AFRICA;Marocco;M;1
2010-2011;Area Artistica;AFRICA;Nigeria;F;1
2010-2011;Area Artistica;AFRICA;Repubblica Democratica del Congo (ex Zaire);F;1
2010-2011;Area Artistica;AFRICA;Sud Africa;F;3
2010-2011;Area Artistica;AFRICA;Togo;F;1
2010-2011;Area Artistica;AFRICA;Tunisia;F;1
2010-2011;Area Artistica;AFRICA;Tunisia;M;3
2010-2011;Area Artistica;ASIA;Afghanistan;M;1
2010-2011;Area Artistica;ASIA;Armenia;F;5
2010-2011;Area Artistica;ASIA;Armenia;M;6
2010-2011;Area Artistica;ASIA;Azerbaigian;M;3
2010-2011;Area Artistica;ASIA;Bangladesh;F;1
2010-2011;Area Artistica;ASIA;Cina;F;309
2010-2011;Area Artistica;ASIA;Cina;M;263
2010-2011;Area Artistica;ASIA;Corea del Sud;F;62
2010-2011;Area Artistica;ASIA;Corea del Sud;M;32
2010-2011;Area Artistica;ASIA;Filippine;F;4
2010-2011;Area Artistica;ASIA;Filippine;M;2
2010-2011;Area Artistica;ASIA;Georgia;F;2
2010-2011;Area Artistica;ASIA;Georgia;M;1
2010-2011;Area Artistica;ASIA;Giappone;M;14
2010-2011;Area Artistica;ASIA;Giappone;F;42
2010-2011;Area Artistica;ASIA;Giordania;M;1
2010-2011;Area Artistica;ASIA;India;M;3
2010-2011;Area Artistica;ASIA;India;F;2
2010-2011;Area Artistica;ASIA;Iran;F;171
2010-2011;Area Artistica;ASIA;Iran;M;60
2010-2011;Area Artistica;ASIA;Iraq;F;1
2010-2011;Area Artistica;ASIA;Iraq;M;2
2010-2011;Area Artistica;ASIA;Israele;F;9
2010-2011;Area Artistica;ASIA;Israele;M;6
2010-2011;Area Artistica;ASIA;Kazakistan;F;2
2010-2011;Area Artistica;ASIA;Libano;F;1
2010-2011;Area Artistica;ASIA;Libano;M;1
2010-2011;Area Artistica;ASIA;Mongolia;F;3
2010-2011;Area Artistica;ASIA;Mongolia;M;1
2010-2011;Area Artistica;ASIA;Myanmar/Birmania;F;1
2010-2011;Area Artistica;ASIA;Pakistan;F;1
2010-2011;Area Artistica;ASIA;Singapore;F;1
2010-2011;Area Artistica;ASIA;Siria;F;4
2010-2011;Area Artistica;ASIA;Siria;M;4
2010-2011;Area Artistica;ASIA;Taiwan;F;3
2010-2011;Area Artistica;ASIA;Thailandia;F;4
2010-2011;Area Artistica;ASIA;Thailandia;M;2
2010-2011;Area Artistica;ASIA;Vietnam;M;1
2010-2011;Area Artistica;EUROPA extra UE;Albania;F;87
2010-2011;Area Artistica;EUROPA extra UE;Albania;M;86
2010-2011;Area Artistica;EUROPA extra UE;Bielorussia;F;9
2010-2011;Area Artistica;EUROPA extra UE;Bielorussia;M;4
2010-2011;Area Artistica;EUROPA extra UE;Bosnia-Erzegovina;M;2
2010-2011;Area Artistica;EUROPA extra UE;Bosnia-Erzegovina;F;2
2010-2011;Area Artistica;EUROPA extra UE;Federazione Russa;F;56
2010-2011;Area Artistica;EUROPA extra UE;Federazione Russa;M;4
2010-2011;Area Artistica;EUROPA extra UE;Islanda;F;3
2010-2011;Area Artistica;EUROPA extra UE;Islanda;M;2
2010-2011;Area Artistica;EUROPA extra UE;Kosovo;F;2
2010-2011;Area Artistica;EUROPA extra UE;Kosovo;M;1
2010-2011;Area Artistica;EUROPA extra UE;Macedonia del Nord;F;5
2010-2011;Area Artistica;EUROPA extra UE;Macedonia del Nord;M;6
2010-2011;Area Artistica;EUROPA extra UE;Moldavia;M;4
2010-2011;Area Artistica;EUROPA extra UE;Moldavia;F;7
2010-2011;Area Artistica;EUROPA extra UE;Monaco;F;1
2010-2011;Area Artistica;EUROPA extra UE;Norvegia;F;14
2010-2011;Area Artistica;EUROPA extra UE;San Marino;F;8
2010-2011;Area Artistica;EUROPA extra UE;San Marino;M;4
2010-2011;Area Artistica;EUROPA extra UE;Serbia;F;8
2010-2011;Area Artistica;EUROPA extra UE;Serbia;M;11
2010-2011;Area Artistica;EUROPA extra UE;Serbia e Montenegro (ex Jugoslavia);F;45
2010-2011;Area Artistica;EUROPA extra UE;Serbia e Montenegro (ex Jugoslavia);M;29
2010-2011;Area Artistica;EUROPA extra UE;Svizzera;F;40
2010-2011;Area Artistica;EUROPA extra UE;Svizzera;M;24
2010-2011;Area Artistica;EUROPA extra UE;Turchia;F;32
2010-2011;Area Artistica;EUROPA extra UE;Turchia;M;14
2010-2011;Area Artistica;EUROPA extra UE;Ucraina;F;17
2010-2011;Area Artistica;EUROPA extra UE;Ucraina;M;4
2010-2011;Area Artistica;EUROPA UE;Belgio;F;3
2010-2011;Area Artistica;EUROPA UE;Bulgaria;F;24
2010-2011;Area Artistica;EUROPA UE;Bulgaria;M;9
2010-2011;Area Artistica;EUROPA UE;Cipro;F;19
2010-2011;Area Artistica;EUROPA UE;Cipro;M;5
2010-2011;Area Artistica;EUROPA UE;Croazia;F;22
2010-2011;Area Artistica;EUROPA UE;Croazia;M;10
2010-2011;Area Artistica;EUROPA UE;Estonia;F;1
2010-2011;Area Artistica;EUROPA UE;Finlandia;F;5
2010-2011;Area Artistica;EUROPA UE;Francia;F;20
2010-2011;Area Artistica;EUROPA UE;Francia;M;6
2010-2011;Area Artistica;EUROPA UE;Germania;F;29
2010-2011;Area Artistica;EUROPA UE;Germania;M;14
2010-2011;Area Artistica;EUROPA UE;Grecia;F;30
2010-2011;Area Artistica;EUROPA UE;Grecia;M;19
2010-2011;Area Artistica;EUROPA UE;Irlanda;F;2
2010-2011;Area Artistica;EUROPA UE;Lettonia;F;2
2010-2011;Area Artistica;EUROPA UE;Lituania;F;10
2010-2011;Area Artistica;EUROPA UE;Lituania;M;1
2010-2011;Area Artistica;EUROPA UE;Lussemburgo;F;2
2010-2011;Area Artistica;EUROPA UE;Lussemburgo;M;2
2010-2011;Area Artistica;EUROPA UE;Paesi Bassi - Olanda;F;4
2010-2011;Area Artistica;EUROPA UE;Polonia;F;35
2010-2011;Area Artistica;EUROPA UE;Polonia;M;6
2010-2011;Area Artistica;EUROPA UE;Portogallo;M;4
2010-2011;Area Artistica;EUROPA UE;Portogallo;F;5
2010-2011;Area Artistica;EUROPA UE;Regno Unito;F;4
2010-2011;Area Artistica;EUROPA UE;Regno Unito;M;1
2010-2011;Area Artistica;EUROPA UE;Repubblica Ceca;F;3
2010-2011;Area Artistica;EUROPA UE;Repubblica Ceca;M;2
2010-2011;Area Artistica;EUROPA UE;Romania;F;52
2010-2011;Area Artistica;EUROPA UE;Romania;M;37
2010-2011;Area Artistica;EUROPA UE;Slovacchia;F;2
2010-2011;Area Artistica;EUROPA UE;Slovacchia;M;1
2010-2011;Area Artistica;EUROPA UE;Slovenia;F;16
2010-2011;Area Artistica;EUROPA UE;Slovenia;M;7
2010-2011;Area Artistica;EUROPA UE;Spagna;F;22
2010-2011;Area Artistica;EUROPA UE;Spagna;M;13
2010-2011;Area Artistica;EUROPA UE;Svezia;F;4
2010-2011;Area Artistica;EUROPA UE;Svezia;M;1
2010-2011;Area Artistica;EUROPA UE;Ungheria;F;8
2010-2011;Area Artistica;EUROPA UE;Ungheria;M;4
2010-2011;Area Artistica;NON DEFINITO;Stato non definito;F;7
2010-2011;Area Artistica;NON DEFINITO;Stato non definito;M;3
2010-2011;Area Artistica;NORD AMERICA;Canada;F;5
2010-2011;Area Artistica;NORD AMERICA;Costa Rica;F;1
2010-2011;Area Artistica;NORD AMERICA;Cuba;F;2
2010-2011;Area Artistica;NORD AMERICA;Cuba;M;2
2010-2011;Area Artistica;NORD AMERICA;Dominica;M;1
2010-2011;Area Artistica;NORD AMERICA;El Salvador;F;2
2010-2011;Area Artistica;NORD AMERICA;Guatemala;F;1
2010-2011;Area Artistica;NORD AMERICA;Messico;F;18
2010-2011;Area Artistica;NORD AMERICA;Messico;M;10
2010-2011;Area Artistica;NORD AMERICA;Repubblica Dominicana;F;2
2010-2011;Area Artistica;NORD AMERICA;Stati Uniti di America;F;23
2010-2011;Area Artistica;NORD AMERICA;Stati Uniti di America;M;7
2010-2011;Area Artistica;OCEANIA;Australia;F;3
2010-2011;Area Artistica;OCEANIA;Australia;M;1
2010-2011;Area Artistica;SUD AMERICA;Argentina;F;14
2010-2011;Area Artistica;SUD AMERICA;Argentina;M;2
2010-2011;Area Artistica;SUD AMERICA;Bolivia;F;1
2010-2011;Area Artistica;SUD AMERICA;Bolivia;M;1
2010-2011;Area Artistica;SUD AMERICA;Brasile;F;27
2010-2011;Area Artistica;SUD AMERICA;Brasile;M;10
2010-2011;Area Artistica;SUD AMERICA;Cile;F;4
2010-2011;Area Artistica;SUD AMERICA;Cile;M;2
2010-2011;Area Artistica;SUD AMERICA;Colombia;F;21
2010-2011;Area Artistica;SUD AMERICA;Colombia;M;8
2010-2011;Area Artistica;SUD AMERICA;Ecuador;M;3
2010-2011;Area Artistica;SUD AMERICA;Ecuador;F;3
2010-2011;Area Artistica;SUD AMERICA;Perù;F;14
2010-2011;Area Artistica;SUD AMERICA;Perù;M;7
2010-2011;Area Artistica;SUD AMERICA;Uruguay;M;1
2010-2011;Area Artistica;SUD AMERICA;Venezuela;F;15
2010-2011;Area Artistica;SUD AMERICA;Venezuela;M;2
2010-2011;Area Musicale/Coreutica;AFRICA;Algeria;M;4
2010-2011;Area Musicale/Coreutica;AFRICA;Mauritius;F;1
2010-2011;Area Musicale/Coreutica;ASIA;Armenia;F;2
2010-2011;Area Musicale/Coreutica;ASIA;Armenia;M;3
2010-2011;Area Musicale/Coreutica;ASIA;Cina;F;79
2010-2011;Area Musicale/Coreutica;ASIA;Cina;M;70
2010-2011;Area Musicale/Coreutica;ASIA;Corea del Nord;F;4
2010-2011;Area Musicale/Coreutica;ASIA;Corea del Nord;M;1
2010-2011;Area Musicale/Coreutica;ASIA;Corea del Sud;F;185
2010-2011;Area Musicale/Coreutica;ASIA;Corea del Sud;M;126
2010-2011;Area Musicale/Coreutica;ASIA;Filippine;F;1
2010-2011;Area Musicale/Coreutica;ASIA;Georgia;F;10
2010-2011;Area Musicale/Coreutica;ASIA;Georgia;M;3
2010-2011;Area Musicale/Coreutica;ASIA;Giappone;F;71
2010-2011;Area Musicale/Coreutica;ASIA;Giappone;M;18
2010-2011;Area Musicale/Coreutica;ASIA;Giordania;M;1
2010-2011;Area Musicale/Coreutica;ASIA;Hong Kong (Cina);F;1
2010-2011;Area Musicale/Coreutica;ASIA;Indonesia;M;1
2010-2011;Area Musicale/Coreutica;ASIA;Iran;F;13
2010-2011;Area Musicale/Coreutica;ASIA;Iran;M;26
2010-2011;Area Musicale/Coreutica;ASIA;Kazakistan;M;2
2010-2011;Area Musicale/Coreutica;ASIA;Kazakistan;F;12
2010-2011;Area Musicale/Coreutica;ASIA;Libano;M;1
2010-2011;Area Musicale/Coreutica;ASIA;Mongolia;M;3
2010-2011;Area Musicale/Coreutica;ASIA;Palestina;M;1
2010-2011;Area Musicale/Coreutica;ASIA;Siria;M;2
2010-2011;Area Musicale/Coreutica;ASIA;Taiwan;F;10
2010-2011;Area Musicale/Coreutica;ASIA;Taiwan;M;3
2010-2011;Area Musicale/Coreutica;ASIA;Thailandia;M;1
2010-2011;Area Musicale/Coreutica;ASIA;Uzbekistan;F;2
2010-2011;Area Musicale/Coreutica;ASIA;Uzbekistan;M;1
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Albania;M;26
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Albania;F;21
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Bielorussia;F;4
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Bielorussia;M;1
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Bosnia-Erzegovina;F;2
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Bosnia-Erzegovina;M;1
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Federazione Russa;F;40
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Federazione Russa;M;11
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Islanda;F;2
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Islanda;M;1
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Macedonia del Nord;F;3
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Macedonia del Nord;M;4
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Moldavia;M;5
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Moldavia;F;14
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Montenegro;F;1
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Norvegia;F;1
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;San Marino;F;4
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;San Marino;M;5
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Serbia;F;9
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Serbia;M;1
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Serbia e Montenegro (ex Jugoslavia);F;14
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Serbia e Montenegro (ex Jugoslavia);M;15
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Svizzera;F;11
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Svizzera;M;7
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Turchia;F;6
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Turchia;M;6
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Ucraina;F;28
2010-2011;Area Musicale/Coreutica;EUROPA extra UE;Ucraina;M;7
2010-2011;Area Musicale/Coreutica;EUROPA UE;Austria;F;4
2010-2011;Area Musicale/Coreutica;EUROPA UE;Austria;M;4
2010-2011;Area Musicale/Coreutica;EUROPA UE;Belgio;M;1
2010-2011;Area Musicale/Coreutica;EUROPA UE;Bulgaria;F;9
2010-2011;Area Musicale/Coreutica;EUROPA UE;Bulgaria;M;7
2010-2011;Area Musicale/Coreutica;EUROPA UE;Croazia;M;7
2010-2011;Area Musicale/Coreutica;EUROPA UE;Croazia;F;11
2010-2011;Area Musicale/Coreutica;EUROPA UE;Danimarca;F;1
2010-2011;Area Musicale/Coreutica;EUROPA UE;Estonia;M;1
2010-2011;Area Musicale/Coreutica;EUROPA UE;Estonia;F;5
2010-2011;Area Musicale/Coreutica;EUROPA UE;Finlandia;F;4
2010-2011;Area Musicale/Coreutica;EUROPA UE;Finlandia;M;2
2010-2011;Area Musicale/Coreutica;EUROPA UE;Francia;F;11
2010-2011;Area Musicale/Coreutica;EUROPA UE;Francia;M;7
2010-2011;Area Musicale/Coreutica;EUROPA UE;Germania;F;12
2010-2011;Area Musicale/Coreutica;EUROPA UE;Germania;M;5
2010-2011;Area Musicale/Coreutica;EUROPA UE;Grecia;F;3
2010-2011;Area Musicale/Coreutica;EUROPA UE;Grecia;M;3
2010-2011;Area Musicale/Coreutica;EUROPA UE;Irlanda;M;1
2010-2011;Area Musicale/Coreutica;EUROPA UE;Lettonia;M;1
2010-2011;Area Musicale/Coreutica;EUROPA UE;Lettonia;F;8
2010-2011;Area Musicale/Coreutica;EUROPA UE;Lituania;F;3
2010-2011;Area Musicale/Coreutica;EUROPA UE;Lituania;M;2
2010-2011;Area Musicale/Coreutica;EUROPA UE;Malta;F;3
2010-2011;Area Musicale/Coreutica;EUROPA UE;Malta;M;2
2010-2011;Area Musicale/Coreutica;EUROPA UE;Paesi Bassi - Olanda;F;2
2010-2011;Area Musicale/Coreutica;EUROPA UE;Paesi Bassi - Olanda;M;1
2010-2011;Area Musicale/Coreutica;EUROPA UE;Polonia;F;16
2010-2011;Area Musicale/Coreutica;EUROPA UE;Polonia;M;11
2010-2011;Area Musicale/Coreutica;EUROPA UE;Regno Unito;F;4
2010-2011;Area Musicale/Coreutica;EUROPA UE;Regno Unito;M;4
2010-2011;Area Musicale/Coreutica;EUROPA UE;Repubblica Ceca;F;3
2010-2011;Area Musicale/Coreutica;EUROPA UE;Romania;F;22
2010-2011;Area Musicale/Coreutica;EUROPA UE;Romania;M;11
2010-2011;Area Musicale/Coreutica;EUROPA UE;Slovacchia;F;1
2010-2011;Area Musicale/Coreutica;EUROPA UE;Slovenia;F;8
2010-2011;Area Musicale/Coreutica;EUROPA UE;Slovenia;M;12
2010-2011;Area Musicale/Coreutica;EUROPA UE;Spagna;F;11
2010-2011;Area Musicale/Coreutica;EUROPA UE;Spagna;M;14
2010-2011;Area Musicale/Coreutica;EUROPA UE;Ungheria;F;14
2010-2011;Area Musicale/Coreutica;EUROPA UE;Ungheria;M;6
2010-2011;Area Musicale/Coreutica;NORD AMERICA;Canada;F;1
2010-2011;Area Musicale/Coreutica;NORD AMERICA;Canada;M;1
2010-2011;Area Musicale/Coreutica;NORD AMERICA;Costa Rica;F;2
2010-2011;Area Musicale/Coreutica;NORD AMERICA;Costa Rica;M;2
2010-2011;Area Musicale/Coreutica;NORD AMERICA;Cuba;M;1
2010-2011;Area Musicale/Coreutica;NORD AMERICA;Messico;F;9
2010-2011;Area Musicale/Coreutica;NORD AMERICA;Messico;M;15
