ANNO_ACCADEMICO;TIPO_ISTITUTO;AREA ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;ISCR_STRANIERI
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;4
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE;M;3
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;DIREZIONE D'ORCHESTRA;DCPL22;DIREZIONE D'ORCHESTRA;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;DIREZIONE D'ORCHESTRA;DCPL22;DIREZIONE D'ORCHESTRA;M;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;COMPOSIZIONE;DCSL15;COMPOSIZIONE;M;3
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;DIREZIONE D'ORCHESTRA;DCSL22;DIREZIONE D'ORCHESTRA;F;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250 ;LOMBARDIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;DIREZIONE D'ORCHESTRA;DCSL22;DIREZIONE D'ORCHESTRA;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;3
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;MUSICA VOCALE DA CAMERA;DCPL35;MUSICA VOCALE DA CAMERA - Cantanti;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;4
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;6
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL99;DISCIPLINE MUSICALI A INDIRIZZO TECNOLOGICO PER L'ARTE SCENICA E LA REGIA DELLO SPETTACOLO MUSICALE;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA VOCALE DA CAMERA;DCSL35;MUSICA VOCALE DA CAMERA;F;3
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Didattica della musica;AFAM_Corso Diploma accademico 2L;DIDATTICA DELLA MUSICA;DCSL21;DIDATTICA DELLA MUSICA - Didattica dello strumento;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Musica d'insieme;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA D'INSIEME;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL42;SAXOFONO JAZZ;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;TROMBA;DCPL46;TROMBA;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FLAUTO;DCSL27;FLAUTO;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;TROMBA;DCSL46;TROMBA;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL31;MAESTRO COLLABORATORE;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;7
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;F;3
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;M;5
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;VIOLONCELLO;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;VIOLONCELLO;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;4
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLONCELLO;DCSL57;VIOLONCELLO;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE;F;3
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;COMPOSIZIONE;DCSL15;COMPOSIZIONE;M;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311 ;PIEMONTE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;PREPOLIFONIA;DCSL59;PREPOLIFONIA;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;4
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL08;CANTO RINASCIMENTALE E BAROCCO;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;7
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL08;CANTO RINASCIMENTALE E BAROCCO;F;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL08;CANTO RINASCIMENTALE E BAROCCO;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;FLAUTO;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL31;MAESTRO COLLABORATORE;F;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL31;MAESTRO COLLABORATORE;F;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317 ;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLONCELLO;DCSL58;VIOLONCELLO BAROCCO;F;3
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;3
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;4
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;3
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL07;CANTO JAZZ;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;CLARINETTO;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;CLARINETTO;DCPL11;CLARINETTO;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;SAXOFONO;DCPL41;SAXOFONO;M;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;TROMBONE;DCPL49;TROMBONE;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FLAUTO;DCSL27;FLAUTO;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;ARPA;DCPL01;ARPA;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;ARPA;DCPL01;ARPA;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;CHITARRA;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335 ;FRIULI VENEZIA GIULIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;4
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;3
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL08;CANTO RINASCIMENTALE E BAROCCO;M;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;8
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;6
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Musica d'insieme;AFAM_Corso Diploma accademico 2L;MUSICA D'INSIEME;DCSL68;MUSICA D'INSIEME;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL07;CANTO JAZZ;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL10;CHITARRA JAZZ;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL67;POPULAR MUSIC - Basso Elettrico Pop/Rock;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;MUSICA ELETTRONICA;DCPL34;MUSICA ELETTRONICA;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;SAXOFONO;DCPL41;SAXOFONO;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;CLARINETTO;DCSL13;CLARINETTO STORICO;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;CLAVICEMBALO;DCSL14;CLAVICEMBALO E TASTIERE STORICHE;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;DCSL54;VIOLINO;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331 ;LAZIO;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;COMPOSIZIONE;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210 ;MOLISE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210 ;MOLISE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;3
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210 ;MOLISE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210 ;MOLISE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210 ;MOLISE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210 ;MOLISE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;STRUMENTI A PERCUSSIONE;DCPL44;STRUMENTI A PERCUSSIONE;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Lorenzo Perosi;CAMPOBASSO;7210 ;MOLISE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico di Perfezionamento/Master II liv.;DISCIPLINE MUSICALI;Master 2L;TIMPANI E PERCUSSIONI - Specializzazione nel ruolo di Professore d’Orchestra;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;F;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL08;CANTO RINASCIMENTALE E BAROCCO;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL06;CANTO;F;12
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;DCSL08;CANTO RINASCIMENTALE E BAROCCO;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;DCSL07;CANTO JAZZ;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;OBOE;DCPL36;OBOE;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;CORNO;DCSL19;CORNO;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;ORGANO E COMPOSIZIONE ORGANISTICA;DCPL66;ORGANO E MUSICA LITURGICA;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;PIANOFORTE;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;ORGANO E COMPOSIZIONE ORGANISTICA;DCSL38;ORGANO;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;M;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;DCSL39;PIANOFORTE;F;5
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;STRUMENTI A PERCUSSIONE;DCSL44;STRUMENTI A PERCUSSIONE;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;VIOLINO;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLONCELLO;DCPL57;VIOLONCELLO;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;CHITARRA;DCSL09;CHITARRA;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;MANDOLINO;DCSL32;MANDOLINO;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;DIREZIONE D'ORCHESTRA;DCPL22;DIREZIONE D'ORCHESTRA;F;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300 ;LOMBARDIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;DIREZIONE D'ORCHESTRA;DCSL22;DIREZIONE D'ORCHESTRA;M;1
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242 ;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;CANTO;M;2
2021-2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242 ;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;MUSICA VOCALE DA CAMERA;DCPL35;MUSICA VOCALE DA CAMERA;M;2
