codice_ente,anno,importo_euro,codice_regione,codice_provincia,codice_comune,denominazione,mese
026324838,2026,363133.09,,,,,4
026325508,2024,259163.55,,,,,7
026325508,2025,158923.35,,,,,12
026325508,2026,134471.44,,,,,4
026325568,2025,187201.26,,,,,10
026325568,2026,120303.34,,,,,4
026327179,2023,237081.23,,,,,7
026327179,2024,181816.69,,,,,12
026327179,2025,54963.56,,,,,12
026327179,2026,40120.78,,,,,4
026327182,2023,3356.85,,,,,1
026327182,2024,314379.89999999997,,,,,12
026327182,2025,112354.02,,,,,12
026327182,2026,90380.85,,,,,4
026327633,2026,129814.67,,,,,3
026327720,2025,67898.33,,,,,10
026327720,2026,28442.300000000003,,,,,4
026327810,2025,8129.86,,,,,2
026327810,2026,157573.69,,,,,4
026328517,2026,21104.34,,,,,3
026328547,2024,346448.43,,,,,9
026328547,2025,102978.35,,,,,12
026328547,2026,181465.42,,,,,4
026328548,2023,93240.01,,,,,3
026328548,2024,230805.62,,,,,12
026328548,2025,150055.93,,,,,12
026328548,2026,106085.06999999999,,,,,4
026328575,2023,23632.91,,,,,2
026328575,2024,146814.89,,,,,12
026328575,2025,100141.44,,,,,12
026328575,2026,122363.09,,,,,4
026328688,2023,575616.29,,,,,12
026328688,2024,452848.62,,,,,12
026328688,2025,80274.13,,,,,12
026328688,2026,235003.07,,,,,4
026330991,2026,203508.47,,,,,2
026331028,2023,4012.98,,,,,2
026331028,2024,165839.74,,,,,12
026331064,2026,265682.07,,,,,2
026331236,2023,126795.88,,,,,8
026331236,2024,85228.74,,,,,12
026331236,2025,30356.75,,,,,12
026331236,2026,26153.21,,,,,4
026331237,2025,79258.73,,,,,12
026331237,2026,94663.5,,,,,3
026331535,2023,319192.29000000004,,,,,10
026331535,2024,200340.38999999998,,,,,12
026331535,2025,197295.6,,,,,11
026331535,2026,116008.87000000001,,,,,4
026331700,2024,146022.18,,,,,9
026331700,2025,87741.68,,,,,12
026331700,2026,39523.159999999996,,,,,4
026331701,2023,46553.09,,,,,2
026331701,2024,189029.9,,,,,12
026331701,2025,50329.159999999996,,,,,12
026331701,2026,126951.28,,,,,4
026331733,2023,12153.29,,,,,1
026331733,2024,216292.4,,,,,12
026331733,2025,81811.42,,,,,12
026336241,2024,52834.64,,,,,4
026336241,2025,78429.18,,,,,12
026336241,2026,174360.13,,,,,4
026339888,2025,68595.58,,,,,8
026339888,2026,230963.19,,,,,4
026341826,2026,58054.38,,,,,4
026342475,2026,60437.149999999994,,,,,1
026342636,2026,12055.39,,,,,3
026342771,2025,7244.9800000000005,,,,,2
026342771,2026,32290.33,,,,,4
026343988,2025,111649.75,,,,,10
026343988,2026,104449.61,,,,,4
026344587,2025,38857.8,,,,,6
026344587,2026,100129.78,,,,,4
026345691,2021,461958.26000000007,,,,,6
026345691,2022,517393.05,,,,,11
026345691,2023,634229.72,,,,,12
026345691,2024,384492.06,,,,,12
026345691,2025,194735.44,,,,,12
026345691,2026,89049.16,,,,,4
026345727,2024,300998.48,,,,,10
026345727,2025,314243.21,,,,,11
026345727,2026,136311.85,,,,,4
026346034,2024,778804.0599999999,,,,,11
026346034,2025,159625.56,,,,,12
026346034,2026,615404.7000000001,,,,,4
026348783,2026,246082.2,,,,,4
026348915,2023,252565.72,,,,,6
026348915,2024,890618.32,,,,,12
026348915,2025,118582.31,,,,,12
026348915,2026,281868.87,,,,,4
026349491,2025,57785.83,,,,,11
026349491,2026,37033.86,,,,,4
026349492,2024,281481.33,,,,,10
026349492,2025,48220.31,,,,,12
026349492,2026,140242.2,,,,,4
026791823,2023,20449.12,,,,,1
026791823,2024,197549.6,,,,,12
026791823,2025,149290.59,,,,,12
026791823,2026,117801.47,,,,,4
027380743,2023,182523.26,,,,,7
027380743,2024,118693.46,,,,,11
027380743,2025,107393.53,,,,,12
027380743,2026,43867.55,,,,,4
027380935,2024,1066543.43,,,,,12
027380935,2025,77025.66,,,,,12
027380935,2026,300055.62,,,,,4
027398073,2025,232625.07,,,,,11
027398073,2026,222020.4,,,,,4
027401523,2023,259790.51,,,,,12
027401523,2024,155771.08,,,,,12
027401523,2025,50273.84,,,,,12
027401523,2026,65652.43,,,,,4
027403608,2024,318814.63,,,,,10
027403608,2025,121722.07,,,,,11
027403608,2026,82866.04,,,,,4
027403609,2024,183780.78,,,,,12
027403609,2025,104929.48999999999,,,,,12
027403609,2026,80098.98,,,,,4
027405760,2024,73547.77,,,,,4
027405760,2025,135752.72,,,,,12
027405760,2026,107465.0,,,,,4
027413788,2024,233648.76,,,,,11
027413788,2025,207084.88,,,,,12
027413788,2026,223203.93,,,,,4
027422206,2026,61964.770000000004,,,,,2
027431051,2024,142529.72,,,,,8
027431051,2025,218350.78999999998,,,,,12
027431051,2026,119365.81,,,,,4
027431052,2025,18064.29,,,,,1
027431052,2026,128268.26,,,,,4
027478884,2025,19147.81,,,,,6
027478884,2026,53011.270000000004,,,,,3
027478886,2024,561253.41,,,,,12
027478886,2025,178846.63,,,,,12
027478886,2026,195865.4,,,,,4
027478888,2024,64209.92,,,,,6
027478888,2025,87862.32,,,,,12
027478888,2026,74593.08,,,,,4
027478891,2024,196871.13999999998,,,,,10
027478891,2025,118637.0,,,,,12
027478892,2024,261447.54,,,,,9
027478892,2025,141470.84,,,,,11
027478892,2026,18764.62,,,,,4
027479179,2024,29591.34,,,,,12
027479179,2025,103546.54,,,,,12
027479179,2026,149376.27,,,,,4
027479180,2024,24983.19,,,,,2
027479180,2025,49885.43,,,,,12
027479180,2026,42711.5,,,,,4
027479363,2024,35749.09,,,,,4
027479363,2025,221722.81,,,,,12
027479363,2026,87538.25,,,,,4
027479482,2026,88312.04,,,,,2
027479633,2024,47719.61,,,,,6
027479633,2025,52744.880000000005,,,,,12
027479633,2026,130779.59999999999,,,,,4
027479645,2023,5424.0199999999995,,,,,1
027479645,2024,178554.13999999998,,,,,12
027479645,2025,40539.409999999996,,,,,11
027479645,2026,27279.23,,,,,4
027767055,2024,189962.08,,,,,9
027767055,2025,60874.520000000004,,,,,12
027767055,2026,59434.1,,,,,4
027769797,2026,103417.14,,,,,2
027770346,2025,67812.06,,,,,6
027770346,2026,92101.54,,,,,4
027772743,2024,191772.84,,,,,9
027772743,2025,122200.38,,,,,12
027772743,2026,183766.55000000002,,,,,4
027773157,2023,165184.22,,,,,2
027773157,2024,153986.45,,,,,12
027773157,2025,130004.01999999999,,,,,12
027773157,2026,71807.73999999999,,,,,4
027774747,2025,7307.76,,,,,3
027774747,2026,134349.24,,,,,4
027774749,2025,125521.99,,,,,11
027774749,2026,52299.01,,,,,4
027774750,2024,93071.97,,,,,4
027774750,2025,92662.01000000001,,,,,12
027774750,2026,102752.32,,,,,4
027775168,2025,25758.25,,,,,6
027775168,2026,27330.05,,,,,4
027775188,2026,6955.05,,,,,1
027775256,2024,52521.979999999996,,,,,2
027775256,2025,151791.38,,,,,12
027775256,2026,54055.4,,,,,4
027775257,2024,214571.56,,,,,2
027775257,2025,489945.49,,,,,12
027775257,2026,613918.74,,,,,4
027775270,2024,82698.75,,,,,6
027775270,2025,83621.29000000001,,,,,12
027775270,2026,59612.62,,,,,4
027775284,2024,963385.1,,,,,8
027775284,2025,1144345.12,,,,,12
027775284,2026,203827.62,,,,,4
027775306,2026,23733.49,,,,,2
027775967,2025,356.4,,,,,1
027775967,2026,117717.63,,,,,4
027776025,2025,5083.389999999999,,,,,1
027776025,2026,270472.56,,,,,4
027777019,2026,94069.40999999999,,,,,2
027777022,2024,368810.18,,,,,7
027777022,2025,257743.09999999998,,,,,12
027777022,2026,123917.51,,,,,4
027777039,2026,257264.1,,,,,2
027778064,2025,92032.2,,,,,12
027778064,2026,295370.21,,,,,4
027778069,2024,43766.96,,,,,6
027778069,2025,28234.82,,,,,11
027778069,2026,139523.18,,,,,4
027778241,2025,78568.16,,,,,9
027778241,2026,42613.41,,,,,4
028721987,2023,34528.49,,,,,2
028721987,2024,203570.63,,,,,12
028721987,2025,74286.48,,,,,11
028721987,2026,67925.62,,,,,4
028725507,2024,53906.85,,,,,10
028725507,2025,36439.53,,,,,11
028725507,2026,12919.63,,,,,4
028727336,2025,103517.48000000001,,,,,9
028727336,2026,49312.12,,,,,4
028727360,2025,33766.939999999995,,,,,4
028727360,2026,119329.96,,,,,4
028732777,2024,96521.92,,,,,4
028732777,2025,317705.37,,,,,12
028732777,2026,230785.02000000002,,,,,4
028733571,2025,28164.53,,,,,6
028733571,2026,119817.34,,,,,4
028741592,2026,41599.09,,,,,2
028742538,2024,118958.41,,,,,6
028742538,2025,81086.5,,,,,12
028742538,2026,97631.51000000001,,,,,4
028810821,2024,28147.68,,,,,6
028810821,2025,148879.52,,,,,11
028810821,2026,105567.79000000001,,,,,4
028811412,2025,95595.12,,,,,9
028811412,2026,92341.56,,,,,4
028811622,2025,9266.73,,,,,5
028811622,2026,56981.58,,,,,4
028819267,2023,243617.54,,,,,8
028819267,2024,174684.81,,,,,12
028819267,2025,74328.35,,,,,11
028819267,2026,81953.33,,,,,4
028819518,2024,100008.58,,,,,4
028819518,2025,92489.36,,,,,12
028819518,2026,69239.59000000001,,,,,4
028819653,2024,3509.04,,,,,2
028819653,2025,89673.83,,,,,12
028819653,2026,54337.7,,,,,4
028820133,2025,82005.68,,,,,10
028820133,2026,60556.43,,,,,4
028821276,2026,3107.06,,,,,1
028824086,2024,229845.4,,,,,10
028824086,2025,109696.84,,,,,11
028824086,2026,72550.29,,,,,4
028826434,2024,22522.8,,,,,3
028826434,2025,85423.29,,,,,12
028826434,2026,142180.18,,,,,4
028826446,2025,67116.95,,,,,9
028826446,2026,74033.42,,,,,4
028826773,2025,67754.32,,,,,9
028826773,2026,30048.58,,,,,4
028830427,2024,217097.99,,,,,9
028830427,2025,81444.15,,,,,12
028830427,2026,48180.92,,,,,4
028831439,2026,164444.75,,,,,3
028831479,2025,118503.04000000001,,,,,10
028831479,2026,31320.27,,,,,4
028831891,2024,29814.18,,,,,3
028831891,2025,30206.93,,,,,11
028831891,2026,27060.01,,,,,4
028832695,2025,147516.98,,,,,12
028832695,2026,163298.49,,,,,4
028833189,2024,86065.79999999999,,,,,7
028833189,2025,33579.63,,,,,11
028833189,2026,83927.47,,,,,4
028834652,2023,209950.61000000002,,,,,10
028834652,2024,104123.11,,,,,12
028834652,2025,45223.07,,,,,12
028834652,2026,96910.24,,,,,3
028834708,2021,93087.76,,,,,6
028834708,2022,211715.41,,,,,12
028834708,2023,323260.07,,,,,12
028834708,2024,213896.91999999998,,,,,12
028834708,2025,89537.02,,,,,12
028834708,2026,61339.549999999996,,,,,4
028834710,2024,201049.32,,,,,10
028834710,2025,62256.6,,,,,12
028834710,2026,64759.08,,,,,4
028834738,2023,302540.17000000004,,,,,11
028834738,2024,128599.51,,,,,12
028834738,2025,115355.08,,,,,11
028834738,2026,121871.87999999999,,,,,4
028834780,2024,51548.23,,,,,3
028834780,2025,26714.04,,,,,11
028834780,2026,64760.44,,,,,4
028835344,2025,178821.71,,,,,11
028835344,2026,50084.44,,,,,4
028835860,2023,56940.23,,,,,2
028835860,2024,389941.47,,,,,12
028835860,2025,186693.68,,,,,12
028835860,2026,186425.18,,,,,4
028836006,2024,239040.35,,,,,10
028836006,2025,58785.67,,,,,11
028836006,2026,128666.15,,,,,4
028836110,2024,158268.94,,,,,11
028836110,2025,114968.06999999999,,,,,12
028836110,2026,159727.61,,,,,4
028836117,2024,120150.09999999999,,,,,10
028836117,2025,43628.49,,,,,12
028836117,2026,63254.97,,,,,4
028836167,2024,105557.84,,,,,4
028836167,2025,119162.69,,,,,12
028836167,2026,82949.97,,,,,4
028836178,2025,92415.68,,,,,6
028836178,2026,108298.78,,,,,4
028836678,2025,192141.46,,,,,9
028836678,2026,544646.93,,,,,4
028837160,2024,68264.67,,,,,7
028837160,2025,38937.1,,,,,12
028837160,2026,39753.090000000004,,,,,4
028838267,2023,307180.45999999996,,,,,2
028838267,2024,817573.62,,,,,12
028838267,2025,389407.51,,,,,12
028838267,2026,391675.23,,,,,4
028838291,2025,36767.32,,,,,2
028838291,2026,183789.43,,,,,4
028838293,2025,3662.68,,,,,2
028838293,2026,196236.12,,,,,4
028838294,2025,4016.2,,,,,1
028838294,2026,175197.4,,,,,4
028838301,2026,137864.1,,,,,3
028838304,2026,194251.66,,,,,3
028838316,2025,98531.47,,,,,12
028838316,2026,113725.86,,,,,3
028838320,2023,1575.71,,,,,1
028838320,2024,126222.91,,,,,11
028838320,2025,72236.31999999999,,,,,12
028838320,2026,41179.79,,,,,4
028838328,2022,40613.83,,,,,3
028838328,2023,321258.7,,,,,12
028838328,2024,182005.38,,,,,12
028838328,2025,66250.96,,,,,12
028838328,2026,114055.17,,,,,4
028838345,2023,80981.7,,,,,2
028838345,2024,283885.72000000003,,,,,12
028838345,2025,244791.38,,,,,11
028838345,2026,114663.98,,,,,4
028838346,2026,31844.620000000003,,,,,2
028838356,2025,189643.77,,,,,9
028838356,2026,294442.04,,,,,4
028838364,2024,224428.13,,,,,9
028838364,2025,54905.64,,,,,12
028838364,2026,48957.53,,,,,4
028838367,2025,46242.03,,,,,1
028838367,2026,56236.99,,,,,4
028838416,2023,415197.19,,,,,12
028838416,2024,269126.2,,,,,12
028838416,2025,67913.65,,,,,12
028838416,2026,92525.64,,,,,4
028838526,2023,78326.11,,,,,8
028838526,2024,192307.42,,,,,12
028838526,2025,119569.76,,,,,12
028838526,2026,72385.64,,,,,4
028838620,2026,154827.5,,,,,3
028840678,2026,14094.01,,,,,1
028840681,2024,9155.26,,,,,2
028840681,2025,34131.72,,,,,12
028840681,2026,129767.0,,,,,4
028840683,2025,143624.4,,,,,10
028840683,2026,174298.72999999998,,,,,4
028840685,2024,90747.49,,,,,7
028840685,2025,46628.6,,,,,12
028840685,2026,128804.6,,,,,4
028840690,2024,75831.69,,,,,3
028840690,2025,130933.94,,,,,12
028840690,2026,31096.02,,,,,3
028840691,2025,229890.77,,,,,8
028840691,2026,98669.78,,,,,4
028840725,2026,15777.23,,,,,1
028840732,2025,31520.68,,,,,8
028840732,2026,64440.58,,,,,4
028840753,2025,63085.59,,,,,2
028840753,2026,38731.4,,,,,4
028840763,2024,53326.73,,,,,6
028840763,2025,209230.24000000002,,,,,11
028840777,2025,65290.43,,,,,9
028840777,2026,83648.20999999999,,,,,4
028840782,2024,85788.69,,,,,7
028840782,2025,174721.13999999998,,,,,12
028840782,2026,158307.66999999998,,,,,4
028840792,2023,314828.17,,,,,8
028840792,2024,227139.3,,,,,12
028840792,2025,100196.42,,,,,12
028840792,2026,73671.3,,,,,4
028840797,2025,95310.61,,,,,10
028840797,2026,105769.12999999999,,,,,4
028840811,2026,45747.37,,,,,2
028840827,2025,37829.659999999996,,,,,3
028840827,2026,68820.65,,,,,4
028840834,2024,14485.880000000001,,,,,2
028840834,2025,71319.17,,,,,12
028840834,2026,170322.16,,,,,4
028840855,2025,34625.520000000004,,,,,3
028840855,2026,66744.68,,,,,4
028840857,2024,18944.78,,,,,6
028840857,2025,71466.22,,,,,12
028840857,2026,82417.86,,,,,4
028840861,2025,88232.01,,,,,9
028840861,2026,56432.229999999996,,,,,4
028840863,2024,98103.53,,,,,7
028840863,2025,121277.42,,,,,12
028840863,2026,88752.02,,,,,4
028840873,2025,17744.27,,,,,2
028840873,2026,34506.89,,,,,4
028840881,2026,43132.020000000004,,,,,4
028840891,2026,12554.439999999999,,,,,1
028840893,2024,180636.41,,,,,7
028840893,2025,140126.67,,,,,12
028840893,2026,152808.67,,,,,4
028840924,2023,140554.69,,,,,3
028840924,2024,209161.1,,,,,12
028840930,2024,163889.95,,,,,7
028840930,2025,142460.13999999998,,,,,11
028840930,2026,133047.57,,,,,4
028840965,2026,19903.62,,,,,1
028840971,2023,208584.91,,,,,10
028840971,2024,241963.51,,,,,12
028840971,2025,103220.27,,,,,12
028840971,2026,69715.57,,,,,4
028840976,2023,303654.35,,,,,11
028840976,2024,140087.9,,,,,12
028840976,2025,124839.97,,,,,12
028840976,2026,74762.73,,,,,4
028840979,2025,36122.58,,,,,3
028840979,2026,48405.37,,,,,4
028840984,2024,5943.4400000000005,,,,,2
028840984,2025,55983.31,,,,,12
028840984,2026,15099.949999999999,,,,,4
028840985,2025,16556.43,,,,,2
028840985,2026,44454.619999999995,,,,,4
028841007,2024,66494.49,,,,,6
028841007,2025,110726.31,,,,,12
028841007,2026,211746.93000000002,,,,,4
028841015,2023,1225821.14,,,,,10
028841015,2024,440421.47,,,,,11
028841015,2025,180460.87,,,,,12
028841015,2026,359046.70999999996,,,,,4
028841018,2024,149621.44,,,,,11
028841018,2025,79960.0,,,,,12
028841018,2026,114424.91,,,,,4
028841024,2024,13641.34,,,,,1
028841024,2025,90285.12000000001,,,,,12
028841024,2026,130804.42,,,,,4
028841027,2025,120750.96,,,,,8
028841027,2026,78675.16,,,,,4
028841029,2023,98719.59999999999,,,,,3
028841029,2024,166355.39,,,,,12
028841029,2025,77512.42,,,,,12
028841029,2026,69380.23,,,,,4
028841035,2024,240516.63,,,,,7
028841035,2025,103304.46,,,,,11
028841035,2026,190569.09,,,,,4
028841042,2024,26709.02,,,,,6
028841042,2025,81936.81999999999,,,,,12
028841042,2026,83199.28,,,,,3
028841055,2026,205223.9,,,,,2
028841062,2025,26584.739999999998,,,,,2
028841062,2026,206894.62,,,,,4
028841072,2025,5298.1,,,,,4
028841072,2026,142892.05000000002,,,,,4
028841088,2024,18000.98,,,,,6
028841088,2025,48574.61,,,,,12
028841088,2026,70607.38,,,,,4
028841102,2024,114685.25,,,,,6
028841102,2025,84230.31999999999,,,,,12
028841102,2026,72443.39,,,,,4
028841109,2025,25350.93,,,,,6
028841109,2026,56444.64,,,,,4
028841116,2026,28612.89,,,,,2
028841118,2025,5842.0,,,,,1
028841118,2026,204053.87,,,,,4
028841125,2025,18838.29,,,,,3
028841125,2026,67778.29000000001,,,,,4
028841126,2024,25538.14,,,,,4
028841126,2025,140465.96,,,,,12
028841126,2026,143791.4,,,,,4
028841136,2025,785.7,,,,,1
028841136,2026,88582.89,,,,,4
028841138,2024,140674.84,,,,,9
028841138,2025,141602.40000000002,,,,,12
028841177,2025,82388.01000000001,,,,,9
028841177,2026,45933.72,,,,,4
028841181,2024,192661.19,,,,,10
028841181,2025,28931.870000000003,,,,,12
028841181,2026,38181.86,,,,,4
028841188,2024,91259.6,,,,,6
028841188,2025,124756.49,,,,,12
028841188,2026,168692.38,,,,,4
028841195,2022,86184.53,,,,,3
028841195,2023,225716.86,,,,,12
028841195,2024,353649.36,,,,,12
028841195,2025,99405.31999999999,,,,,12
028841195,2026,79743.96,,,,,4
028841225,2024,59635.84,,,,,5
028841225,2025,77578.2,,,,,12
028841225,2026,19578.92,,,,,4
028841255,2026,3043.08,,,,,1
028841258,2023,342620.54,,,,,8
028841258,2024,304820.69,,,,,12
028841258,2025,57725.96,,,,,11
028841258,2026,110354.1,,,,,4
028841259,2024,186352.96,,,,,6
028841259,2025,166253.05,,,,,11
028841259,2026,89229.99,,,,,4
028841260,2025,102955.7,,,,,8
028841260,2026,52324.58,,,,,4
028841266,2023,1934.8999999999999,,,,,1
028841266,2024,196562.13,,,,,12
028841266,2025,68174.29,,,,,12
028841266,2026,123721.86,,,,,4
028841268,2024,5875.87,,,,,1
028841268,2025,57683.89,,,,,12
028841268,2026,32943.82,,,,,4
028841287,2024,137779.75,,,,,7
028841287,2025,42579.32,,,,,12
028841287,2026,48482.770000000004,,,,,4
028841288,2024,10813.8,,,,,2
028841288,2025,77388.77,,,,,12
028841288,2026,113357.44,,,,,4
028841292,2023,8328.25,,,,,1
028841292,2024,433545.17,,,,,12
028841292,2025,104758.45999999999,,,,,12
028841292,2026,188166.88,,,,,4
028841310,2025,59052.329999999994,,,,,10
028841310,2026,16571.17,,,,,4
028841332,2024,234069.83000000002,,,,,11
028841332,2025,184637.41999999998,,,,,11
028841332,2026,73471.25,,,,,4
028841334,2025,103917.37,,,,,10
028841334,2026,188719.21,,,,,4
028841336,2023,325012.51,,,,,12
028841336,2024,161264.25,,,,,12
028841336,2025,86837.31,,,,,12
028841336,2026,31268.15,,,,,4
028841337,2023,103949.89,,,,,3
028841337,2024,471080.05,,,,,12
028841337,2025,62365.25,,,,,12
028841337,2026,139414.46,,,,,4
028841340,2025,92822.13,,,,,10
028841340,2026,57847.270000000004,,,,,4
028841341,2025,43603.9,,,,,9
028841341,2026,131252.99,,,,,4
028841346,2024,547707.34,,,,,9
028841346,2025,255549.78,,,,,12
028841346,2026,237986.62999999998,,,,,4
028841349,2025,29994.7,,,,,7
028841349,2026,130220.42,,,,,3
028841351,2025,682723.23,,,,,8
028841351,2026,70362.33,,,,,4
028841353,2024,11664.460000000001,,,,,2
028841353,2025,52093.19,,,,,12
028841353,2026,61394.399999999994,,,,,3
028841357,2025,121560.18,,,,,9
028841357,2026,92081.38,,,,,4
028841363,2026,97417.86,,,,,4
028841374,2025,163909.88,,,,,8
028841374,2026,100720.76000000001,,,,,4
028841375,2024,93035.3,,,,,7
028841375,2025,210618.12,,,,,12
028841375,2026,150714.45,,,,,4
028841383,2020,398884.83999999997,,,,,6
028841383,2021,554645.4,,,,,12
028841383,2022,613496.46,,,,,12
028841383,2023,670975.41,,,,,12
028841383,2024,763164.95,,,,,12
028841383,2025,239402.72999999998,,,,,12
028841383,2026,452420.45,,,,,4
028841388,2023,81137.31,,,,,1
028841388,2024,236628.75,,,,,12
028841388,2025,44316.05,,,,,12
028841388,2026,92833.66,,,,,4
028841408,2026,6722.85,,,,,1
028841413,2025,65344.33,,,,,10
028841413,2026,223523.68,,,,,4
028841414,2026,27558.66,,,,,2
028841427,2026,22604.32,,,,,1
028841440,2024,4956.0,,,,,1
028841440,2025,130959.67000000001,,,,,12
028841440,2026,223680.16,,,,,4
028841448,2023,399543.65,,,,,10
028841448,2024,162538.86000000002,,,,,12
028841448,2025,87473.07,,,,,12
028841448,2026,48069.63,,,,,4
028841460,2026,41088.66,,,,,2
028841462,2024,178476.08,,,,,8
028841462,2025,70091.38,,,,,11
028841462,2026,103044.06,,,,,3
028841463,2025,3757.0,,,,,1
028841463,2026,128599.20999999999,,,,,4
028841475,2025,12414.89,,,,,2
028841475,2026,117244.95999999999,,,,,4
028841492,2024,55164.47,,,,,6
028841492,2025,76961.59,,,,,12
028841492,2026,49463.840000000004,,,,,4
028841525,2024,149223.03,,,,,8
028841525,2025,106431.63,,,,,12
028841525,2026,169921.85,,,,,4
028841531,2025,18476.35,,,,,6
028841531,2026,125056.02,,,,,4
028841646,2024,65996.12,,,,,4
028841646,2025,145371.79,,,,,12
028841646,2026,79401.06,,,,,4
028841677,2023,321107.15,,,,,12
028841677,2024,151068.62,,,,,12
028841677,2025,118988.29000000001,,,,,12
028841677,2026,141954.99,,,,,4
028841797,2024,310382.1,,,,,10
028841797,2025,120764.5,,,,,12
028841797,2026,193182.77,,,,,4
028842150,2023,178258.49000000002,,,,,4
028842150,2024,196412.09,,,,,12
028842150,2025,172543.38,,,,,12
028842150,2026,79355.08,,,,,4
028846416,2023,173535.56,,,,,3
028846416,2024,256858.19999999998,,,,,12
028846416,2025,66760.48999999999,,,,,12
028846416,2026,125768.31999999999,,,,,4
028846430,2024,97138.36,,,,,4
028846430,2025,184050.64,,,,,12
028846430,2026,103513.56,,,,,4
029360202,2025,72495.44,,,,,12
029360202,2026,131321.66999999998,,,,,4
029386729,2025,56894.55,,,,,12
029386729,2026,53712.77,,,,,4
029389644,2024,57363.0,,,,,3
029389644,2025,37739.63,,,,,12
029389644,2026,96916.97,,,,,4
029390690,2026,98534.58,,,,,2
029393165,2024,156526.21,,,,,11
