STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sector,Sector,expend,Expenditure and investment,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,NO,Norway,2019,,20194.7,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,NO,Norway,2020,,18493.3,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,NO,Norway,2021,,20487.0,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,NO,Norway,2022,,21851.6,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PL,Poland,2013,,,,d,definition differs (see metadata),,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PL,Poland,2014,,20473.0,,d,definition differs (see metadata),,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PL,Poland,2015,,21077.0,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PL,Poland,2016,,19907.6,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PL,Poland,2017,,21401.3,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PL,Poland,2018,,22880.2,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PL,Poland,2019,,24604.9,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PL,Poland,2020,,25158.6,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PL,Poland,2021,,26364.5,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PL,Poland,2022,,27576.7,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PT,Portugal,2013,,8556.9,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PT,Portugal,2014,,7483.2,,d,definition differs (see metadata),,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PT,Portugal,2015,,7303.3,,d,definition differs (see metadata),,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PT,Portugal,2016,,7559.8,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PT,Portugal,2017,,7882.3,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PT,Portugal,2018,,7877.0,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PT,Portugal,2019,,8186.5,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PT,Portugal,2020,,8397.3,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PT,Portugal,2021,,8791.1,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,PT,Portugal,2022,,9343.7,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RO,Romania,2013,,3705.2,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RO,Romania,2014,,4022.1,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RO,Romania,2015,,4538.0,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RO,Romania,2016,,4233.6,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RO,Romania,2017,,4763.5,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RO,Romania,2018,,5453.5,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RO,Romania,2019,,6770.9,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RO,Romania,2020,,6634.5,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RO,Romania,2021,,6751.7,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RO,Romania,2022,,7726.6,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RS,Serbia,2013,,,,d,definition differs (see metadata),,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RS,Serbia,2017,,1408.2,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RS,Serbia,2019,,1613.9,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RS,Serbia,2020,,1599.8,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RS,Serbia,2021,,1721.6,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,RS,Serbia,2022,,1910.5,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,SE,Sweden,2013,,25313.7,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,SE,Sweden,2014,,24879.4,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,SE,Sweden,2015,,25349.1,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,SE,Sweden,2016,,26736.2,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,SE,Sweden,2017,,27765.3,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,SE,Sweden,2018,,27432.1,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,SE,Sweden,2019,,27229.1,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,SE,Sweden,2020,,28087.7,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,SE,Sweden,2021,,29913.5,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,SE,Sweden,2022,,29823.6,,,,,
dataflow,ESTAT:EDUC_UOE_FINI01$DEFAULTVIEW(1.0),"Expenditure of the educational institutions by education level, programme orientation, type of institution and expenditure category",A,Annual,MIO_EUR,Million euro,PUBL,Public institutions,TOTAL,Total,ED02-8,Pre-primary to tertiary education,SI,Slovenia,2013,,2064.0,,,,,
