ANNO;CL_ETA';COD_QUALIFICA;DESC_QUALIFICA;AREA_SD;N_PERS_DR
2020;55 - 59;2PA;Professore II fascia (associato);02 - Scienze fisiche;196
2020;60 - 64;2PA;Professore II fascia (associato);02 - Scienze fisiche;121
2020;>= 65;2PA;Professore II fascia (associato);02 - Scienze fisiche;70
2020;30 - 34;2PA;Professore II fascia (associato);03 - Scienze chimiche;2
2020;35 - 39;2PA;Professore II fascia (associato);03 - Scienze chimiche;39
2020;40 - 44;2PA;Professore II fascia (associato);03 - Scienze chimiche;194
2020;45 - 49;2PA;Professore II fascia (associato);03 - Scienze chimiche;339
2020;50 - 54;2PA;Professore II fascia (associato);03 - Scienze chimiche;293
2020;55 - 59;2PA;Professore II fascia (associato);03 - Scienze chimiche;247
2020;60 - 64;2PA;Professore II fascia (associato);03 - Scienze chimiche;155
2020;>= 65;2PA;Professore II fascia (associato);03 - Scienze chimiche;65
2020;35 - 39;2PA;Professore II fascia (associato);04 - Scienze della terra;6
2020;40 - 44;2PA;Professore II fascia (associato);04 - Scienze della terra;54
2020;45 - 49;2PA;Professore II fascia (associato);04 - Scienze della terra;90
2020;50 - 54;2PA;Professore II fascia (associato);04 - Scienze della terra;95
2020;55 - 59;2PA;Professore II fascia (associato);04 - Scienze della terra;127
2020;60 - 64;2PA;Professore II fascia (associato);04 - Scienze della terra;83
2020;>= 65;2PA;Professore II fascia (associato);04 - Scienze della terra;32
2020;30 - 34;2PA;Professore II fascia (associato);05 - Scienze biologiche;1
2020;35 - 39;2PA;Professore II fascia (associato);05 - Scienze biologiche;43
2020;40 - 44;2PA;Professore II fascia (associato);05 - Scienze biologiche;220
2020;45 - 49;2PA;Professore II fascia (associato);05 - Scienze biologiche;428
2020;50 - 54;2PA;Professore II fascia (associato);05 - Scienze biologiche;377
2020;55 - 59;2PA;Professore II fascia (associato);05 - Scienze biologiche;393
2020;60 - 64;2PA;Professore II fascia (associato);05 - Scienze biologiche;288
2020;>= 65;2PA;Professore II fascia (associato);05 - Scienze biologiche;139
2020;30 - 34;2PA;Professore II fascia (associato);06 - Scienze mediche;2
2020;35 - 39;2PA;Professore II fascia (associato);06 - Scienze mediche;69
2020;40 - 44;2PA;Professore II fascia (associato);06 - Scienze mediche;359
2020;45 - 49;2PA;Professore II fascia (associato);06 - Scienze mediche;612
2020;50 - 54;2PA;Professore II fascia (associato);06 - Scienze mediche;556
2020;55 - 59;2PA;Professore II fascia (associato);06 - Scienze mediche;604
2020;60 - 64;2PA;Professore II fascia (associato);06 - Scienze mediche;683
2020;>= 65;2PA;Professore II fascia (associato);06 - Scienze mediche;481
2020;30 - 34;2PA;Professore II fascia (associato);07 - Scienze agrarie e veterinarie;2
2020;35 - 39;2PA;Professore II fascia (associato);07 - Scienze agrarie e veterinarie;30
2020;40 - 44;2PA;Professore II fascia (associato);07 - Scienze agrarie e veterinarie;162
2020;45 - 49;2PA;Professore II fascia (associato);07 - Scienze agrarie e veterinarie;249
2020;50 - 54;2PA;Professore II fascia (associato);07 - Scienze agrarie e veterinarie;267
2020;55 - 59;2PA;Professore II fascia (associato);07 - Scienze agrarie e veterinarie;280
2020;60 - 64;2PA;Professore II fascia (associato);07 - Scienze agrarie e veterinarie;260
2020;>= 65;2PA;Professore II fascia (associato);07 - Scienze agrarie e veterinarie;40
2020;30 - 34;2PA;Professore II fascia (associato);08 - Ingegneria civile e Architettura;1
2020;35 - 39;2PA;Professore II fascia (associato);08 - Ingegneria civile e Architettura;36
2020;40 - 44;2PA;Professore II fascia (associato);08 - Ingegneria civile e Architettura;176
2020;45 - 49;2PA;Professore II fascia (associato);08 - Ingegneria civile e Architettura;324
2020;50 - 54;2PA;Professore II fascia (associato);08 - Ingegneria civile e Architettura;357
2020;55 - 59;2PA;Professore II fascia (associato);08 - Ingegneria civile e Architettura;388
2020;60 - 64;2PA;Professore II fascia (associato);08 - Ingegneria civile e Architettura;204
2020;>= 65;2PA;Professore II fascia (associato);08 - Ingegneria civile e Architettura;97
2020;30 - 34;2PA;Professore II fascia (associato);09 - Ingegneria industriale e dell'informazione;7
2020;35 - 39;2PA;Professore II fascia (associato);09 - Ingegneria industriale e dell'informazione;160
2020;40 - 44;2PA;Professore II fascia (associato);09 - Ingegneria industriale e dell'informazione;474
2020;45 - 49;2PA;Professore II fascia (associato);09 - Ingegneria industriale e dell'informazione;657
2020;50 - 54;2PA;Professore II fascia (associato);09 - Ingegneria industriale e dell'informazione;447
2020;55 - 59;2PA;Professore II fascia (associato);09 - Ingegneria industriale e dell'informazione;333
2020;60 - 64;2PA;Professore II fascia (associato);09 - Ingegneria industriale e dell'informazione;165
2020;>= 65;2PA;Professore II fascia (associato);09 - Ingegneria industriale e dell'informazione;88
2020;30 - 34;2PA;Professore II fascia (associato);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;1
2020;35 - 39;2PA;Professore II fascia (associato);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;48
2020;40 - 44;2PA;Professore II fascia (associato);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;273
2020;45 - 49;2PA;Professore II fascia (associato);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;437
2020;50 - 54;2PA;Professore II fascia (associato);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;515
2020;55 - 59;2PA;Professore II fascia (associato);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;464
2020;60 - 64;2PA;Professore II fascia (associato);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;321
2020;>= 65;2PA;Professore II fascia (associato);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;153
2020;30 - 34;2PA;Professore II fascia (associato);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;1
2020;35 - 39;2PA;Professore II fascia (associato);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;58
2020;40 - 44;2PA;Professore II fascia (associato);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;289
2020;45 - 49;2PA;Professore II fascia (associato);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;494
2020;50 - 54;2PA;Professore II fascia (associato);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;440
2020;55 - 59;2PA;Professore II fascia (associato);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;361
2020;60 - 64;2PA;Professore II fascia (associato);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;210
2020;>= 65;2PA;Professore II fascia (associato);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;149
2020;30 - 34;2PA;Professore II fascia (associato);12 - Scienze giuridiche;7
2020;35 - 39;2PA;Professore II fascia (associato);12 - Scienze giuridiche;60
2020;40 - 44;2PA;Professore II fascia (associato);12 - Scienze giuridiche;330
2020;45 - 49;2PA;Professore II fascia (associato);12 - Scienze giuridiche;476
2020;50 - 54;2PA;Professore II fascia (associato);12 - Scienze giuridiche;383
2020;55 - 59;2PA;Professore II fascia (associato);12 - Scienze giuridiche;181
2020;60 - 64;2PA;Professore II fascia (associato);12 - Scienze giuridiche;106
2020;>= 65;2PA;Professore II fascia (associato);12 - Scienze giuridiche;59
2020;30 - 34;2PA;Professore II fascia (associato);13 - Scienze economiche e statistiche;9
2020;35 - 39;2PA;Professore II fascia (associato);13 - Scienze economiche e statistiche;120
2020;40 - 44;2PA;Professore II fascia (associato);13 - Scienze economiche e statistiche;439
2020;45 - 49;2PA;Professore II fascia (associato);13 - Scienze economiche e statistiche;487
2020;50 - 54;2PA;Professore II fascia (associato);13 - Scienze economiche e statistiche;389
2020;55 - 59;2PA;Professore II fascia (associato);13 - Scienze economiche e statistiche;279
2020;60 - 64;2PA;Professore II fascia (associato);13 - Scienze economiche e statistiche;147
2020;>= 65;2PA;Professore II fascia (associato);13 - Scienze economiche e statistiche;57
2020;35 - 39;2PA;Professore II fascia (associato);14 - Scienze politiche e sociali;17
2020;40 - 44;2PA;Professore II fascia (associato);14 - Scienze politiche e sociali;131
2020;45 - 49;2PA;Professore II fascia (associato);14 - Scienze politiche e sociali;183
2020;50 - 54;2PA;Professore II fascia (associato);14 - Scienze politiche e sociali;171
2020;55 - 59;2PA;Professore II fascia (associato);14 - Scienze politiche e sociali;133
2020;60 - 64;2PA;Professore II fascia (associato);14 - Scienze politiche e sociali;63
2020;>= 65;2PA;Professore II fascia (associato);14 - Scienze politiche e sociali;47
2020;>= 65;3RTD;Ricercatore a tempo determinato;06 - Scienze mediche;1
2020;>= 65;3RTD;Ricercatore a tempo determinato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;1
2020;>= 65;3RTD;Ricercatore a tempo determinato;12 - Scienze giuridiche;1
2020;25 - 29;3RTD;Ricercatore a tempo determinato;01 - Scienze matematiche e informatiche;6
2020;25 - 29;3RTD;Ricercatore a tempo determinato;02 - Scienze fisiche;6
2020;25 - 29;3RTD;Ricercatore a tempo determinato;03 - Scienze chimiche;4
2020;25 - 29;3RTD;Ricercatore a tempo determinato;04 - Scienze della terra;2
2020;25 - 29;3RTD;Ricercatore a tempo determinato;05 - Scienze biologiche;3
2020;25 - 29;3RTD;Ricercatore a tempo determinato;08 - Ingegneria civile e Architettura;2
2020;25 - 29;3RTD;Ricercatore a tempo determinato;09 - Ingegneria industriale e dell'informazione;10
2020;25 - 29;3RTD;Ricercatore a tempo determinato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;2
2020;25 - 29;3RTD;Ricercatore a tempo determinato;12 - Scienze giuridiche;2
2020;25 - 29;3RTD;Ricercatore a tempo determinato;13 - Scienze economiche e statistiche;11
2020;30 - 34;3RTD;Ricercatore a tempo determinato;01 - Scienze matematiche e informatiche;154
2020;30 - 34;3RTD;Ricercatore a tempo determinato;02 - Scienze fisiche;95
2020;30 - 34;3RTD;Ricercatore a tempo determinato;03 - Scienze chimiche;115
2020;30 - 34;3RTD;Ricercatore a tempo determinato;04 - Scienze della terra;16
2020;30 - 34;3RTD;Ricercatore a tempo determinato;05 - Scienze biologiche;112
2020;30 - 34;3RTD;Ricercatore a tempo determinato;06 - Scienze mediche;201
2020;30 - 34;3RTD;Ricercatore a tempo determinato;07 - Scienze agrarie e veterinarie;86
2020;30 - 34;3RTD;Ricercatore a tempo determinato;08 - Ingegneria civile e Architettura;93
2020;30 - 34;3RTD;Ricercatore a tempo determinato;09 - Ingegneria industriale e dell'informazione;350
2020;30 - 34;3RTD;Ricercatore a tempo determinato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;64
2020;30 - 34;3RTD;Ricercatore a tempo determinato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;93
2020;30 - 34;3RTD;Ricercatore a tempo determinato;12 - Scienze giuridiche;95
2020;30 - 34;3RTD;Ricercatore a tempo determinato;13 - Scienze economiche e statistiche;183
2020;30 - 34;3RTD;Ricercatore a tempo determinato;14 - Scienze politiche e sociali;12
2020;35 - 39;3RTD;Ricercatore a tempo determinato;01 - Scienze matematiche e informatiche;237
2020;35 - 39;3RTD;Ricercatore a tempo determinato;02 - Scienze fisiche;212
2020;35 - 39;3RTD;Ricercatore a tempo determinato;03 - Scienze chimiche;190
2020;35 - 39;3RTD;Ricercatore a tempo determinato;04 - Scienze della terra;68
2020;35 - 39;3RTD;Ricercatore a tempo determinato;05 - Scienze biologiche;312
2020;35 - 39;3RTD;Ricercatore a tempo determinato;06 - Scienze mediche;622
2020;35 - 39;3RTD;Ricercatore a tempo determinato;07 - Scienze agrarie e veterinarie;183
2020;35 - 39;3RTD;Ricercatore a tempo determinato;08 - Ingegneria civile e Architettura;231
2020;35 - 39;3RTD;Ricercatore a tempo determinato;09 - Ingegneria industriale e dell'informazione;507
2020;35 - 39;3RTD;Ricercatore a tempo determinato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;253
2020;35 - 39;3RTD;Ricercatore a tempo determinato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;255
2020;35 - 39;3RTD;Ricercatore a tempo determinato;12 - Scienze giuridiche;219
2020;35 - 39;3RTD;Ricercatore a tempo determinato;13 - Scienze economiche e statistiche;338
2020;35 - 39;3RTD;Ricercatore a tempo determinato;14 - Scienze politiche e sociali;89
2020;40 - 44;3RTD;Ricercatore a tempo determinato;01 - Scienze matematiche e informatiche;95
2020;40 - 44;3RTD;Ricercatore a tempo determinato;02 - Scienze fisiche;115
2020;40 - 44;3RTD;Ricercatore a tempo determinato;03 - Scienze chimiche;137
2020;40 - 44;3RTD;Ricercatore a tempo determinato;04 - Scienze della terra;53
2020;40 - 44;3RTD;Ricercatore a tempo determinato;05 - Scienze biologiche;273
2020;40 - 44;3RTD;Ricercatore a tempo determinato;06 - Scienze mediche;411
2020;40 - 44;3RTD;Ricercatore a tempo determinato;07 - Scienze agrarie e veterinarie;145
2020;40 - 44;3RTD;Ricercatore a tempo determinato;08 - Ingegneria civile e Architettura;153
2020;40 - 44;3RTD;Ricercatore a tempo determinato;09 - Ingegneria industriale e dell'informazione;243
2020;40 - 44;3RTD;Ricercatore a tempo determinato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;283
2020;40 - 44;3RTD;Ricercatore a tempo determinato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;266
2020;40 - 44;3RTD;Ricercatore a tempo determinato;12 - Scienze giuridiche;151
2020;40 - 44;3RTD;Ricercatore a tempo determinato;13 - Scienze economiche e statistiche;193
2020;40 - 44;3RTD;Ricercatore a tempo determinato;14 - Scienze politiche e sociali;109
2020;45 - 49;3RTD;Ricercatore a tempo determinato;01 - Scienze matematiche e informatiche;28
2020;45 - 49;3RTD;Ricercatore a tempo determinato;02 - Scienze fisiche;53
2020;45 - 49;3RTD;Ricercatore a tempo determinato;03 - Scienze chimiche;43
2020;45 - 49;3RTD;Ricercatore a tempo determinato;04 - Scienze della terra;22
2020;45 - 49;3RTD;Ricercatore a tempo determinato;05 - Scienze biologiche;145
2020;45 - 49;3RTD;Ricercatore a tempo determinato;06 - Scienze mediche;187
2020;45 - 49;3RTD;Ricercatore a tempo determinato;07 - Scienze agrarie e veterinarie;70
2020;45 - 49;3RTD;Ricercatore a tempo determinato;08 - Ingegneria civile e Architettura;106
2020;45 - 49;3RTD;Ricercatore a tempo determinato;09 - Ingegneria industriale e dell'informazione;102
2020;45 - 49;3RTD;Ricercatore a tempo determinato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;137
2020;45 - 49;3RTD;Ricercatore a tempo determinato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;147
2020;45 - 49;3RTD;Ricercatore a tempo determinato;12 - Scienze giuridiche;60
2020;45 - 49;3RTD;Ricercatore a tempo determinato;13 - Scienze economiche e statistiche;68
2020;45 - 49;3RTD;Ricercatore a tempo determinato;14 - Scienze politiche e sociali;72
2020;50 - 54;3RTD;Ricercatore a tempo determinato;01 - Scienze matematiche e informatiche;9
2020;50 - 54;3RTD;Ricercatore a tempo determinato;02 - Scienze fisiche;6
2020;50 - 54;3RTD;Ricercatore a tempo determinato;03 - Scienze chimiche;7
2020;50 - 54;3RTD;Ricercatore a tempo determinato;04 - Scienze della terra;2
2020;50 - 54;3RTD;Ricercatore a tempo determinato;05 - Scienze biologiche;37
2020;50 - 54;3RTD;Ricercatore a tempo determinato;06 - Scienze mediche;57
2020;50 - 54;3RTD;Ricercatore a tempo determinato;07 - Scienze agrarie e veterinarie;14
2020;50 - 54;3RTD;Ricercatore a tempo determinato;08 - Ingegneria civile e Architettura;45
2020;50 - 54;3RTD;Ricercatore a tempo determinato;09 - Ingegneria industriale e dell'informazione;24
2020;50 - 54;3RTD;Ricercatore a tempo determinato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;46
2020;50 - 54;3RTD;Ricercatore a tempo determinato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;53
2020;50 - 54;3RTD;Ricercatore a tempo determinato;12 - Scienze giuridiche;20
2020;50 - 54;3RTD;Ricercatore a tempo determinato;13 - Scienze economiche e statistiche;20
2020;50 - 54;3RTD;Ricercatore a tempo determinato;14 - Scienze politiche e sociali;23
2020;55 - 59;3RTD;Ricercatore a tempo determinato;01 - Scienze matematiche e informatiche;4
2020;55 - 59;3RTD;Ricercatore a tempo determinato;02 - Scienze fisiche;3
2020;55 - 59;3RTD;Ricercatore a tempo determinato;04 - Scienze della terra;3
2020;55 - 59;3RTD;Ricercatore a tempo determinato;05 - Scienze biologiche;10
2020;55 - 59;3RTD;Ricercatore a tempo determinato;06 - Scienze mediche;16
2020;55 - 59;3RTD;Ricercatore a tempo determinato;07 - Scienze agrarie e veterinarie;3
2020;55 - 59;3RTD;Ricercatore a tempo determinato;08 - Ingegneria civile e Architettura;15
2020;55 - 59;3RTD;Ricercatore a tempo determinato;09 - Ingegneria industriale e dell'informazione;6
2020;55 - 59;3RTD;Ricercatore a tempo determinato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;31
2020;55 - 59;3RTD;Ricercatore a tempo determinato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;12
2020;55 - 59;3RTD;Ricercatore a tempo determinato;12 - Scienze giuridiche;1
2020;55 - 59;3RTD;Ricercatore a tempo determinato;13 - Scienze economiche e statistiche;4
2020;55 - 59;3RTD;Ricercatore a tempo determinato;14 - Scienze politiche e sociali;5
2020;60 - 64;3RTD;Ricercatore a tempo determinato;05 - Scienze biologiche;2
2020;60 - 64;3RTD;Ricercatore a tempo determinato;06 - Scienze mediche;7
2020;60 - 64;3RTD;Ricercatore a tempo determinato;08 - Ingegneria civile e Architettura;2
2020;60 - 64;3RTD;Ricercatore a tempo determinato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;9
2020;60 - 64;3RTD;Ricercatore a tempo determinato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;6
2020;60 - 64;3RTD;Ricercatore a tempo determinato;12 - Scienze giuridiche;2
2020;60 - 64;3RTD;Ricercatore a tempo determinato;14 - Scienze politiche e sociali;1
2020;35 - 39;3RU;Ricercatore a tempo indeterminato;01 - Scienze matematiche e informatiche;4
