ANNO;GENERE;COD_QUALIFICA;DESC_QUALIFICA;AREA_SD;N_PERS_DR
2020;F;2PA;Professore II fascia (associato);05 - Scienze biologiche;1052
2020;M;2PA;Professore II fascia (associato);05 - Scienze biologiche;837
2020;F;2PA;Professore II fascia (associato);06 - Scienze mediche;1108
2020;M;2PA;Professore II fascia (associato);06 - Scienze mediche;2258
2020;F;2PA;Professore II fascia (associato);07 - Scienze agrarie e veterinarie;564
2020;M;2PA;Professore II fascia (associato);07 - Scienze agrarie e veterinarie;726
2020;F;2PA;Professore II fascia (associato);08 - Ingegneria civile e Architettura;566
2020;M;2PA;Professore II fascia (associato);08 - Ingegneria civile e Architettura;1017
2020;M;2PA;Professore II fascia (associato);09 - Ingegneria industriale e dell'informazione;1869
2020;F;2PA;Professore II fascia (associato);09 - Ingegneria industriale e dell'informazione;462
2020;F;2PA;Professore II fascia (associato);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;1272
2020;M;2PA;Professore II fascia (associato);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;940
2020;F;2PA;Professore II fascia (associato);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;964
2020;M;2PA;Professore II fascia (associato);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;1038
2020;F;2PA;Professore II fascia (associato);12 - Scienze giuridiche;705
2020;M;2PA;Professore II fascia (associato);12 - Scienze giuridiche;897
2020;F;2PA;Professore II fascia (associato);13 - Scienze economiche e statistiche;844
2020;M;2PA;Professore II fascia (associato);13 - Scienze economiche e statistiche;1083
2020;F;2PA;Professore II fascia (associato);14 - Scienze politiche e sociali;306
2020;M;2PA;Professore II fascia (associato);14 - Scienze politiche e sociali;439
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;01 - Scienze matematiche e informatiche;68
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;01 - Scienze matematiche e informatiche;185
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;01 - Scienze matematiche e informatiche;65
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;01 - Scienze matematiche e informatiche;215
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;02 - Scienze fisiche;92
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;02 - Scienze fisiche;42
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;02 - Scienze fisiche;175
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;02 - Scienze fisiche;181
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;03 - Scienze chimiche;139
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;03 - Scienze chimiche;126
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;03 - Scienze chimiche;116
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;03 - Scienze chimiche;115
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;04 - Scienze della terra;37
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;04 - Scienze della terra;56
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;04 - Scienze della terra;22
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;04 - Scienze della terra;51
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;05 - Scienze biologiche;282
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;05 - Scienze biologiche;234
2020;M;3RTD;Ricercatore a tempo determinato L. 230/2005;05 - Scienze biologiche;1
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;05 - Scienze biologiche;183
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;05 - Scienze biologiche;194
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;06 - Scienze mediche;380
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;06 - Scienze mediche;456
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;06 - Scienze mediche;259
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;06 - Scienze mediche;407
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;07 - Scienze agrarie e veterinarie;117
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;07 - Scienze agrarie e veterinarie;145
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;07 - Scienze agrarie e veterinarie;139
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;07 - Scienze agrarie e veterinarie;100
2020;F;3RTD;Ricercatore a tempo determinato L. 230/2005;08 - Ingegneria civile e Architettura;2
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;08 - Ingegneria civile e Architettura;161
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;08 - Ingegneria civile e Architettura;120
2020;M;3RTD;Ricercatore a tempo determinato L. 230/2005;08 - Ingegneria civile e Architettura;2
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;08 - Ingegneria civile e Architettura;203
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;08 - Ingegneria civile e Architettura;159
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;09 - Ingegneria industriale e dell'informazione;125
2020;F;3RTD;Ricercatore a tempo determinato L. 230/2005;09 - Ingegneria industriale e dell'informazione;1
2020;M;3RTD;Ricercatore a tempo determinato L. 230/2005;09 - Ingegneria industriale e dell'informazione;3
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;09 - Ingegneria industriale e dell'informazione;540
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;09 - Ingegneria industriale e dell'informazione;386
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;09 - Ingegneria industriale e dell'informazione;187
2020;F;3RTD;Ricercatore a tempo determinato L. 230/2005;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;3
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;216
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;220
2020;M;3RTD;Ricercatore a tempo determinato L. 230/2005;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;1
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;183
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;200
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;203
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;223
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;179
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;225
2020;F;3RTD;Ricercatore a tempo determinato L. 230/2005;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;4
2020;M;3RTD;Ricercatore a tempo determinato L. 230/2005;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;1
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;12 - Scienze giuridiche;158
2020;F;3RTD;Ricercatore a tempo determinato L. 230/2005;12 - Scienze giuridiche;2
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;12 - Scienze giuridiche;133
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;12 - Scienze giuridiche;108
2020;M;3RTD;Ricercatore a tempo determinato L. 230/2005;12 - Scienze giuridiche;4
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;12 - Scienze giuridiche;146
2020;M;3RTD;Ricercatore a tempo determinato L. 230/2005;13 - Scienze economiche e statistiche;1
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;13 - Scienze economiche e statistiche;229
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;13 - Scienze economiche e statistiche;211
2020;F;3RTD;Ricercatore a tempo determinato L. 230/2005;13 - Scienze economiche e statistiche;2
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;13 - Scienze economiche e statistiche;194
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;13 - Scienze economiche e statistiche;180
2020;F;3RTD;Ricercatore a tempo determinato L. 230/2005;14 - Scienze politiche e sociali;1
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;14 - Scienze politiche e sociali;53
2020;F;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;14 - Scienze politiche e sociali;78
2020;M;3RTD;Ricercatore a tempo determinato L. 230/2005;14 - Scienze politiche e sociali;2
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;14 - Scienze politiche e sociali;81
2020;M;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;14 - Scienze politiche e sociali;96
2020;F;3RU;Ricercatore a tempo indeterminato;01 - Scienze matematiche e informatiche;202
2020;M;3RU;Ricercatore a tempo indeterminato;01 - Scienze matematiche e informatiche;256
2020;M;3RU;Ricercatore a tempo indeterminato;02 - Scienze fisiche;168
2020;F;3RU;Ricercatore a tempo indeterminato;02 - Scienze fisiche;69
2020;F;3RU;Ricercatore a tempo indeterminato;03 - Scienze chimiche;323
2020;M;3RU;Ricercatore a tempo indeterminato;03 - Scienze chimiche;158
2020;F;3RU;Ricercatore a tempo indeterminato;04 - Scienze della terra;57
2020;M;3RU;Ricercatore a tempo indeterminato;04 - Scienze della terra;108
2020;F;3RU;Ricercatore a tempo indeterminato;05 - Scienze biologiche;693
2020;M;3RU;Ricercatore a tempo indeterminato;05 - Scienze biologiche;343
2020;F;3RU;Ricercatore a tempo indeterminato;06 - Scienze mediche;910
2020;M;3RU;Ricercatore a tempo indeterminato;06 - Scienze mediche;1077
2020;F;3RU;Ricercatore a tempo indeterminato;07 - Scienze agrarie e veterinarie;278
2020;M;3RU;Ricercatore a tempo indeterminato;07 - Scienze agrarie e veterinarie;283
2020;F;3RU;Ricercatore a tempo indeterminato;08 - Ingegneria civile e Architettura;175
2020;M;3RU;Ricercatore a tempo indeterminato;08 - Ingegneria civile e Architettura;278
2020;F;3RU;Ricercatore a tempo indeterminato;09 - Ingegneria industriale e dell'informazione;121
2020;M;3RU;Ricercatore a tempo indeterminato;09 - Ingegneria industriale e dell'informazione;446
2020;F;3RU;Ricercatore a tempo indeterminato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;379
2020;M;3RU;Ricercatore a tempo indeterminato;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;230
2020;M;3RU;Ricercatore a tempo indeterminato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;250
2020;F;3RU;Ricercatore a tempo indeterminato;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;312
2020;F;3RU;Ricercatore a tempo indeterminato;12 - Scienze giuridiche;429
2020;M;3RU;Ricercatore a tempo indeterminato;12 - Scienze giuridiche;440
2020;F;3RU;Ricercatore a tempo indeterminato;13 - Scienze economiche e statistiche;318
2020;M;3RU;Ricercatore a tempo indeterminato;13 - Scienze economiche e statistiche;335
2020;F;3RU;Ricercatore a tempo indeterminato;14 - Scienze politiche e sociali;150
2020;M;3RU;Ricercatore a tempo indeterminato;14 - Scienze politiche e sociali;133
2020;F;4AR;Titolare di assegno di ricerca;01 - Scienze matematiche e informatiche;179
2020;M;4AR;Titolare di assegno di ricerca;01 - Scienze matematiche e informatiche;477
2020;F;4AR;Titolare di assegno di ricerca;02 - Scienze fisiche;269
2020;M;4AR;Titolare di assegno di ricerca;02 - Scienze fisiche;592
2020;M;4AR;Titolare di assegno di ricerca;03 - Scienze chimiche;356
2020;F;4AR;Titolare di assegno di ricerca;03 - Scienze chimiche;444
2020;M;4AR;Titolare di assegno di ricerca;04 - Scienze della terra;178
2020;F;4AR;Titolare di assegno di ricerca;04 - Scienze della terra;136
2020;F;4AR;Titolare di assegno di ricerca;05 - Scienze biologiche;985
2020;M;4AR;Titolare di assegno di ricerca;05 - Scienze biologiche;545
2020;F;4AR;Titolare di assegno di ricerca;06 - Scienze mediche;1328
2020;M;4AR;Titolare di assegno di ricerca;06 - Scienze mediche;587
2020;F;4AR;Titolare di assegno di ricerca;07 - Scienze agrarie e veterinarie;513
2020;M;4AR;Titolare di assegno di ricerca;07 - Scienze agrarie e veterinarie;418
2020;F;4AR;Titolare di assegno di ricerca;08 - Ingegneria civile e Architettura;617
2020;M;4AR;Titolare di assegno di ricerca;08 - Ingegneria civile e Architettura;644
2020;M;4AR;Titolare di assegno di ricerca;09 - Ingegneria industriale e dell'informazione;2365
2020;F;4AR;Titolare di assegno di ricerca;09 - Ingegneria industriale e dell'informazione;933
2020;F;4AR;Titolare di assegno di ricerca;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;485
2020;M;4AR;Titolare di assegno di ricerca;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;358
2020;F;4AR;Titolare di assegno di ricerca;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;614
2020;M;4AR;Titolare di assegno di ricerca;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;450
2020;F;4AR;Titolare di assegno di ricerca;12 - Scienze giuridiche;283
2020;M;4AR;Titolare di assegno di ricerca;12 - Scienze giuridiche;321
2020;F;4AR;Titolare di assegno di ricerca;13 - Scienze economiche e statistiche;419
2020;M;4AR;Titolare di assegno di ricerca;13 - Scienze economiche e statistiche;446
2020;F;4AR;Titolare di assegno di ricerca;14 - Scienze politiche e sociali;279
2020;M;4AR;Titolare di assegno di ricerca;14 - Scienze politiche e sociali;218
2020;M;4AR;Titolare di assegno di ricerca;99 - Non definito;23
2020;F;4AR;Titolare di assegno di ricerca;99 - Non definito;27
2021;M;1PO;Professore I fascia (ordinario);01 - Scienze matematiche e informatiche;731
2021;F;1PO;Professore I fascia (ordinario);01 - Scienze matematiche e informatiche;189
2021;F;1PO;Professore I fascia (ordinario);02 - Scienze fisiche;91
2021;M;1PO;Professore I fascia (ordinario);02 - Scienze fisiche;516
2021;F;1PO;Professore I fascia (ordinario);03 - Scienze chimiche;216
2021;M;1PO;Professore I fascia (ordinario);03 - Scienze chimiche;427
2021;F;1PO;Professore I fascia (ordinario);04 - Scienze della terra;48
2021;M;1PO;Professore I fascia (ordinario);04 - Scienze della terra;185
2021;M;1PO;Professore I fascia (ordinario);05 - Scienze biologiche;644
2021;F;1PO;Professore I fascia (ordinario);05 - Scienze biologiche;377
2021;F;1PO;Professore I fascia (ordinario);06 - Scienze mediche;409
2021;M;1PO;Professore I fascia (ordinario);06 - Scienze mediche;1676
2021;F;1PO;Professore I fascia (ordinario);07 - Scienze agrarie e veterinarie;178
2021;M;1PO;Professore I fascia (ordinario);07 - Scienze agrarie e veterinarie;577
2021;F;1PO;Professore I fascia (ordinario);08 - Ingegneria civile e Architettura;222
2021;M;1PO;Professore I fascia (ordinario);08 - Ingegneria civile e Architettura;680
2021;F;1PO;Professore I fascia (ordinario);09 - Ingegneria industriale e dell'informazione;228
2021;M;1PO;Professore I fascia (ordinario);09 - Ingegneria industriale e dell'informazione;1615
2021;F;1PO;Professore I fascia (ordinario);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;507
2021;M;1PO;Professore I fascia (ordinario);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;630
2021;F;1PO;Professore I fascia (ordinario);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;457
2021;M;1PO;Professore I fascia (ordinario);11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;720
2021;F;1PO;Professore I fascia (ordinario);12 - Scienze giuridiche;477
2021;M;1PO;Professore I fascia (ordinario);12 - Scienze giuridiche;1196
2021;F;1PO;Professore I fascia (ordinario);13 - Scienze economiche e statistiche;450
2021;M;1PO;Professore I fascia (ordinario);13 - Scienze economiche e statistiche;1295
2021;F;1PO;Professore I fascia (ordinario);14 - Scienze politiche e sociali;124
2021;M;1PO;Professore I fascia (ordinario);14 - Scienze politiche e sociali;285
2021;F;2PA;Professore II fascia (associato);01 - Scienze matematiche e informatiche;477
2021;M;2PA;Professore II fascia (associato);01 - Scienze matematiche e informatiche;855
2021;F;2PA;Professore II fascia (associato);02 - Scienze fisiche;251
2021;M;2PA;Professore II fascia (associato);02 - Scienze fisiche;866
2021;M;2PA;Professore II fascia (associato);03 - Scienze chimiche;666
2021;F;2PA;Professore II fascia (associato);03 - Scienze chimiche;723
2021;F;2PA;Professore II fascia (associato);04 - Scienze della terra;151
2021;M;2PA;Professore II fascia (associato);04 - Scienze della terra;357
2021;F;2PA;Professore II fascia (associato);05 - Scienze biologiche;1166
2021;M;2PA;Professore II fascia (associato);05 - Scienze biologiche;890
2021;F;2PA;Professore II fascia (associato);06 - Scienze mediche;1205
2021;M;2PA;Professore II fascia (associato);06 - Scienze mediche;2296
2021;M;2PA;Professore II fascia (associato);07 - Scienze agrarie e veterinarie;753
2021;F;2PA;Professore II fascia (associato);07 - Scienze agrarie e veterinarie;618
2021;M;2PA;Professore II fascia (associato);08 - Ingegneria civile e Architettura;1024
2021;F;2PA;Professore II fascia (associato);08 - Ingegneria civile e Architettura;617
2021;F;2PA;Professore II fascia (associato);09 - Ingegneria industriale e dell'informazione;499
2021;M;2PA;Professore II fascia (associato);09 - Ingegneria industriale e dell'informazione;1927
2021;F;2PA;Professore II fascia (associato);10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;1310
