AnnoA;CorsoTIPO;ClasseNUMERO;ClasseNOME;Diploma_tipo;SESSO;Imm
2012/2013;Laurea  - dm 509/99;DS1;Scienze della difesa e della sicurezza;Diploma di liceo classico;M;24
2012/2013;Laurea  - dm 509/99;DS1;Scienze della difesa e della sicurezza;Diploma di liceo delle scienze umane;M;3
2012/2013;Laurea  - dm 509/99;DS1;Scienze della difesa e della sicurezza;Diploma di liceo linguistico;M;4
2012/2013;Laurea  - dm 509/99;DS1;Scienze della difesa e della sicurezza;Diploma di liceo scientifico;M;120
2012/2013;Laurea  - dm 509/99;DS1;Scienze della difesa e della sicurezza;Diploma in indirizzo professionale;M;6
2012/2013;Laurea  - dm 509/99;DS1;Scienze della difesa e della sicurezza;Diploma in indirizzo tecnico;M;46
2012/2013;Laurea  - dm 509/99;SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Altro diploma;F;6
2012/2013;Laurea  - dm 509/99;SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Altro diploma;M;2
2012/2013;Laurea  - dm 509/99;SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma in indirizzo tecnico;M;1
2012/2013;Laurea  - dm 509/99;SNT2;Professioni sanitarie della riabilitazione;Altro diploma;F;1
2012/2013;Laurea  - dm 509/99;SNT2;Professioni sanitarie della riabilitazione;Diploma di liceo delle scienze umane;F;1
2012/2013;Laurea  - dm 509/99;SNT2;Professioni sanitarie della riabilitazione;Diploma di liceo scientifico;F;1
2012/2013;Laurea  - dm 509/99;SNT3;Professioni sanitarie tecniche;Diploma di liceo scientifico;F;2
2012/2013;Laurea  - dm 509/99;SNT3;Professioni sanitarie tecniche;Diploma in indirizzo professionale;F;3
2012/2013;Laurea  - dm 509/99;SNT3;Professioni sanitarie tecniche;Diploma in indirizzo tecnico;F;1
2012/2013;Laurea  - dm 509/99;SNT3;Professioni sanitarie tecniche;Diploma in indirizzo professionale;M;1
2012/2013;Laurea  - dm 509/99;SNT3;Professioni sanitarie tecniche;Diploma in indirizzo tecnico;M;2
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Altro diploma;F;274
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma di liceo artistico;F;67
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma di liceo classico;F;883
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma di liceo delle scienze umane;F;1073
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma di liceo linguistico;F;416
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma di liceo scientifico;F;3059
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma in indirizzo professionale;F;620
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma in indirizzo tecnico;F;1025
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Altro diploma;M;69
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma di liceo artistico;M;19
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma di liceo classico;M;142
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma di liceo delle scienze umane;M;86
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma di liceo linguistico;M;48
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma di liceo scientifico;M;1423
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma in indirizzo professionale;M;321
2012/2013;Laurea - dm 270/04;L/SNT1;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;Diploma in indirizzo tecnico;M;1127
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Altro diploma;F;38
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Diploma di liceo artistico;F;11
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Diploma di liceo classico;F;231
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Diploma di liceo delle scienze umane;F;223
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Diploma di liceo linguistico;F;78
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Diploma di liceo scientifico;F;668
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Diploma in indirizzo professionale;F;45
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Diploma in indirizzo tecnico;F;111
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Altro diploma;M;20
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Diploma di liceo artistico;M;1
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Diploma di liceo classico;M;50
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Diploma di liceo delle scienze umane;M;15
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Diploma di liceo linguistico;M;5
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Diploma di liceo scientifico;M;380
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Diploma in indirizzo professionale;M;23
2012/2013;Laurea - dm 270/04;L/SNT2;Professioni sanitarie della riabilitazione;Diploma in indirizzo tecnico;M;93
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Altro diploma;F;27
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Diploma di liceo artistico;F;6
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Diploma di liceo classico;F;171
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Diploma di liceo delle scienze umane;F;112
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Diploma di liceo linguistico;F;71
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Diploma di liceo scientifico;F;636
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Diploma in indirizzo professionale;F;69
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Diploma in indirizzo tecnico;F;117
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Altro diploma;M;14
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Diploma di liceo artistico;M;1
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Diploma di liceo classico;M;53
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Diploma di liceo delle scienze umane;M;14
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Diploma di liceo linguistico;M;15
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Diploma di liceo scientifico;M;440
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Diploma in indirizzo professionale;M;70
2012/2013;Laurea - dm 270/04;L/SNT3;Professioni sanitarie tecniche;Diploma in indirizzo tecnico;M;164
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Altro diploma;F;10
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Diploma di liceo artistico;F;3
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Diploma di liceo classico;F;29
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Diploma di liceo delle scienze umane;F;57
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Diploma di liceo linguistico;F;23
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Diploma di liceo scientifico;F;126
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Diploma in indirizzo professionale;F;28
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Diploma in indirizzo tecnico;F;62
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Altro diploma;M;3
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Diploma di liceo classico;M;10
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Diploma di liceo delle scienze umane;M;8
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Diploma di liceo linguistico;M;3
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Diploma di liceo scientifico;M;139
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Diploma in indirizzo professionale;M;27
2012/2013;Laurea - dm 270/04;L/SNT4;Professioni sanitarie della prevenzione;Diploma in indirizzo tecnico;M;83
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Altro diploma;F;113
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Diploma di liceo artistico;F;307
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Diploma di liceo classico;F;694
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Diploma di liceo delle scienze umane;F;295
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Diploma di liceo linguistico;F;264
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Diploma di liceo scientifico;F;550
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Diploma in indirizzo professionale;F;195
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Diploma in indirizzo tecnico;F;564
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Altro diploma;M;38
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Diploma di liceo artistico;M;54
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Diploma di liceo classico;M;179
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Diploma di liceo delle scienze umane;M;33
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Diploma di liceo linguistico;M;32
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Diploma di liceo scientifico;M;255
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Diploma in indirizzo professionale;M;59
2012/2013;Laurea - dm 270/04;L-1;Beni culturali;Diploma in indirizzo tecnico;M;237
2012/2013;Laurea - dm 270/04;L-10;Lettere;Altro diploma;F;132
2012/2013;Laurea - dm 270/04;L-10;Lettere;Diploma di liceo artistico;F;65
2012/2013;Laurea - dm 270/04;L-10;Lettere;Diploma di liceo classico;F;1962
2012/2013;Laurea - dm 270/04;L-10;Lettere;Diploma di liceo delle scienze umane;F;581
2012/2013;Laurea - dm 270/04;L-10;Lettere;Diploma di liceo linguistico;F;324
2012/2013;Laurea - dm 270/04;L-10;Lettere;Diploma di liceo scientifico;F;1078
2012/2013;Laurea - dm 270/04;L-10;Lettere;Diploma in indirizzo professionale;F;121
2012/2013;Laurea - dm 270/04;L-10;Lettere;Diploma in indirizzo tecnico;F;362
2012/2013;Laurea - dm 270/04;L-10;Lettere;Altro diploma;M;79
2012/2013;Laurea - dm 270/04;L-10;Lettere;Diploma di liceo artistico;M;25
2012/2013;Laurea - dm 270/04;L-10;Lettere;Diploma di liceo classico;M;632
2012/2013;Laurea - dm 270/04;L-10;Lettere;Diploma di liceo delle scienze umane;M;96
2012/2013;Laurea - dm 270/04;L-10;Lettere;Diploma di liceo linguistico;M;69
2012/2013;Laurea - dm 270/04;L-10;Lettere;Diploma di liceo scientifico;M;615
2012/2013;Laurea - dm 270/04;L-10;Lettere;Diploma in indirizzo professionale;M;61
2012/2013;Laurea - dm 270/04;L-10;Lettere;Diploma in indirizzo tecnico;M;285
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Altro diploma;F;525
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Diploma di liceo artistico;F;106
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Diploma di liceo classico;F;1340
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Diploma di liceo delle scienze umane;F;810
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Diploma di liceo linguistico;F;2378
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Diploma di liceo scientifico;F;1936
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Diploma in indirizzo professionale;F;595
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Diploma in indirizzo tecnico;F;1610
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Altro diploma;M;207
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Diploma di liceo artistico;M;18
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Diploma di liceo classico;M;277
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Diploma di liceo delle scienze umane;M;73
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Diploma di liceo linguistico;M;309
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Diploma di liceo scientifico;M;747
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Diploma in indirizzo professionale;M;177
2012/2013;Laurea - dm 270/04;L-11;Lingue e culture moderne;Diploma in indirizzo tecnico;M;595
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Altro diploma;F;283
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Diploma di liceo artistico;F;73
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Diploma di liceo classico;F;829
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Diploma di liceo delle scienze umane;F;399
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Diploma di liceo linguistico;F;1931
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Diploma di liceo scientifico;F;1227
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Diploma in indirizzo professionale;F;263
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Diploma in indirizzo tecnico;F;1176
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Altro diploma;M;90
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Diploma di liceo artistico;M;9
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Diploma di liceo classico;M;135
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Diploma di liceo delle scienze umane;M;32
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Diploma di liceo linguistico;M;204
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Diploma di liceo scientifico;M;377
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Diploma in indirizzo professionale;M;88
2012/2013;Laurea - dm 270/04;L-12;Mediazione linguistica;Diploma in indirizzo tecnico;M;372
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Altro diploma;F;69
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Diploma di liceo artistico;F;29
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Diploma di liceo classico;F;1475
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Diploma di liceo delle scienze umane;F;512
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Diploma di liceo linguistico;F;278
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Diploma di liceo scientifico;F;3175
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Diploma in indirizzo professionale;F;159
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Diploma in indirizzo tecnico;F;389
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Altro diploma;M;35
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Diploma di liceo artistico;M;4
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Diploma di liceo classico;M;337
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Diploma di liceo delle scienze umane;M;51
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Diploma di liceo linguistico;M;25
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Diploma di liceo scientifico;M;1538
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Diploma in indirizzo professionale;M;113
2012/2013;Laurea - dm 270/04;L-13;Scienze biologiche;Diploma in indirizzo tecnico;M;275
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Altro diploma;F;85
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Diploma di liceo artistico;F;18
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Diploma di liceo classico;F;159
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Diploma di liceo delle scienze umane;F;265
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Diploma di liceo linguistico;F;107
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Diploma di liceo scientifico;F;332
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Diploma in indirizzo professionale;F;167
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Diploma in indirizzo tecnico;F;734
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Altro diploma;M;50
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Diploma di liceo artistico;M;5
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Diploma di liceo classico;M;105
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Diploma di liceo delle scienze umane;M;33
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Diploma di liceo linguistico;M;30
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Diploma di liceo scientifico;M;322
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Diploma in indirizzo professionale;M;120
2012/2013;Laurea - dm 270/04;L-14;Scienze dei servizi giuridici;Diploma in indirizzo tecnico;M;784
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Altro diploma;F;106
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Diploma di liceo artistico;F;9
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Diploma di liceo classico;F;117
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Diploma di liceo delle scienze umane;F;139
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Diploma di liceo linguistico;F;302
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Diploma di liceo scientifico;F;234
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Diploma in indirizzo professionale;F;289
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Diploma in indirizzo tecnico;F;469
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Altro diploma;M;28
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Diploma di liceo artistico;M;2
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Diploma di liceo classico;M;33
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Diploma di liceo delle scienze umane;M;18
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Diploma di liceo linguistico;M;45
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Diploma di liceo scientifico;M;125
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Diploma in indirizzo professionale;M;105
2012/2013;Laurea - dm 270/04;L-15;Scienze del turismo;Diploma in indirizzo tecnico;M;210
2012/2013;Laurea - dm 270/04;L-16;Scienze dell'amministrazione e dell'organizzazione;Altro diploma;F;55
2012/2013;Laurea - dm 270/04;L-16;Scienze dell'amministrazione e dell'organizzazione;Diploma di liceo artistico;F;9
