AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeC;CODIstatProv;Isc
2010/2011;7201;Bari;LMG/01;Giurisprudenza;BARI;72;1130
2010/2011;7201;Bari;LMG/01;Giurisprudenza;TARANTO;73;300
2010/2011;7201;Bari;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);ACQUAVIVA DELLE FONTI;72;96
2010/2011;7201;Bari;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);BARI;72;268
2010/2011;7201;Bari;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);TARANTO;73;103
2010/2011;7201;Bari;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);LECCE;75;126
2010/2011;7201;Bari;SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);BARI;72;29
2010/2011;7201;Bari;SNT1/S;Corso di Laurea Specialistica in Scienze Infermieristiche ed Ostetriche;BARI;72;30
2010/2011;7201;Bari;SNT1/S;Laurea Specialistica in Scienze delle Professioni Sanitarie della Prevenzione;BARI;72;20
2010/2011;7201;Bari;SNT1/S;Laurea Specialistica in Scienze delle Professioni Sanitarie della Riabilitazione;BARI;72;20
2010/2011;7201;Bari;SNT2;Educazione Professionale (Abilitante alla Professione Sanitaria di Educatore Professionale);BARI;72;40
2010/2011;7201;Bari;SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);BARI;72;72
2010/2011;7201;Bari;SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);BRINDISI;74;54
2010/2011;7201;Bari;SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);BARI;72;18
2010/2011;7201;Bari;SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia );BARI;72;10
2010/2011;7201;Bari;SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);BARI;72;40
2010/2011;7201;Bari;SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);BARI;72;18
2010/2011;7201;Bari;SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);BARI;72;25
2010/2011;7201;Bari;SNT3;Tecniche Audiometriche (Abilitante alla Professione Sanitaria di Audiometrista);BARI;72;20
2010/2011;7201;Bari;SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);BARI;72;21
2010/2011;7201;Bari;SNT3;Tecniche di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare (Abilitante alla Professione Sanitaria di Tecnico della Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare);BARI;72;20
2010/2011;7201;Bari;SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);BARI;72;22
2010/2011;7201;Bari;SNT3;Tecniche di Neurofisiopatologia (Abilitante alla Professione Sanitaria di Tecnico di Neurofisiopatologia);BARI;72;9
2010/2011;7201;Bari;SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);BARI;72;29
2010/2011;7201;Bari;SNT4;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);BARI;72;20
2010/2011;7201;Bari;SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);BARI;72;33
2010/2011;7201;Bari;SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);TARANTO;73;32
2010/2011;7202;Bari Politecnico;L-23;Ingegneria Edile;BARI;72;288
2010/2011;7202;Bari Politecnico;L-4;Disegno Industriale;BARI;72;51
2010/2011;7202;Bari Politecnico;L-7;Ingegneria Civile;FOGGIA;71;101
2010/2011;7202;Bari Politecnico;L-7;Ingegneria Civile;BARI;72;155
2010/2011;7202;Bari Politecnico;L-7;Ingegneria Civile e per l'Ambiente e il Territorio;TARANTO;73;71
2010/2011;7202;Bari Politecnico;L-7;Ingegneria per l'Ambiente e il Territorio;BARI;72;88
2010/2011;7202;Bari Politecnico;L-8;Ingegneria dei Sistemi Industriali ed Elettronici;TARANTO;73;12
2010/2011;7202;Bari Politecnico;L-8;Ingegneria Elettronica e delle Telecomunicazioni;BARI;72;87
2010/2011;7202;Bari Politecnico;L-8;Ingegneria Informatica e dell'Automazione;BARI;72;170
2010/2011;7202;Bari Politecnico;L-9;Ingegneria dei Sistemi Industriali ed Elettronici;TARANTO;73;83
2010/2011;7202;Bari Politecnico;L-9;Ingegneria Elettrica;BARI;72;67
2010/2011;7202;Bari Politecnico;L-9;Ingegneria Gestionale;BARI;72;209
2010/2011;7202;Bari Politecnico;L-9;Ingegneria Meccanica;BARI;72;302
2010/2011;7202;Bari Politecnico;LM-23;Ingegneria Civile;BARI;72;112
2010/2011;7202;Bari Politecnico;LM-24;Ingegneria dei Sistemi Edilizi;BARI;72;71
2010/2011;7202;Bari Politecnico;LM-25;Ingegneria dell'Automazione;BARI;72;9
2010/2011;7202;Bari Politecnico;LM-27;Ingegneria delle Telecomunicazioni;BARI;72;28
2010/2011;7202;Bari Politecnico;LM-28;Ingegneria Elettrica;BARI;72;40
2010/2011;7202;Bari Politecnico;LM-29;Ingegneria Elettronica;BARI;72;23
2010/2011;7202;Bari Politecnico;LM-29;Ingegneria Elettronica;TARANTO;73;18
2010/2011;7202;Bari Politecnico;LM-31;Ingegneria Gestionale;BARI;72;120
2010/2011;7202;Bari Politecnico;LM-32;Ingegneria Informatica;BARI;72;44
2010/2011;7202;Bari Politecnico;LM-33;Ingegneria Meccanica;BARI;72;105
2010/2011;7202;Bari Politecnico;LM-33;Ingegneria Meccanica;TARANTO;73;22
2010/2011;7202;Bari Politecnico;LM-35;Ingegneria Civile e per l'Ambiente e il Territorio;TARANTO;73;18
2010/2011;7202;Bari Politecnico;LM-35;Ingegneria per l'Ambiente e il Territorio;BARI;72;44
2010/2011;7202;Bari Politecnico;LM-4cu;Architettura;BARI;72;135
2010/2011;7202;Bari Politecnico;LM-4cu;Ingegneria Edile-Architettura;BARI;72;93
2010/2011;7203;Casamassima – LUM G. Degennaro;L-14;Diritto dell?Impresa;CASAMASSIMA;72;20
2010/2011;7203;Casamassima – LUM G. Degennaro;L-18;Economia ed Organizzazione Aziendale;CASAMASSIMA;72;147
2010/2011;7203;Casamassima – LUM G. Degennaro;LM-77;Economia e Management;CASAMASSIMA;72;49
2010/2011;7203;Casamassima – LUM G. Degennaro;LMG/01;Giurisprudenza;CASAMASSIMA;72;105
2010/2011;7501;Salento;L-1;Beni Archeologici;LECCE;75;50
2010/2011;7501;Salento;L-1;Beni Culturali;LECCE;75;78
2010/2011;7501;Salento;L-10;Lettere;LECCE;75;139
2010/2011;7501;Salento;L-11;Lingue, Letterature e Comunicazione Interculturale;LECCE;75;126
2010/2011;7501;Salento;L-12;Lingue, Letterature e Comunicazione Interculturale;LECCE;75;53
2010/2011;7501;Salento;L-12;Scienza e Tecnica della Mediazione Linguistica;LECCE;75;106
2010/2011;7501;Salento;L-13;Scienze Biologiche;LECCE;75;144
2010/2011;7501;Salento;L-16;Scienze dell'Amministrazione e Politiche del Territorio;BRINDISI;74;92
2010/2011;7501;Salento;L-18;Economia Aziendale;LECCE;75;384
2010/2011;7501;Salento;L-19;Pedagogia dell'Infanzia;LECCE;75;189
2010/2011;7501;Salento;L-19;Scienze della Formazione e Saperi Filosofici;LECCE;75;51
2010/2011;7501;Salento;L-2;Biotecnologie;LECCE;75;71
2010/2011;7501;Salento;L-20;Scienze della Comunicazione;LECCE;75;168
2010/2011;7501;Salento;L-24;Scienza e Tecniche Psicologiche;LECCE;75;122
2010/2011;7501;Salento;L-30;Fisica;LECCE;75;30
2010/2011;7501;Salento;L-30;Ottica e Optometria;LECCE;75;72
2010/2011;7501;Salento;L-32;Scienze e Tecnologie per l'Ambiente;LECCE;75;64
2010/2011;7501;Salento;L-33;Economia e Finanza;LECCE;75;184
2010/2011;7501;Salento;L-35;Matematica;LECCE;75;34
2010/2011;7501;Salento;L-36;Scienze Politiche e delle Relazioni Internazionali;LECCE;75;193
2010/2011;7501;Salento;L-39;Servizio Sociale;BRINDISI;74;125
2010/2011;7501;Salento;L-40;Sociologia;BRINDISI;74;144
2010/2011;7501;Salento;L-43;Tecnologie per la Conservazione e il Restauro;LECCE;75;37
2010/2011;7501;Salento;L-5;Filosofia;LECCE;75;68
2010/2011;7501;Salento;L-5;Scienze della Formazione e Saperi Filosofici;LECCE;75;18
2010/2011;7501;Salento;L-7;Ingegneria Civile;LECCE;75;170
2010/2011;7501;Salento;L-8;Ingegneria dell'Informazione;LECCE;75;142
2010/2011;7501;Salento;L-9;Ingegneria Industriale;BRINDISI;74;71
2010/2011;7501;Salento;L-9;Ingegneria Industriale;LECCE;75;211
2010/2011;7501;Salento;LM-11;Scienze per la Conservazione e il Restauro;LECCE;75;7
2010/2011;7501;Salento;LM-14;Lettere Moderne;LECCE;75;42
2010/2011;7501;Salento;LM-15;Lettere Classiche;LECCE;75;36
2010/2011;7501;Salento;LM-16;Economia Finanza e Assicurazioni;LECCE;75;31
2010/2011;7501;Salento;LM-17;Fisica;LECCE;75;19
2010/2011;7501;Salento;LM-2;Archeologia;LECCE;75;40
2010/2011;7501;Salento;LM-20;Ingegneria Aerospaziale;BRINDISI;74;7
2010/2011;7501;Salento;LM-23;Ingegneria Civile;LECCE;75;17
2010/2011;7501;Salento;LM-27;Ingegneria delle Telecomunicazioni;LECCE;75;13
2010/2011;7501;Salento;LM-31;Ingegneria Gestionale;LECCE;75;29
2010/2011;7501;Salento;LM-32;Ingegneria Informatica;LECCE;75;32
2010/2011;7501;Salento;LM-33;Ingegneria Meccanica;LECCE;75;14
2010/2011;7501;Salento;LM-37;Lingue Moderne, Letterature e Traduzione Letteraria;LECCE;75;83
2010/2011;7501;Salento;LM-38;Dinamiche Interculturali e Mediazione Linguistica;LECCE;75;17
2010/2011;7501;Salento;LM-40;Matematica;LECCE;75;29
2010/2011;7501;Salento;LM-49;Gestione delle Attivita Turistiche e Culturali;LECCE;75;83
2010/2011;7501;Salento;LM-5;Archivistica e Biblioteconomia;LECCE;75;7
2010/2011;7501;Salento;LM-51;Metodologia dell'Intervento Psicologico;LECCE;75;51
2010/2011;7501;Salento;LM-53;Ingegneria dei Materiali;LECCE;75;19
2010/2011;7501;Salento;LM-56;Economia Finanza e Assicurazioni;LECCE;75;29
2010/2011;7501;Salento;LM-57;Filosofia e Scienze dell'Educazione;LECCE;75;27
2010/2011;7501;Salento;LM-6;Biologia;LECCE;75;91
2010/2011;7501;Salento;LM-6;Biologia ed Ecologia Costiera e Marina;LECCE;75;12
2010/2011;7501;Salento;LM-62;Scienze della Politica;LECCE;75;110
2010/2011;7501;Salento;LM-75;Valutazione di Impatto e Certificazione Ambientale;LECCE;75;14
2010/2011;7501;Salento;LM-77;Management Aziendale;LECCE;75;184
2010/2011;7501;Salento;LM-78;Filosofia e Scienze dell'Educazione;LECCE;75;5
2010/2011;7501;Salento;LM-78;Scienze Filosofiche;LECCE;75;19
2010/2011;7501;Salento;LM-85;Scienze Pedagogiche;LECCE;75;96
2010/2011;7501;Salento;LM-87;Progettazione e Gestione delle Politiche e dei Servizi Sociali;BRINDISI;74;54
2010/2011;7501;Salento;LM-88;Sociologia e Ricerca Sociale;BRINDISI;74;68
2010/2011;7501;Salento;LM-89;Storia dell'Arte;LECCE;75;41
2010/2011;7501;Salento;LM-9;Biotecnologie Mediche e Nanobiotecnologie;LECCE;75;50
2010/2011;7501;Salento;LM-94;Traduzione Tecnico-Scientifica e Interpretariato;LECCE;75;24
2010/2011;7501;Salento;LMG/01;Giurisprudenza;LECCE;75;597
2010/2011;7601;Basilicata;18-bis;Scienze della Formazione Primaria;MATERA;77;98
2010/2011;7601;Basilicata;L-1;Operatore dei Beni Culturali;MATERA;77;83
2010/2011;7601;Basilicata;L-10;Studi Letterari, Linguistici e Storico-Filosofici;POTENZA;76;140
2010/2011;7601;Basilicata;L-18;Economia Aziendale;POTENZA;76;227
2010/2011;7601;Basilicata;L-2;Biotecnologie;POTENZA;76;72
2010/2011;7601;Basilicata;L-25;Produzioni Vegetali;MATERA;77;17
2010/2011;7601;Basilicata;L-25;Scienze Forestali e Ambientali;POTENZA;76;67
2010/2011;7601;Basilicata;L-25;Tecnologie Agrarie;POTENZA;76;33
2010/2011;7601;Basilicata;L-26;Tecnologie Alimentari;POTENZA;76;71
2010/2011;7601;Basilicata;L-27;Chimica;POTENZA;76;29
2010/2011;7601;Basilicata;L-31;Scienze e Tecnologie Informatiche;POTENZA;76;74
2010/2011;7601;Basilicata;L-34;Scienze Geologiche;POTENZA;76;29
2010/2011;7601;Basilicata;L-35;Matematica;POTENZA;76;17
2010/2011;7601;Basilicata;L-7;Ingegneria Civile e Ambientale;POTENZA;76;86
2010/2011;7601;Basilicata;L-7;Ingegneria Civile e Ambientale;MATERA;77;45
2010/2011;7601;Basilicata;L-9;Ingegneria Meccanica;POTENZA;76;53
2010/2011;7601;Basilicata;LM-13;Farmacia;POTENZA;76;97
2010/2011;7601;Basilicata;LM-15;Archeologia e Studi Classici;POTENZA;76;9
2010/2011;7601;Basilicata;LM-2;Archeologia e Studi Classici;POTENZA;76;2
2010/2011;7601;Basilicata;LM-23;Ingegneria Civile;POTENZA;76;40
2010/2011;7601;Basilicata;LM-32;Ingegneria Informatica e delle Tecnologie dell'Informazione;POTENZA;76;24
2010/2011;7601;Basilicata;LM-33;Ingegneria Meccanica;POTENZA;76;21
2010/2011;7601;Basilicata;LM-35;Ingegneria per l'Ambiente e il Territorio;POTENZA;76;20
2010/2011;7601;Basilicata;LM-35;Ingegneria per l'Ambiente e il Territorio;MATERA;77;11
2010/2011;7601;Basilicata;LM-40;Matematica;POTENZA;76;9
2010/2011;7601;Basilicata;LM-49;Scienze del Turismo e dei Patrimoni Culturali;MATERA;77;25
2010/2011;7601;Basilicata;LM-4cu;Architettura;MATERA;77;61
2010/2011;7601;Basilicata;LM-54;Scienze Chimiche;POTENZA;76;11
2010/2011;7601;Basilicata;LM-69;Scienze e Tecnologie Agrarie;POTENZA;76;8
2010/2011;7601;Basilicata;LM-69;Scienze Viticole ed Enologiche;POTENZA;76;5
2010/2011;7601;Basilicata;LM-70;Scienze e Tecnologie Alimentari;POTENZA;76;11
2010/2011;7601;Basilicata;LM-73;Scienze Forestali e Ambientali;POTENZA;76;18
2010/2011;7601;Basilicata;LM-74;Scienze e Tecnologie Geologiche per l'Ambiente;POTENZA;76;14
2010/2011;7601;Basilicata;LM-78;Scienze Filosofiche e della Comunicazione;POTENZA;76;17
2010/2011;7601;Basilicata;LM-84;Storia e Civilta Europee;POTENZA;76;18
2010/2011;7601;Basilicata;LM-86;Scienze e Tecnologie delle Produzioni Animali;POTENZA;76;3
2010/2011;7601;Basilicata;LM-9;Biotecnologie per la Diagnostica Medica, Farmaceutica e Veterinaria;POTENZA;76;19
2010/2011;7801;Calabria;18-bis;Scienze della Formazione Primaria;RENDE;78;198
2010/2011;7801;Calabria;L-1;Lettere e Beni Culturali;RENDE;78;50
2010/2011;7801;Calabria;L-10;Lettere e Beni Culturali;RENDE;78;172
2010/2011;7801;Calabria;L-11;Lingue e Culture Moderne;RENDE;78;220
2010/2011;7801;Calabria;L-13;Biologia;RENDE;78;105
2010/2011;7801;Calabria;L-13;Scienze e Tecnologie Biologiche;RENDE;78;1
2010/2011;7801;Calabria;L-15;Scienze Turistiche;RENDE;78;222
2010/2011;7801;Calabria;L-16;Scienze dell'Amministrazione;RENDE;78;172
2010/2011;7801;Calabria;L-18;Economia Aziendale;RENDE;78;449
2010/2011;7801;Calabria;L-19;Scienze dell'Educazione;RENDE;78;228
2010/2011;7801;Calabria;L-2;Scienze e Tecnologie Biologiche;RENDE;78;68
2010/2011;7801;Calabria;L-20;Comunicazione e Dams;RENDE;78;143
2010/2011;7801;Calabria;L-27;Chimica;RENDE;78;43
2010/2011;7801;Calabria;L-29;Informazione Scientifica del Farmaco e dei Prodotti per la Salute;RENDE;78;147
2010/2011;7801;Calabria;L-29;Scienza della Nutrizione;RENDE;78;196
2010/2011;7801;Calabria;L-3;Comunicazione e Dams;RENDE;78;49
2010/2011;7801;Calabria;L-30;Fisica;RENDE;78;57
2010/2011;7801;Calabria;L-30;Scienza dei Materiali Innovativi e per le Nanotecnologie;RENDE;78;20
2010/2011;7801;Calabria;L-31;Informatica;RENDE;78;82
2010/2011;7801;Calabria;L-32;Scienze Naturali;RENDE;78;60
2010/2011;7801;Calabria;L-33;Economia;RENDE;78;228
2010/2011;7801;Calabria;L-34;Scienze Geologiche;RENDE;78;72
2010/2011;7801;Calabria;L-35;Matematica;RENDE;78;51
2010/2011;7801;Calabria;L-36;Scienze Politiche;RENDE;78;197
2010/2011;7801;Calabria;L-37;Discipline Economiche e Sociali per Lo Sviluppo;RENDE;78;94
2010/2011;7801;Calabria;L-39;Servizio Sociale e Sociologia;RENDE;78;128
2010/2011;7801;Calabria;L-40;Servizio Sociale e Sociologia;RENDE;78;20
2010/2011;7801;Calabria;L-41;Statistica per le Aziende e le Assicurazioni;RENDE;78;72
2010/2011;7801;Calabria;L-42;Filosofia e Storia;RENDE;78;86
2010/2011;7801;Calabria;L-43;Tecnologie per la Conservazione e il Restauro dei Beni Culturali;RENDE;78;52
2010/2011;7801;Calabria;L-5;Filosofia e Storia;RENDE;78;43
2010/2011;7801;Calabria;L-7;Ingegneria Civile;RENDE;78;179
2010/2011;7801;Calabria;L-7;Ingegneria per l'Ambiente e il Territorio;RENDE;78;57
2010/2011;7801;Calabria;L-8;Ingegneria Elettronica;RENDE;78;49
2010/2011;7801;Calabria;L-8;Ingegneria Gestionale;RENDE;78;113
2010/2011;7801;Calabria;L-8;Ingegneria Informatica;RENDE;78;140
2010/2011;7801;Calabria;L-9;Ingegneria Chimica;RENDE;78;29
2010/2011;7801;Calabria;L-9;Ingegneria Gestionale;RENDE;78;8
2010/2011;7801;Calabria;L-9;Ingegneria Meccanica;RENDE;78;134
2010/2011;7801;Calabria;LM-11;Scienze e Tecnologie per la Conservazione e il Restauro dei Beni Culturali;RENDE;78;18
2010/2011;7801;Calabria;LM-13;Chimica e Tecnologia Farmaceutiche;RENDE;78;100
2010/2011;7801;Calabria;LM-13;Farmacia;RENDE;78;97
2010/2011;7801;Calabria;LM-14;Filologia Moderna;RENDE;78;41
2010/2011;7801;Calabria;LM-15;Scienze dell'Antichita;RENDE;78;20
2010/2011;7801;Calabria;LM-17;Fisica;RENDE;78;13
2010/2011;7801;Calabria;LM-18;Informatica;RENDE;78;21
2010/2011;7801;Calabria;LM-2;Archeologia;RENDE;78;21
2010/2011;7801;Calabria;LM-22;Ingegneria Chimica;RENDE;78;20
2010/2011;7801;Calabria;LM-23;Ingegneria Civile;RENDE;78;140
2010/2011;7801;Calabria;LM-25;Ingegneria dell'Automazione;RENDE;78;12
2010/2011;7801;Calabria;LM-27;Ingegneria delle Telecomunicazioni;RENDE;78;17
2010/2011;7801;Calabria;LM-29;Ingegneria Elettronica;RENDE;78;38
2010/2011;7801;Calabria;LM-30;Ingegneria Energetica;RENDE;78;30
2010/2011;7801;Calabria;LM-31;Ingegneria Gestionale;RENDE;78;79
2010/2011;7801;Calabria;LM-32;Ingegneria Informatica;RENDE;78;53
2010/2011;7801;Calabria;LM-33;Ingegneria Meccanica;RENDE;78;27
2010/2011;7801;Calabria;LM-35;Ingegneria per l'Ambiente e il Territorio;RENDE;78;41
2010/2011;7801;Calabria;LM-37;Lingue e Letterature Moderne;RENDE;78;92
2010/2011;7801;Calabria;LM-40;Matematica;RENDE;78;25
2010/2011;7801;Calabria;LM-49;Valorizzazione dei Sistemi Turistico Culturali;RENDE;78;39
2010/2011;7801;Calabria;LM-4cu;Ingegneria Edile-Architettura;RENDE;78;100
2010/2011;7801;Calabria;LM-52;Scienze Politiche e Relazioni Internazionali;RENDE;78;38
2010/2011;7801;Calabria;LM-53;Scienza e Ingegneria dei Materiali Innovativi e Funzionali;RENDE;78;9
2010/2011;7801;Calabria;LM-54;Chimica;RENDE;78;19
2010/2011;7801;Calabria;LM-56;Economia Applicata;RENDE;78;32
2010/2011;7801;Calabria;LM-6;Biologia;RENDE;78;65
2010/2011;7801;Calabria;LM-60;Biodiversita e Sistemi Naturali;RENDE;78;14
2010/2011;7801;Calabria;LM-61;Scienza della Nutrizione;RENDE;78;81
2010/2011;7801;Calabria;LM-62;Scienze Politiche e Relazioni Internazionali;RENDE;78;36
2010/2011;7801;Calabria;LM-63;Scienze delle Pubbliche Amministrazioni;RENDE;78;65
2010/2011;7801;Calabria;LM-65;Linguaggi dello Spettacolo, del Cinema e dei Media;RENDE;78;12
2010/2011;7801;Calabria;LM-74;Scienze Geologiche;RENDE;78;39
2010/2011;7801;Calabria;LM-77;Economia Aziendale;RENDE;78;198
2010/2011;7801;Calabria;LM-78;Scienze Filosofiche;RENDE;78;35
2010/2011;7801;Calabria;LM-81;Discipline Economiche e Sociali per Lo Sviluppo e la Cooperazione;RENDE;78;23
2010/2011;7801;Calabria;LM-82;Statistica e Informatica per l'Azienda e la Finanza;RENDE;78;22
2010/2011;7801;Calabria;LM-84;Scienze Storiche;RENDE;78;34
2010/2011;7801;Calabria;LM-87;Scienze delle Politiche e dei Servizi Sociali;RENDE;78;66
2010/2011;7801;Calabria;LM-89;Storia dell'Arte;RENDE;78;31
2010/2011;7801;Calabria;LM-92;Teoria della Comunicazione e Comunicazione Pubblica;RENDE;78;30
2010/2011;7801;Calabria;LM-93;Media Education;RENDE;78;50
2010/2011;7801;Calabria;LMG/01;Giurisprudenza;RENDE;78;244
2010/2011;7901;Catanzaro;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);CATANZARO;79;365
2010/2011;7901;Catanzaro;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);CATANZARO;79;23
2010/2011;7901;Catanzaro;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);CATANZARO;79;34
2010/2011;7901;Catanzaro;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);CATANZARO;79;24
2010/2011;7901;Catanzaro;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);CATANZARO;79;13
2010/2011;7901;Catanzaro;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);CATANZARO;79;18
2010/2011;7901;Catanzaro;L/SNT3;Tecniche di Neurofisiopatologia (Abilitante alla Professione Sanitaria di Tecnico di Neurofisiopatologia);CATANZARO;79;10
2010/2011;7901;Catanzaro;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica, per Immagini e Radioterapia );CATANZARO;79;9
2010/2011;7901;Catanzaro;L-16;Organizzazione e Gestione delle Imprese Pubbliche e Private;CATANZARO;79;263
2010/2011;7901;Catanzaro;L-18;Economia Aziendale;CATANZARO;79;229
2010/2011;7901;Catanzaro;L-2;Biotecnologie delle Produzioni Animali;CATANZARO;79;32
2010/2011;7901;Catanzaro;L-38;Biotecnologie delle Produzioni Animali;CATANZARO;79;7
2010/2011;7901;Catanzaro;L-39;Servizio Sociale;CATANZARO;79;140
2010/2011;7901;Catanzaro;L-8;Ingegneria Informatica e Biomedica;CATANZARO;79;135
2010/2011;7901;Catanzaro;LM-13;Farmacia;BORGIA;79;92
2010/2011;7901;Catanzaro;LM-41;Medicina e Chirurgia;CATANZARO;79;180
2010/2011;7901;Catanzaro;LM-46;Odontoiatria e Protesi Dentaria;CATANZARO;79;9
2010/2011;7901;Catanzaro;LM-63;Organizzazione dei Servizi della Pubblica Amministrazione;CATANZARO;79;42
2010/2011;7901;Catanzaro;LMG/01;Giurisprudenza;CATANZARO;79;439
2010/2011;8001;Reggio Calabria;L-21;Urbanistica;REGGIO DI CALABRIA;80;56
2010/2011;8001;Reggio Calabria;L-23;Edilizia, Costruzione, Gestione, Sicurezza, Ambiente;REGGIO DI CALABRIA;80;105
2010/2011;8001;Reggio Calabria;L-25;Produzioni Agrarie in Ambiente Mediterraneo;REGGIO DI CALABRIA;80;50
2010/2011;8001;Reggio Calabria;L-25;Scienze e Tecnologie Agrarie;REGGIO DI CALABRIA;80;64
2010/2011;8001;Reggio Calabria;L-25;Scienze Forestali e Ambientali;REGGIO DI CALABRIA;80;65
2010/2011;8001;Reggio Calabria;L-26;Scienze e Tecnologie Alimentari;REGGIO DI CALABRIA;80;82
