AnnoA;AteneoNOME;AteneoCOD;Diploma_Paese;Continente;Imm_D
2014/2015;Perugia Stranieri;5403;Montenegro;Europa;1
2014/2015;Roma La Sapienza;5801;Montenegro;Europa;4
2014/2015;Roma Tre;5807;Montenegro;Europa;3
2014/2015;Roma UNICUSANO - telematica;5815;Montenegro;Europa;1
2014/2015;Bologna;3701;Norvegia;Europa;1
2014/2015;Bra Scienze Gastronomiche;401;Norvegia;Europa;1
2014/2015;Firenze;4801;Norvegia;Europa;3
2014/2015;Milano;1501;Norvegia;Europa;2
2014/2015;Milano Bocconi;1503;Norvegia;Europa;3
2014/2015;Milano Politecnico;1502;Norvegia;Europa;1
2014/2015;Pisa;5001;Norvegia;Europa;1
2014/2015;Torino Politecnico;102;Norvegia;Europa;1
2014/2015;Bologna;3701;Paesi Bassi;Europa;1
2014/2015;Bra Scienze Gastronomiche;401;Paesi Bassi;Europa;1
2014/2015;Firenze;4801;Paesi Bassi;Europa;1
2014/2015;Milano;1501;Paesi Bassi;Europa;2
2014/2015;Milano Cattolica;1504;Paesi Bassi;Europa;1
2014/2015;Milano San Raffaele;1508;Paesi Bassi;Europa;1
2014/2015;Novedrate e-Campus - telematica;1301;Paesi Bassi;Europa;1
2014/2015;Torino Politecnico;102;Paesi Bassi;Europa;1
2014/2015;Trento;2201;Paesi Bassi;Europa;1
2014/2015;Trieste;3201;Paesi Bassi;Europa;1
2014/2015;Verona;2301;Paesi Bassi;Europa;1
2014/2015;Bari;7201;Polonia;Europa;1
2014/2015;Bergamo;1601;Polonia;Europa;1
2014/2015;Bologna;3701;Polonia;Europa;3
2014/2015;Cagliari;9201;Polonia;Europa;1
2014/2015;Camerino;4302;Polonia;Europa;1
2014/2015;Chieti e Pescara;6901;Polonia;Europa;3
2014/2015;Firenze;4801;Polonia;Europa;3
2014/2015;Genova;1001;Polonia;Europa;1
2014/2015;Milano;1501;Polonia;Europa;2
2014/2015;Milano Bocconi;1503;Polonia;Europa;2
2014/2015;Milano Cattolica;1504;Polonia;Europa;1
2014/2015;Napoli Pegaso - telematica;6307;Polonia;Europa;1
2014/2015;Novedrate e-Campus - telematica;1301;Polonia;Europa;1
2014/2015;Parma;3401;Polonia;Europa;1
2014/2015;Pisa;5001;Polonia;Europa;2
2014/2015;Roma La Sapienza;5801;Polonia;Europa;5
2014/2015;Roma LUMSA;5803;Polonia;Europa;1
2014/2015;Roma UNICUSANO - telematica;5815;Polonia;Europa;1
2014/2015;Roma UNINETTUNO - telematica;5813;Polonia;Europa;1
2014/2015;Siena;5201;Polonia;Europa;1
2014/2015;Torino;101;Polonia;Europa;1
2014/2015;Trieste;3201;Polonia;Europa;1
2014/2015;Udine;3001;Polonia;Europa;1
2014/2015;Verona;2301;Polonia;Europa;2
2014/2015;Bologna;3701;Portogallo;Europa;1
2014/2015;Ca' Foscari Venezia;2701;Portogallo;Europa;1
2014/2015;Milano;1501;Portogallo;Europa;2
2014/2015;Milano Bocconi;1503;Portogallo;Europa;3
2014/2015;Padova;2801;Portogallo;Europa;1
2014/2015;Pavia;1801;Portogallo;Europa;1
2014/2015;Roma La Sapienza;5801;Portogallo;Europa;2
2014/2015;Bari;7201;Regno Unito;Europa;1
2014/2015;Bergamo;1601;Regno Unito;Europa;2
2014/2015;Bologna;3701;Regno Unito;Europa;7
2014/2015;Bolzano;2101;Regno Unito;Europa;1
2014/2015;Bra Scienze Gastronomiche;401;Regno Unito;Europa;1
2014/2015;Ca' Foscari Venezia;2701;Regno Unito;Europa;2
2014/2015;Camerino;4302;Regno Unito;Europa;1
2014/2015;Genova;1001;Regno Unito;Europa;1
2014/2015;Insubria;1202;Regno Unito;Europa;2
2014/2015;Milano;1501;Regno Unito;Europa;8
2014/2015;Milano Bocconi;1503;Regno Unito;Europa;40
2014/2015;Milano Cattolica;1504;Regno Unito;Europa;3
2014/2015;Milano San Raffaele;1508;Regno Unito;Europa;5
2014/2015;Modena e Reggio Emilia;3601;Regno Unito;Europa;1
2014/2015;Napoli Vanvitelli;6306;Regno Unito;Europa;2
2014/2015;Novedrate e-Campus - telematica;1301;Regno Unito;Europa;1
2014/2015;Padova;2801;Regno Unito;Europa;1
2014/2015;Pavia;1801;Regno Unito;Europa;12
2014/2015;Pisa;5001;Regno Unito;Europa;4
2014/2015;Roma Biomedico;5808;Regno Unito;Europa;1
2014/2015;Roma La Sapienza;5801;Regno Unito;Europa;9
2014/2015;Roma Luiss;5805;Regno Unito;Europa;4
2014/2015;Roma LUMSA;5803;Regno Unito;Europa;1
2014/2015;Rozzano (MI) Humanitas University;1510;Regno Unito;Europa;11
2014/2015;Torino Politecnico;102;Regno Unito;Europa;8
2014/2015;Trieste;3201;Regno Unito;Europa;1
2014/2015;Verona;2301;Regno Unito;Europa;1
2014/2015;Bari;7201;Repubblica ceca;Europa;2
2014/2015;Genova;1001;Repubblica ceca;Europa;1
2014/2015;Reggio Calabria - Dante Alighieri;8003;Repubblica ceca;Europa;1
2014/2015;Roma La Sapienza;5801;Repubblica ceca;Europa;1
2014/2015;Roma LUMSA;5803;Repubblica ceca;Europa;1
2014/2015;Udine;3001;Repubblica ceca;Europa;1
2014/2015;Pisa;5001;REPUBBLICA FEDERALE TEDESCA;Europa;1
2014/2015;Aosta;701;Romania;Europa;1
2014/2015;Bari;7201;Romania;Europa;2
2014/2015;Basilicata;7601;Romania;Europa;1
2014/2015;Bergamo;1601;Romania;Europa;5
2014/2015;Bologna;3701;Romania;Europa;17
2014/2015;Brescia;1701;Romania;Europa;4
2014/2015;Ca' Foscari Venezia;2701;Romania;Europa;4
2014/2015;Calabria;7801;Romania;Europa;2
2014/2015;Camerino;4302;Romania;Europa;2
2014/2015;Cassino;6001;Romania;Europa;1
2014/2015;Castellanza LIUC;1201;Romania;Europa;1
2014/2015;Ferrara;3801;Romania;Europa;3
2014/2015;Firenze;4801;Romania;Europa;11
2014/2015;Foggia;7101;Romania;Europa;2
2014/2015;Genova;1001;Romania;Europa;4
2014/2015;Insubria;1202;Romania;Europa;1
2014/2015;L'Aquila;6601;Romania;Europa;1
2014/2015;Macerata;4301;Romania;Europa;5
2014/2015;Marche;4201;Romania;Europa;4
2014/2015;Messina;8301;Romania;Europa;1
2014/2015;Milano;1501;Romania;Europa;14
2014/2015;Milano Bicocca;1509;Romania;Europa;5
2014/2015;Milano Bocconi;1503;Romania;Europa;3
2014/2015;Milano Cattolica;1504;Romania;Europa;3
2014/2015;Milano IULM;1505;Romania;Europa;2
2014/2015;Milano Politecnico;1502;Romania;Europa;3
2014/2015;Modena e Reggio Emilia;3601;Romania;Europa;2
2014/2015;Napoli Benincasa;6304;Romania;Europa;1
2014/2015;Napoli L'Orientale;6303;Romania;Europa;1
2014/2015;Napoli Pegaso - telematica;6307;Romania;Europa;1
2014/2015;Novedrate e-Campus - telematica;1301;Romania;Europa;9
2014/2015;Padova;2801;Romania;Europa;9
2014/2015;Parma;3401;Romania;Europa;1
2014/2015;Pavia;1801;Romania;Europa;3
2014/2015;Perugia;5401;Romania;Europa;5
2014/2015;Perugia Stranieri;5403;Romania;Europa;1
2014/2015;Piemonte Orientale;201;Romania;Europa;3
2014/2015;Pisa;5001;Romania;Europa;7
2014/2015;Reggio Calabria - Dante Alighieri;8003;Romania;Europa;2
2014/2015;Roma La Sapienza;5801;Romania;Europa;21
2014/2015;Roma LUMSA;5803;Romania;Europa;5
2014/2015;Roma San Raffaele - telematica;5816;Romania;Europa;1
2014/2015;Roma Tre;5807;Romania;Europa;5
2014/2015;Roma UNICUSANO - telematica;5815;Romania;Europa;4
2014/2015;Salerno;6501;Romania;Europa;1
2014/2015;Sassari;9001;Romania;Europa;1
2014/2015;Siena;5201;Romania;Europa;2
2014/2015;Siena Stranieri;5202;Romania;Europa;1
2014/2015;Torino;101;Romania;Europa;19
2014/2015;Trento;2201;Romania;Europa;1
2014/2015;Trieste;3201;Romania;Europa;2
2014/2015;Udine;3001;Romania;Europa;3
2014/2015;Urbino;4101;Romania;Europa;1
2014/2015;Verona;2301;Romania;Europa;6
2014/2015;Bologna;3701;San Marino;Europa;49
2014/2015;Ferrara;3801;San Marino;Europa;1
2014/2015;Firenze;4801;San Marino;Europa;1
2014/2015;Milano Bicocca;1509;San Marino;Europa;1
2014/2015;Milano Bocconi;1503;San Marino;Europa;2
2014/2015;Milano Politecnico;1502;San Marino;Europa;5
2014/2015;Milano San Raffaele;1508;San Marino;Europa;1
2014/2015;Modena e Reggio Emilia;3601;San Marino;Europa;1
2014/2015;Padova;2801;San Marino;Europa;2
2014/2015;Parma;3401;San Marino;Europa;1
2014/2015;Roma UNINT;5809;San Marino;Europa;3
2014/2015;Torino Politecnico;102;San Marino;Europa;1
2014/2015;Trento;2201;San Marino;Europa;1
2014/2015;Urbino;4101;San Marino;Europa;35
2014/2015;Bari;7201;Serbia;Europa;1
2014/2015;Bologna;3701;Serbia;Europa;3
2014/2015;Camerino;4302;Serbia;Europa;1
2014/2015;Firenze;4801;Serbia;Europa;1
2014/2015;Milano Bicocca;1509;Serbia;Europa;1
2014/2015;Milano Bocconi;1503;Serbia;Europa;6
2014/2015;Milano Cattolica;1504;Serbia;Europa;2
2014/2015;Milano IULM;1505;Serbia;Europa;1
2014/2015;Napoli L'Orientale;6303;Serbia;Europa;2
2014/2015;Novedrate e-Campus - telematica;1301;Serbia;Europa;1
2014/2015;Perugia;5401;Serbia;Europa;1
2014/2015;Pisa;5001;Serbia;Europa;1
2014/2015;Roma La Sapienza;5801;Serbia;Europa;3
2014/2015;Roma Luiss;5805;Serbia;Europa;1
2014/2015;Roma Tre;5807;Serbia;Europa;1
2014/2015;Torino;101;Serbia;Europa;3
2014/2015;Trieste;3201;Serbia;Europa;7
2014/2015;Udine;3001;Serbia;Europa;1
2014/2015;Verona;2301;Serbia;Europa;1
2014/2015;Genova;1001;Serbia e Montenegro;Europa;1
2014/2015;Bologna;3701;Slovacchia;Europa;2
2014/2015;Bolzano;2101;Slovacchia;Europa;1
2014/2015;Calabria;7801;Slovacchia;Europa;1
2014/2015;Chieti e Pescara;6901;Slovacchia;Europa;1
2014/2015;Milano;1501;Slovacchia;Europa;1
2014/2015;Milano Politecnico;1502;Slovacchia;Europa;1
2014/2015;Molise;7001;Slovacchia;Europa;1
2014/2015;Novedrate e-Campus - telematica;1301;Slovacchia;Europa;1
2014/2015;Siena Stranieri;5202;Slovacchia;Europa;1
2014/2015;Bergamo;1601;Slovenia;Europa;1
2014/2015;Bologna;3701;Slovenia;Europa;2
2014/2015;Milano Bicocca;1509;Slovenia;Europa;1
2014/2015;Milano Bocconi;1503;Slovenia;Europa;1
2014/2015;Milano Cattolica;1504;Slovenia;Europa;1
2014/2015;Padova;2801;Slovenia;Europa;2
2014/2015;Trieste;3201;Slovenia;Europa;17
2014/2015;Venezia Iuav;2702;Slovenia;Europa;1
2014/2015;Bari;7201;Spagna;Europa;2
2014/2015;Bergamo;1601;Spagna;Europa;2
2014/2015;Bologna;3701;Spagna;Europa;8
2014/2015;Brescia;1701;Spagna;Europa;1
2014/2015;Ca' Foscari Venezia;2701;Spagna;Europa;1
2014/2015;Ferrara;3801;Spagna;Europa;1
2014/2015;Firenze;4801;Spagna;Europa;1
2014/2015;Genova;1001;Spagna;Europa;3
2014/2015;Macerata;4301;Spagna;Europa;2
2014/2015;Marche;4201;Spagna;Europa;1
2014/2015;Milano;1501;Spagna;Europa;6
2014/2015;Milano Bicocca;1509;Spagna;Europa;3
2014/2015;Milano Bocconi;1503;Spagna;Europa;3
2014/2015;Milano Cattolica;1504;Spagna;Europa;2
2014/2015;Milano IULM;1505;Spagna;Europa;1
2014/2015;Milano Politecnico;1502;Spagna;Europa;4
2014/2015;Modena e Reggio Emilia;3601;Spagna;Europa;1
2014/2015;Napoli Federico II;6301;Spagna;Europa;1
2014/2015;Padova;2801;Spagna;Europa;3
2014/2015;Parma;3401;Spagna;Europa;6
2014/2015;Piemonte Orientale;201;Spagna;Europa;2
2014/2015;Pisa;5001;Spagna;Europa;9
2014/2015;Roma La Sapienza;5801;Spagna;Europa;4
2014/2015;Roma Luiss;5805;Spagna;Europa;2
2014/2015;Roma LUMSA;5803;Spagna;Europa;1
2014/2015;Roma Tre;5807;Spagna;Europa;3
2014/2015;Roma UNINETTUNO - telematica;5813;Spagna;Europa;1
2014/2015;Sassari;9001;Spagna;Europa;1
2014/2015;Torino;101;Spagna;Europa;1
2014/2015;Udine;3001;Spagna;Europa;2
2014/2015;Verona;2301;Spagna;Europa;2
2014/2015;Roma Luiss;5805;Stato della Città del Vaticano;Europa;1
2014/2015;Bologna;3701;Svezia;Europa;1
2014/2015;Ferrara;3801;Svezia;Europa;1
2014/2015;Firenze;4801;Svezia;Europa;1
2014/2015;Milano;1501;Svezia;Europa;2
2014/2015;Milano Bocconi;1503;Svezia;Europa;3
2014/2015;Pavia;1801;Svezia;Europa;1
2014/2015;Roma La Sapienza;5801;Svezia;Europa;1
2014/2015;Roma Tre;5807;Svezia;Europa;1
2014/2015;Torino Politecnico;102;Svezia;Europa;1
2014/2015;Bologna;3701;Svizzera;Europa;7
2014/2015;Bolzano;2101;Svizzera;Europa;1
2014/2015;Bra Scienze Gastronomiche;401;Svizzera;Europa;2
2014/2015;Cagliari;9201;Svizzera;Europa;1
2014/2015;Castellanza LIUC;1201;Svizzera;Europa;3
2014/2015;Firenze;4801;Svizzera;Europa;5
2014/2015;Insubria;1202;Svizzera;Europa;21
2014/2015;Marche;4201;Svizzera;Europa;1
2014/2015;Milano;1501;Svizzera;Europa;11
2014/2015;Milano Bicocca;1509;Svizzera;Europa;9
2014/2015;Milano Bocconi;1503;Svizzera;Europa;9
2014/2015;Milano Cattolica;1504;Svizzera;Europa;6
2014/2015;Milano IULM;1505;Svizzera;Europa;2
2014/2015;Milano Politecnico;1502;Svizzera;Europa;3
2014/2015;Milano San Raffaele;1508;Svizzera;Europa;1
2014/2015;Napoli Federico II;6301;Svizzera;Europa;1
2014/2015;Napoli L'Orientale;6303;Svizzera;Europa;2
2014/2015;Novedrate e-Campus - telematica;1301;Svizzera;Europa;3
2014/2015;Padova;2801;Svizzera;Europa;6
2014/2015;Parma;3401;Svizzera;Europa;2
2014/2015;Pavia;1801;Svizzera;Europa;9
2014/2015;Piemonte Orientale;201;Svizzera;Europa;1
2014/2015;Pisa;5001;Svizzera;Europa;2
2014/2015;Roma La Sapienza;5801;Svizzera;Europa;2
2014/2015;Roma Luiss;5805;Svizzera;Europa;10
2014/2015;Roma UNINT;5809;Svizzera;Europa;1
2014/2015;Rozzano (MI) Humanitas University;1510;Svizzera;Europa;2
2014/2015;Torino;101;Svizzera;Europa;16
2014/2015;Torino Politecnico;102;Svizzera;Europa;4
2014/2015;Udine;3001;Svizzera;Europa;1
2014/2015;Urbino;4101;Svizzera;Europa;1
2014/2015;Bologna;3701;Turchia;Europa;5
2014/2015;Ca' Foscari Venezia;2701;Turchia;Europa;1
2014/2015;Firenze;4801;Turchia;Europa;2
2014/2015;Genova;1001;Turchia;Europa;2
2014/2015;L'Aquila;6601;Turchia;Europa;1
2014/2015;Milano;1501;Turchia;Europa;3
2014/2015;Milano Bocconi;1503;Turchia;Europa;11
2014/2015;Milano Cattolica;1504;Turchia;Europa;17
2014/2015;Milano IULM;1505;Turchia;Europa;2
2014/2015;Milano Politecnico;1502;Turchia;Europa;28
2014/2015;Milano San Raffaele;1508;Turchia;Europa;3
2014/2015;Napoli Vanvitelli;6306;Turchia;Europa;1
2014/2015;Pavia;1801;Turchia;Europa;1
2014/2015;Roma La Sapienza;5801;Turchia;Europa;2
2014/2015;Siena Stranieri;5202;Turchia;Europa;1
2014/2015;Torino;101;Turchia;Europa;2
2014/2015;Torino Politecnico;102;Turchia;Europa;14
2014/2015;Trieste;3201;Turchia;Europa;1
2014/2015;Bari;7201;Ucraina;Europa;6
2014/2015;Bergamo;1601;Ucraina;Europa;3
2014/2015;Bologna;3701;Ucraina;Europa;8
2014/2015;Ca' Foscari Venezia;2701;Ucraina;Europa;1
2014/2015;Chieti e Pescara;6901;Ucraina;Europa;2
2014/2015;Ferrara;3801;Ucraina;Europa;2
2014/2015;Firenze;4801;Ucraina;Europa;8
2014/2015;Genova;1001;Ucraina;Europa;3
2014/2015;Insubria;1202;Ucraina;Europa;1
2014/2015;Macerata;4301;Ucraina;Europa;1
2014/2015;Milano;1501;Ucraina;Europa;19
2014/2015;Milano Bicocca;1509;Ucraina;Europa;3
2014/2015;Milano Cattolica;1504;Ucraina;Europa;4
2014/2015;Milano IULM;1505;Ucraina;Europa;1
2014/2015;Milano Politecnico;1502;Ucraina;Europa;2
2014/2015;Napoli Federico II;6301;Ucraina;Europa;3
2014/2015;Napoli L'Orientale;6303;Ucraina;Europa;5
2014/2015;Napoli Parthenope;6302;Ucraina;Europa;1
2014/2015;Napoli Vanvitelli;6306;Ucraina;Europa;1
2014/2015;Novedrate e-Campus - telematica;1301;Ucraina;Europa;2
2014/2015;Padova;2801;Ucraina;Europa;4
2014/2015;Parma;3401;Ucraina;Europa;1
2014/2015;Pavia;1801;Ucraina;Europa;1
2014/2015;Perugia Stranieri;5403;Ucraina;Europa;2
2014/2015;Pisa;5001;Ucraina;Europa;3
2014/2015;Reggio Calabria - Dante Alighieri;8003;Ucraina;Europa;3
2014/2015;Roma Link Campus;5817;Ucraina;Europa;1
2014/2015;Roma LUMSA;5803;Ucraina;Europa;1
2014/2015;Roma Tre;5807;Ucraina;Europa;4
2014/2015;Salerno;6501;Ucraina;Europa;2
2014/2015;Torino;101;Ucraina;Europa;6
2014/2015;Torino Politecnico;102;Ucraina;Europa;1
2014/2015;Trieste;3201;Ucraina;Europa;1
2014/2015;Udine;3001;Ucraina;Europa;1
2014/2015;Verona;2301;Ucraina;Europa;3
2014/2015;Bologna;3701;Ungheria;Europa;2
2014/2015;Bolzano;2101;Ungheria;Europa;2
2014/2015;Firenze;4801;Ungheria;Europa;1
2014/2015;Milano;1501;Ungheria;Europa;2
2014/2015;Milano Bocconi;1503;Ungheria;Europa;4
2014/2015;Parma;3401;Ungheria;Europa;1
2014/2015;Salerno;6501;Ungheria;Europa;1
2014/2015;Sassari;9001;Ungheria;Europa;1
2014/2015;Udine;3001;Ungheria;Europa;1
2014/2015;Verona;2301;Ungheria;Europa;1
2014/2015;Milano;1501;Unione Sovietica;Europa;1
2014/2015;Pisa;5001;Unione Sovietica;Europa;1
2014/2015;Urbino;4101;Unione Sovietica;Europa;1
2014/2015;Bari;7201;non disponibile;non disponibile;1
2014/2015;Cassino;6001;non disponibile;non disponibile;5
2014/2015;Catanzaro;7901;non disponibile;non disponibile;1
2014/2015;Chieti e Pescara;6901;non disponibile;non disponibile;1
2014/2015;Ferrara;3801;non disponibile;non disponibile;1
2014/2015;Insubria;1202;non disponibile;non disponibile;1
2014/2015;Milano Cattolica;1504;non disponibile;non disponibile;11
2014/2015;Napoli L'Orientale;6303;non disponibile;non disponibile;3
2014/2015;Pavia;1801;non disponibile;non disponibile;1
2014/2015;Roma Tre;5807;non disponibile;non disponibile;57
2014/2015;Siena;5201;non disponibile;non disponibile;2
2014/2015;Teramo;6701;non disponibile;non disponibile;25
2014/2015;Torino;101;non disponibile;non disponibile;1
2014/2015;Bra Scienze Gastronomiche;401;Australia;Oceania;1
2014/2015;Milano Politecnico;1502;Australia;Oceania;1
2014/2015;Milano San Raffaele;1508;Australia;Oceania;1
2014/2015;Trieste;3201;Australia;Oceania;1
2014/2015;Udine;3001;Australia;Oceania;1
2014/2015;Pavia;1801;Nuova Zelanda;Oceania;2
2013/2014;Bologna;3701;Algeria;Africa;1
2013/2014;Cagliari;9201;Algeria;Africa;1
2013/2014;Milano;1501;Algeria;Africa;1
2013/2014;Modena e Reggio Emilia;3601;Algeria;Africa;1
2013/2014;Napoli Federico II;6301;Algeria;Africa;1
2013/2014;Napoli L'Orientale;6303;Algeria;Africa;1
2013/2014;Roma La Sapienza;5801;Algeria;Africa;2
2013/2014;Urbino;4101;Algeria;Africa;1
2013/2014;Bari;7201;Angola;Africa;5
2013/2014;Basilicata;7601;Angola;Africa;1
2013/2014;Brescia;1701;Angola;Africa;2
2013/2014;Cagliari;9201;Angola;Africa;1
2013/2014;Chieti e Pescara;6901;Angola;Africa;2
2013/2014;Firenze;4801;Angola;Africa;3
2013/2014;Insubria;1202;Angola;Africa;1
2013/2014;Padova;2801;Angola;Africa;1
2013/2014;Pisa;5001;Angola;Africa;1
2013/2014;Roma Marconi - telematica;5810;Angola;Africa;1
2013/2014;Roma Tre;5807;Angola;Africa;6
2013/2014;Roma La Sapienza;5801;Benin;Africa;2
2013/2014;Torino;101;Benin;Africa;1
2013/2014;Milano;1501;Botswana;Africa;1
2013/2014;Firenze;4801;Burkina Faso;Africa;1
2013/2014;Milano Cattolica;1504;Burkina Faso;Africa;1
2013/2014;Brescia;1701;Burundi;Africa;3
2013/2014;Insubria;1202;Burundi;Africa;1
2013/2014;Macerata;4301;Burundi;Africa;1
2013/2014;Aosta;701;Camerun;Africa;2
2013/2014;Bergamo;1601;Camerun;Africa;2
2013/2014;Bologna;3701;Camerun;Africa;49
2013/2014;Brescia;1701;Camerun;Africa;13
2013/2014;Ferrara;3801;Camerun;Africa;22
2013/2014;Firenze;4801;Camerun;Africa;19
2013/2014;Genova;1001;Camerun;Africa;16
2013/2014;Insubria;1202;Camerun;Africa;2
2013/2014;Marche;4201;Camerun;Africa;3
2013/2014;Messina;8301;Camerun;Africa;1
2013/2014;Milano;1501;Camerun;Africa;1
2013/2014;Milano Bicocca;1509;Camerun;Africa;1
2013/2014;Milano Cattolica;1504;Camerun;Africa;1
2013/2014;Milano IULM;1505;Camerun;Africa;1
2013/2014;Milano Politecnico;1502;Camerun;Africa;8
2013/2014;Modena e Reggio Emilia;3601;Camerun;Africa;37
2013/2014;Padova;2801;Camerun;Africa;10
2013/2014;Palermo;8201;Camerun;Africa;1
2013/2014;Parma;3401;Camerun;Africa;60
2013/2014;Pavia;1801;Camerun;Africa;17
2013/2014;Perugia;5401;Camerun;Africa;11
2013/2014;Piemonte Orientale;201;Camerun;Africa;11
2013/2014;Pisa;5001;Camerun;Africa;7
2013/2014;Roma La Sapienza;5801;Camerun;Africa;11
2013/2014;Roma Tre;5807;Camerun;Africa;5
2013/2014;Salento;7501;Camerun;Africa;1
2013/2014;Siena;5201;Camerun;Africa;7
2013/2014;Siena Stranieri;5202;Camerun;Africa;1
2013/2014;Torino;101;Camerun;Africa;9
2013/2014;Torino Politecnico;102;Camerun;Africa;18
2013/2014;Trento;2201;Camerun;Africa;3
2013/2014;Trieste;3201;Camerun;Africa;5
2013/2014;Udine;3001;Camerun;Africa;6
2013/2014;Verona;2301;Camerun;Africa;4
2013/2014;Parma;3401;Capo Verde;Africa;1
2013/2014;Torino;101;Ciad;Africa;1
2013/2014;Bologna;3701;Congo;Africa;5
2013/2014;Firenze;4801;Congo;Africa;3
2013/2014;Genova;1001;Congo;Africa;3
2013/2014;Marche;4201;Congo;Africa;1
2013/2014;Milano;1501;Congo;Africa;2
2013/2014;Milano Cattolica;1504;Congo;Africa;2
2013/2014;Perugia;5401;Congo;Africa;4
2013/2014;Pisa;5001;Congo;Africa;6
2013/2014;Roma La Sapienza;5801;Congo;Africa;3
2013/2014;Roma Tre;5807;Congo;Africa;3
2013/2014;Torino;101;Congo;Africa;4
2013/2014;Torino Politecnico;102;Congo;Africa;3
2013/2014;Udine;3001;Congo;Africa;1
2013/2014;Bologna;3701;Costa d'Avorio;Africa;1
2013/2014;Brescia;1701;Costa d'Avorio;Africa;2
2013/2014;Genova;1001;Costa d'Avorio;Africa;1
2013/2014;Milano Bicocca;1509;Costa d'Avorio;Africa;2
2013/2014;Padova;2801;Costa d'Avorio;Africa;1
2013/2014;Parma;3401;Costa d'Avorio;Africa;2
2013/2014;Roma La Sapienza;5801;Costa d'Avorio;Africa;1
2013/2014;Trento;2201;Costa d'Avorio;Africa;1
2013/2014;Udine;3001;Costa d'Avorio;Africa;1
2013/2014;Verona;2301;Costa d'Avorio;Africa;3
2013/2014;Bergamo;1601;Egitto;Africa;3
2013/2014;Bologna;3701;Egitto;Africa;3
2013/2014;Brescia;1701;Egitto;Africa;1
2013/2014;Calabria;7801;Egitto;Africa;9
2013/2014;Cassino;6001;Egitto;Africa;1
2013/2014;Firenze;4801;Egitto;Africa;1
2013/2014;Genova;1001;Egitto;Africa;2
2013/2014;Milano;1501;Egitto;Africa;12
2013/2014;Milano Bicocca;1509;Egitto;Africa;2
2013/2014;Milano Bocconi;1503;Egitto;Africa;3
2013/2014;Milano Politecnico;1502;Egitto;Africa;1
2013/2014;Modena e Reggio Emilia;3601;Egitto;Africa;1
2013/2014;Padova;2801;Egitto;Africa;1
2013/2014;Pavia;1801;Egitto;Africa;2
2013/2014;Pisa;5001;Egitto;Africa;1
2013/2014;Roma La Sapienza;5801;Egitto;Africa;7
2013/2014;Roma Tre;5807;Egitto;Africa;2
2013/2014;Roma UNINETTUNO - telematica;5813;Egitto;Africa;34
2013/2014;Trento;2201;Egitto;Africa;4
2013/2014;Udine;3001;Egitto;Africa;2
2013/2014;Bologna;3701;Eritrea;Africa;1
2013/2014;Milano;1501;Eritrea;Africa;1
2013/2014;Roma La Sapienza;5801;Eritrea;Africa;1
2013/2014;Roma Tre;5807;Eritrea;Africa;1
2013/2014;Trento;2201;Eritrea;Africa;1
2013/2014;Venezia Iuav;2702;Eritrea;Africa;1
2013/2014;Bologna;3701;Etiopia;Africa;1
2013/2014;Genova;1001;Etiopia;Africa;3
2013/2014;Milano;1501;Etiopia;Africa;1
2013/2014;Padova;2801;Etiopia;Africa;1
2013/2014;Pisa;5001;Etiopia;Africa;2
2013/2014;Roma La Sapienza;5801;Etiopia;Africa;2
2013/2014;Roma Tre;5807;Etiopia;Africa;1
2013/2014;Siena Stranieri;5202;Etiopia;Africa;1
2013/2014;Torino Politecnico;102;Etiopia;Africa;3
2013/2014;Bologna;3701;Gabon;Africa;6
2013/2014;Ferrara;3801;Gabon;Africa;1
2013/2014;Firenze;4801;Gabon;Africa;3
2013/2014;L'Aquila;6601;Gabon;Africa;1
2013/2014;Roma La Sapienza;5801;Gabon;Africa;2
2013/2014;Roma Tre;5807;Gabon;Africa;1
2013/2014;Siena;5201;Gabon;Africa;1
2013/2014;Siena Stranieri;5202;Gabon;Africa;7
2013/2014;Torino;101;Gabon;Africa;2
2013/2014;Udine;3001;Gabon;Africa;2
2013/2014;Bologna;3701;Ghana;Africa;1
2013/2014;Ca' Foscari Venezia;2701;Ghana;Africa;1
2013/2014;Camerino;4302;Ghana;Africa;4
2013/2014;Milano;1501;Ghana;Africa;2
2013/2014;Milano Bicocca;1509;Ghana;Africa;1
2013/2014;Modena e Reggio Emilia;3601;Ghana;Africa;1
2013/2014;Milano Bocconi;1503;Gibuti;Africa;1
2013/2014;Padova;2801;Guinea;Africa;1
2013/2014;Pisa;5001;Guinea;Africa;1
2013/2014;Bologna;3701;Kenya;Africa;1
