STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ADJUSTMENT,Adjustment,ACTIVITY,Economic activity,SECTOR,Institutional sector,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2004-05,,74.26958,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2004-06,,74.35863,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2004-07,,74.44769,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2004-08,,74.44769,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2004-09,,74.44769,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2004-10,,74.62579,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2004-11,,74.71484,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2004-12,,75.24915,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2005-01,,75.87252,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2005-02,,75.87252,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2005-03,,75.87252,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2005-04,,75.96157,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2005-05,,76.05062,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2005-06,,76.05062,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2005-07,,76.31778,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2005-08,,76.49589,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2005-09,,76.67399,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2005-10,,76.67399,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2005-11,,76.67399,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2005-12,,76.76304,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2006-01,,76.76304,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2006-02,,78.18788,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2006-03,,78.45503,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2006-04,,78.72219,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2006-05,,78.81124,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2006-06,,78.98935,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2006-07,,78.98935,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2006-08,,78.98935,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2006-09,,78.98935,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2006-10,,79.79082,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2006-11,,79.79082,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2006-12,,79.79082,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2007-01,,80.14703,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2007-02,,80.41418,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2007-03,,80.94849,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2007-04,,80.94849,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2007-05,,80.94849,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2007-06,,80.94849,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2007-07,,81.03755,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2007-08,,81.03755,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2007-09,,81.21565,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2007-10,,81.57186,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2007-11,,81.57186,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2007-12,,81.57186,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2008-01,,81.83902,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2008-02,,83.35291,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2008-03,,83.35291,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2008-04,,83.62006,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2008-05,,83.62006,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2008-06,,83.79817,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2008-07,,84.24343,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2008-08,,84.33248,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2008-09,,84.33248,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2008-10,,84.33248,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2008-11,,84.33248,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2008-12,,84.33248,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2009-01,,85.84637,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2009-02,,85.84637,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2009-03,,85.84637,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2009-04,,86.11353,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2009-05,,86.11353,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2009-06,,86.11353,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2009-07,,86.11353,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2009-08,,86.11353,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2009-09,,87.0931,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2009-10,,87.36026,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2009-11,,87.36026,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2009-12,,87.62742,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2010-01,,88.471,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2010-02,,88.471,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2010-03,,88.471,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2010-04,,88.78735,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2010-05,,88.99825,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2010-06,,89.10369,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2010-07,,89.10369,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2010-08,,89.10369,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2010-09,,89.10369,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2010-10,,89.10369,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2010-11,,89.10369,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2010-12,,89.10369,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2011-01,,90.79086,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2011-02,,90.79086,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2011-03,,90.79086,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2011-04,,91.21265,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2011-05,,91.21265,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2011-06,,91.21265,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2011-07,,91.21265,,2015,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_EAR@DF_HOU_EAR(1.0),Hourly earnings,I,ITA,Italy,EAR,Earnings,IX,Index,N,Neither seasonally adjusted nor calendar adjusted,C,Manufacturing,S1,Total economy,M,Monthly,2011-08,,91.21265,,2015,,A,Normal value,0,Units,2,Two
