codice_ente,data_inizio,data_fine,codice_fiscale,denominazione,codice_regione,codice_provincia,codice_comune,sottocomparto
026327633,2026-01-19,9999-12-31,98077710782,ISTITUTO COMPRENSIVO V. PADULA - SAN GIACOMO,003,078,N.A.,ENTI_VOL_FIN_IS
026327720,2025-03-24,9999-12-31,98078060781,ISTITUTO COMPRENSIVO MONTALTO UFFUGO - LATTARICO - ROTA GRECA - SAN BENEDETTO ULLANO - SAN VINCENZO LA COSTA,081,078,N.A.,ENTI_VOL_FIN_IS
026327810,2025-10-31,9999-12-31,97022490789,ISTITUTO OMNICOMPRENSIVO DI SAN DEMETRIO CORONE,114,078,N.A.,ENTI_VOL_FIN_IS
026328517,2026-02-18,9999-12-31,93076230387,ISTITUTO COMPRENSIVO GIORGIO PERLASCA,008,038,N.A.,ENTI_VOL_FIN_IS
026328547,2024-04-22,9999-12-31,93076260384,ISTITUTO TECNICO ECONOMICO VITTORIO BACHELET,008,038,N.A.,ENTI_VOL_FIN_IS
026328548,2023-10-06,9999-12-31,93076210389,ISTITUTO COMPRENSIVO ALDA COSTA - FERRARA,008,038,N.A.,ENTI_VOL_FIN_IS
026328575,2023-11-10,9999-12-31,93076170385,ISTITUTO COMPRENSIVO GUIDO BENTIVOGLIO,018,038,N.A.,ENTI_VOL_FIN_IS
026328688,2022-07-14,9999-12-31,93076250385,"ISTITUTO DI ISTRUZIONE SUPERIORE """"G.B. ALEOTTI",008,038,N.A.,ENTI_VOL_FIN_IS
026330991,2026-03-17,9999-12-31,92052850606,LICEO SCIENTIFICO E LINGUISTICO STATALE DI CECCANO,024,060,N.A.,ENTI_VOL_FIN_IS
026331028,2023-11-10,2024-09-30,95131430100,ISTITUTO COMPRENSIVO BURLANDO,025,010,N.A.,ENTI_VOL_FIN_IS
026331064,2026-03-17,9999-12-31,92053090608,ISTITUTO DI ISTRUZIONE SUPERIORE LUIGI ANGELONI,038,060,N.A.,ENTI_VOL_FIN_IS
026331236,2023-03-29,9999-12-31,95131390106,ISTITUTO COMPRENSIVO BORZOLI,025,010,N.A.,ENTI_VOL_FIN_IS
026331237,2025-01-01,9999-12-31,95131310104,ISTITUTO COMPRENSIVO PRA',025,010,N.A.,ENTI_VOL_FIN_IS
026331535,2023-03-20,9999-12-31,90057960107,ISTITUTO COMPRENSIVO VALLI E CARASCO,010,010,N.A.,ENTI_VOL_FIN_IS
026331700,2024-04-05,9999-12-31,95131520108,ISTITUTO COMPRENSIVO MARASSI,025,010,N.A.,ENTI_VOL_FIN_IS
026331701,2023-11-10,9999-12-31,95131670101,ISTITUTO COMPRENSIVO MONTALDO,025,010,N.A.,ENTI_VOL_FIN_IS
026331733,2023-12-07,9999-12-31,95132110107,ISTITUTO COMPRENSIVO VOLTRI II,025,010,N.A.,ENTI_VOL_FIN_IS
026336241,2024-09-01,9999-12-31,97533840159,ISTITUTO COMPRENSIVO DI VIA VIQUARTERIO,173,015,N.A.,ENTI_VOL_FIN_IS
026339888,2025-04-11,9999-12-31,95121360630,LICEO STATALE LAURA BASSI,073,063,N.A.,ENTI_VOL_FIN_IS
026341826,2026-01-19,9999-12-31,97239980820,ISTITUTO COMPRENSIVO STATALE AD INDIRIZZO MUSICALE RITA ATRIA,053,082,N.A.,ENTI_VOL_FIN_IS
026342475,2026-04-10,9999-12-31,93020930546,ISTITUTO DI ISTRUZIONE SUPERIORE SANSI - LEONARDI - VOLTA,051,054,N.A.,ENTI_VOL_FIN_IS
026342636,2026-02-18,9999-12-31,91100520682,ISTITUTO COMPRENSIVO STATALE ROSCIANO,035,068,N.A.,ENTI_VOL_FIN_IS
026342771,2025-11-10,9999-12-31,91100540680,ISTITUTO COMPRENSIVO MANOPPELLO,022,068,N.A.,ENTI_VOL_FIN_IS
026343988,2025-03-03,9999-12-31,90028460393,ISTITUTO COMPRENSIVO SAN ROCCO,010,039,N.A.,ENTI_VOL_FIN_IS
026344587,2025-07-18,9999-12-31,91026960475,ISTITUTO COMPRENSIVO CAPONNETTO,009,047,N.A.,ENTI_VOL_FIN_IS
026345691,2020-11-04,9999-12-31,97567510587,ISTITUTO COMPRENSIVO VIA SALVATORE PINCHERLE 140,091,058,N.A.,ENTI_VOL_FIN_IS
026345727,2024-03-08,9999-12-31,97567390584,ISTITUTO COMPRENSIVO R. PARIBENI 10 - MENTANA,059,058,N.A.,ENTI_VOL_FIN_IS
026346034,2024-02-23,9999-12-31,97567360587,ISTITUTO DI ISTRUZIONE SUPERIORE FEDERICO CAFFE,091,058,N.A.,ENTI_VOL_FIN_IS
026348783,2026-01-19,9999-12-31,01548490091,ISTITUTO DI ISTRUZIONE SECONDARIA SUPERIORE FERRARIS - PANCALDO,056,009,N.A.,ENTI_VOL_FIN_IS
026348915,2023-07-10,9999-12-31,92090320091,LICEO STATALE CHIABRERA-MARTINI,056,009,N.A.,ENTI_VOL_FIN_IS
026349491,2025-02-03,9999-12-31,92090220093,ISTITUTO COMPRENSIVO VADO LIGURE,064,009,N.A.,ENTI_VOL_FIN_IS
026349492,2024-02-23,9999-12-31,90051580091,ISTITUTO COMPRENSIVO DI ALASSIO,001,009,N.A.,ENTI_VOL_FIN_IS
034016739,2024-09-01,9999-12-31,92113180480,ISTITUTO DI ISTRUZIONE SUPERIORE PAOLO DAGOMARI,005,100,N.A.,ENTI_VOL_FIN_IS
034019308,2025-02-20,9999-12-31,93161540757,LICEO VIRGILIO - REDI,035,075,N.A.,ENTI_VOL_FIN_IS
034019311,2026-03-17,9999-12-31,93161570754,LICEO PIETRO COLONNA,029,075,N.A.,ENTI_VOL_FIN_IS
034019898,2025-04-11,9999-12-31,93531280720,ISTITUTO COMPRENSIVO STATALE MICHELANGELO,006,072,N.A.,ENTI_VOL_FIN_IS
034024783,2024-06-16,9999-12-31,97367890825,ISTITUTO COMPRENSIVO SAURO FRANCHETTI,053,082,N.A.,ENTI_VOL_FIN_IS
034024785,2023-06-23,2024-09-30,97367910821,LICEO SCIENTIFICO E ITE TURISMO DI USTICA,075,082,N.A.,ENTI_VOL_FIN_IS
026791823,2023-12-07,9999-12-31,92090250090,ISTITUTO COMPRENSIVO DI CAIRO MONTENOTTE,015,009,N.A.,ENTI_VOL_FIN_IS
034523356,2024-06-21,9999-12-31,90042420498,ISTITUTO COMPRENSIVO 1,012,049,N.A.,ENTI_VOL_FIN_IS
034525406,2025-03-03,9999-12-31,91053060447,ISTITUTO DI ISTRUZIONE SUPERIORE F. BUSCEMI,066,044,N.A.,ENTI_VOL_FIN_IS
034527546,2025-03-24,9999-12-31,92071280637,ISTITUTO SUPERIORE A. MASULLO - C. THETI,050,063,N.A.,ENTI_VOL_FIN_IS
034528646,2024-09-16,9999-12-31,92211650343,ISTITUTO TECNICO TECNOLOGICO CAMILLO RONDANI,027,034,N.A.,ENTI_VOL_FIN_IS
034597700,2024-07-11,9999-12-31,90025940827,ISTITUTO ISTRUZIONE SUPERIORE DON LUIGI STURZO,006,082,N.A.,ENTI_VOL_FIN_IS
035031010,2025-07-28,9999-12-31,90021210290,ISTITUTO DI ISTRUZIONE SUPERIORE CIPRIANI - COLOMBO,001,029,N.A.,ENTI_VOL_FIN_IS
035031101,2026-03-17,9999-12-31,90029290302,ISTITUTO COMPRENSIVO PALAZZOLO - RIVIGNANO TEOR,069,030,N.A.,ENTI_VOL_FIN_IS
035031598,2025-11-10,9999-12-31,90059800376,ISTITUTO DI ISTRUZIONE SUPERIORE AGRARIO E CHIMICO G. SCARABELLI - L. GHINI,032,037,N.A.,ENTI_VOL_FIN_IS
035032215,2026-03-02,9999-12-31,90112640637,ISTITUTO COMPRENSIVO 1 CECCHI STABIAE,024,063,N.A.,ENTI_VOL_FIN_IS
035033722,2026-04-10,9999-12-31,91105130933,ISTITUTO COMPRENSIVO STATALE BRUGNERA - PRATA DI PORDENONE,007,093,N.A.,ENTI_VOL_FIN_IS
035033723,2026-04-10,9999-12-31,91105140932,ISTITUTO COMPRENSIVO MEDUNA - TAGLIAMENTO - CASARSA,053,093,N.A.,ENTI_VOL_FIN_IS
035033856,2024-10-21,9999-12-31,91147670722,ISTITUTO COMPRENSIVO STATALE HERO PARADISO - SAN GIOVANNI BOSCO,041,072,N.A.,ENTI_VOL_FIN_IS
035034189,2025-01-08,9999-12-31,91194260401,LICEO LINGUISTICO ED ECONOMICO SOCIALE GIULIETTA MASINA,014,099,N.A.,ENTI_VOL_FIN_IS
035034749,2024-11-04,9999-12-31,92044920798,POLO LICEALE T. CAMPANELLA - FIORENTINO,160,079,N.A.,ENTI_VOL_FIN_IS
035034776,2025-10-31,9999-12-31,92048110693,ISTITUTO COMPRENSIVO P. S. ZIMARINO,015,069,N.A.,ENTI_VOL_FIN_IS
035035058,2024-10-21,9999-12-31,92073420637,ISTITUTO COMPRENSIVO AMMENDOLA - DE AMICIS,068,063,N.A.,ENTI_VOL_FIN_IS
035035060,2025-05-26,9999-12-31,92073440635,ISTITUTO COMPRENSIVO G. SIANI - ALIGHIERI,043,063,N.A.,ENTI_VOL_FIN_IS
035035166,2025-03-03,9999-12-31,92076700852,ISTITUTO COMPRENSIVO STATALE G. BALSAMO,016,085,N.A.,ENTI_VOL_FIN_IS
035035301,2025-09-29,9999-12-31,92082070050,ISTITUTO COMPRENSIVO 4 DI ASTI,005,005,N.A.,ENTI_VOL_FIN_IS
035036144,2026-04-10,9999-12-31,92280270924,ISTITUTO COMPRENSIVO GIOVANNI LILLIU,006,118,N.A.,ENTI_VOL_FIN_IS
035036145,2026-02-18,9999-12-31,92280280923,ISTITUTO COMPRENSIVO CAPOTERRA 2,007,118,N.A.,ENTI_VOL_FIN_IS
035037480,2024-11-15,9999-12-31,93169640757,ISTITUTO COMPRENSIVO QUINTO ENNIO - C. BATTISTI,035,075,N.A.,ENTI_VOL_FIN_IS
035038165,2026-03-17,9999-12-31,94040900782,ISTITUTO COMPRENSIVO CASTROVILLARI,033,078,N.A.,ENTI_VOL_FIN_IS
035038662,2025-05-02,9999-12-31,94179350262,ISTITUTO STATALE DI ISTRUZIONE SUPERIORE SANSOVINO - OBICI,051,026,N.A.,ENTI_VOL_FIN_IS
035039158,2024-11-21,9999-12-31,95026880617,ISTITUTO COMPRENSIVO STATALE DI MONDRAGONE 2,052,061,N.A.,ENTI_VOL_FIN_IS
027380743,2023-06-09,9999-12-31,94062750032,ISTITUTO COMPRENSIVO BELLINI,106,003,N.A.,ENTI_VOL_FIN_IS
027380935,2024-01-10,9999-12-31,90020830171,ISTITUTO DI ISTRUZIONE SUPERIORE STATALE OLIVELLI - PUTELLI,065,017,N.A.,ENTI_VOL_FIN_IS
027398073,2025-02-03,9999-12-31,95021690045,ISTITUTO DI ISTRUZIONE SUPERIORE ARIMONDI - EULA,215,004,N.A.,ENTI_VOL_FIN_IS
027401523,2022-07-14,9999-12-31,95070780127,"ISTITUTO COMPRENSIVO VARESE 5 """"DANTE ALIGHIERI",133,012,N.A.,ENTI_VOL_FIN_IS
027403608,2024-03-08,9999-12-31,92061400138,"ISTITUTO COMPRENSIVO """"FALCONE E BORSELLINO"""" LECCO 1",042,097,N.A.,ENTI_VOL_FIN_IS
027403609,2024-01-01,9999-12-31,92061410137,ISTITUTO COMPRENSIVO STATALE LECCO 2 - DON GIOVANNI TICOZZI,042,097,N.A.,ENTI_VOL_FIN_IS
027405760,2024-09-01,9999-12-31,90070780631,ISTITUTO COMPRENSIVO STATALE DI PIANO DI SORRENTO,053,063,N.A.,ENTI_VOL_FIN_IS
027413788,2024-02-23,9999-12-31,92016710029,ISTITUTO DI ISTRUZIONE SUPERIORE DEL COSSATESE E VALLE STRONA,020,096,N.A.,ENTI_VOL_FIN_IS
027422206,2026-02-18,9999-12-31,94188590486,ISTITUTO COMPRENSIVO STATALE LE CURE,017,048,N.A.,ENTI_VOL_FIN_IS
027431051,2024-05-01,9999-12-31,91055820129,ISTITUTO COMPRENSIVO PONTI,070,012,N.A.,ENTI_VOL_FIN_IS
027431052,2025-12-05,9999-12-31,91055830128,ISTITUTO COMPRENSIVO GEROLAMO CARDANO,070,012,N.A.,ENTI_VOL_FIN_IS
027478884,2025-07-18,9999-12-31,98156970174,ISTITUTO COMPRENSIVO DI CELLATICA - COLLEBEATO,048,017,N.A.,ENTI_VOL_FIN_IS
027478886,2024-01-15,9999-12-31,98157010178,LICEO SCIENZE UMANE FABRIZIO DE ANDRE',029,017,N.A.,ENTI_VOL_FIN_IS
027478888,2024-07-11,9999-12-31,98156720173,ISTITUTO COMPRENSIVO KENNEDY OVEST 3,029,017,N.A.,ENTI_VOL_FIN_IS
027478891,2024-02-23,9999-12-31,98156940177,ISTITUTO COMPRENSIVO TITO SPERI CENTRO 2,029,017,N.A.,ENTI_VOL_FIN_IS
027478892,2024-04-05,9999-12-31,98156990172,ISTITUTO COMPRENSIVO NORD 1 BRESCIA,029,017,N.A.,ENTI_VOL_FIN_IS
027479179,2024-09-30,9999-12-31,97564310155,ISTITUTO COMPRENSIVO DE MARCHI,166,015,N.A.,ENTI_VOL_FIN_IS
027479180,2024-10-21,9999-12-31,97564300156,ISTITUTO COMPRENSIVO PADERNO DUGNANO VIA MANZONI,166,015,N.A.,ENTI_VOL_FIN_IS
027479363,2024-09-02,9999-12-31,97251100828,ISTITUTO COMPRENSIVO STATALE D. SCINA' - G. COSTA,053,082,N.A.,ENTI_VOL_FIN_IS
027479482,2026-03-17,9999-12-31,97616750580,ISTITUTO COMPRENSIVO EMMA CASTELNUOVO,091,058,N.A.,ENTI_VOL_FIN_IS
027479633,2024-07-21,9999-12-31,97733050013,ISTITUTO COMPRENSIVO CAROLINA PICCHIO,272,001,N.A.,ENTI_VOL_FIN_IS
027479645,2023-12-07,9999-12-31,97733090019,ISTITUTO COMPRENSIVO MARIA LUISA SPAZIANI,272,001,N.A.,ENTI_VOL_FIN_IS
027777019,2026-03-02,9999-12-31,90038870664,ISTITUTO COMPRENSIVO E. MATTEI,036,066,N.A.,ENTI_VOL_FIN_IS
027777022,2024-06-21,9999-12-31,90032670490,ISTITUTO SUPERIORE CARDUCCI - VOLTA - PACINOTTI,012,049,N.A.,ENTI_VOL_FIN_IS
027777039,2026-03-02,9999-12-31,90038810660,ISTITUTO DI ISTRUZIONE SUPERIORE A. TORLONIA - B. CROCE,006,066,N.A.,ENTI_VOL_FIN_IS
027778064,2025-01-15,9999-12-31,93054930669,ISTITUTO DI ISTRUZIONE SUPERIORE AMEDEO D'AOSTA,049,066,N.A.,ENTI_VOL_FIN_IS
027778069,2024-06-24,9999-12-31,93049170777,ISTITUTO COMPRENSIVO DON LIBORIO PALAZZO - SALINARI,017,077,N.A.,ENTI_VOL_FIN_IS
027778241,2025-03-24,9999-12-31,93024800760,ISTITUTO COMPRENSIVO CARLO GESUALDO DA VENOSA,095,076,N.A.,ENTI_VOL_FIN_IS
035039738,2026-01-19,9999-12-31,95261130165,ISTITUTO COMPRENSIVO STATALE A. TIRABOSCHI,155,016,N.A.,ENTI_VOL_FIN_IS
035040209,2024-12-12,9999-12-31,96045460639,ISTITUTO COMPRENSIVO 1 G. MARCONI - DIANO,060,063,N.A.,ENTI_VOL_FIN_IS
035040250,2026-04-10,9999-12-31,96052690789,POLO LICEALE SCALEA - PRAIA A MARE,138,078,N.A.,ENTI_VOL_FIN_IS
035040416,2025-07-28,9999-12-31,96105730764,ISTITUTO DI ISTRUZIONE SUPERIORE DI PASCA - FORTUNATO,063,076,N.A.,ENTI_VOL_FIN_IS
035041277,2024-10-13,9999-12-31,97115160794,POLO LICEALE L. SICILIANI - GIOVANNA DE NOBILI,023,079,N.A.,ENTI_VOL_FIN_IS
035041422,2024-11-16,9999-12-31,97382150825,ISTITUTO COMPRENSIVO VILLABATE 1,079,082,N.A.,ENTI_VOL_FIN_IS
035041424,2026-03-02,9999-12-31,97382170823,ISTITUTO COMPRENSIVO PUBLIO VIRGILIO MARONE TOMASELLI,053,082,N.A.,ENTI_VOL_FIN_IS
035041425,2025-04-11,9999-12-31,97382180822,ISTITUTO COMPRENSIVO STATALE BORGESE - PARTANNA MONDELLO,053,082,N.A.,ENTI_VOL_FIN_IS
035042439,2026-03-17,9999-12-31,98144160789,ISTITUTO COMPRENSIVO LUZZI,070,078,N.A.,ENTI_VOL_FIN_IS
035102623,2025-04-04,9999-12-31,91069770799,ISTITUTO COMPRENSIVO MELISSA - CRUCOLI TORRETTA,014,101,N.A.,ENTI_VOL_FIN_IS
035748184,2025-12-05,9999-12-31,91197940405,ISTITUTO COMPRENSIVO COMUNE DI CORIANO,003,099,N.A.,ENTI_VOL_FIN_IS
035749060,2026-04-10,9999-12-31,92075710639,ISTITUTO COMPRENSIVO BRUSCIANO CAPOLUOGO,010,063,N.A.,ENTI_VOL_FIN_IS
035753009,2025-12-05,9999-12-31,95027780618,ISTITUTO STATALE DI ISTRUZIONE SUPERIORE GALILEI,052,061,N.A.,ENTI_VOL_FIN_IS
035753618,2026-01-19,9999-12-31,95350590634,ISTITUTO COMPRENSIVO SCHERILLO - PIRANDELLO - SVEVO,049,063,N.A.,ENTI_VOL_FIN_IS
028721987,2023-11-24,9999-12-31,92099060094,ISTITUTO COMPRENSIVO SAVONA III - G. MANZINO,056,009,N.A.,ENTI_VOL_FIN_IS
028725507,2024-03-19,9999-12-31,96051780060,ISTITUTO COMPRENSIVO DE AMICIS - MANZONI,003,006,N.A.,ENTI_VOL_FIN_IS
028727336,2025-04-11,9999-12-31,93237040238,ISTITUTO COMPRENSIVO 01 SAN GIOVANNI LUPATOTO,071,023,N.A.,ENTI_VOL_FIN_IS
028727360,2025-07-28,9999-12-31,90041340663,ISTITUTO COMPRENSIVO VIVENZA - GIOVANNI XXIII,006,066,N.A.,ENTI_VOL_FIN_IS
028732777,2024-07-24,9999-12-31,97710400587,ISTITUTO COMPRENSIVO MARGHERITA HACK,091,058,N.A.,ENTI_VOL_FIN_IS
028733571,2025-06-23,9999-12-31,97629430154,ISTITUTO COMPRENSIVO BREDA,209,015,N.A.,ENTI_VOL_FIN_IS
028838345,2023-10-27,9999-12-31,91036340197,ISTITUTO COMPRENSIVO VISCONTEO,067,019,N.A.,ENTI_VOL_FIN_IS
028838346,2026-03-17,9999-12-31,95169940632,ISTITUTO COMPRENSIVO 1 DON BOSCO - MELLONI,059,063,N.A.,ENTI_VOL_FIN_IS
028838356,2025-04-04,9999-12-31,93082990388,ISTITUTO SUPERIORE N. COPERNICO - A. CARPEGGIANI,008,038,N.A.,ENTI_VOL_FIN_IS
028838364,2024-04-05,9999-12-31,93423390728,ISTITUTO COMPRENSIVO DAVANZATI - MASTROMATTEO,033,072,N.A.,ENTI_VOL_FIN_IS
028838367,2025-12-05,9999-12-31,93423740724,ISTITUTO COMPRENSIVO A. MORO - G. FALCONE,002,072,N.A.,ENTI_VOL_FIN_IS
028838416,2022-07-14,9999-12-31,97714020589,ISTITUTO COMPRENSIVO MARIO LODI,091,058,N.A.,ENTI_VOL_FIN_IS
028838526,2023-03-29,9999-12-31,93044470164,ISTITUTO COMPRENSIVO SPIRANO,206,016,N.A.,ENTI_VOL_FIN_IS
028838620,2026-01-19,9999-12-31,90012640380,ISTITUTO COMPRENSIVO GIOVANNI PASCOLI,004,038,N.A.,ENTI_VOL_FIN_IS
000711482,2025-02-03,9999-12-31,80025490162,ISTITUTO TECNICO INDUSTRIALE STATALE PIETRO PALEOCAPA,024,016,N.A.,ENTI_VOL_FIN_IS
028840678,2026-04-10,9999-12-31,90013200937,ISTITUTO COMPRENSIVO MARGHERITA HACK,025,093,N.A.,ENTI_VOL_FIN_IS
028840681,2024-11-25,9999-12-31,90012620382,ISTITUTO COMPRENSIVO N. 4 DI CENTO,004,038,N.A.,ENTI_VOL_FIN_IS
028840683,2025-03-24,9999-12-31,90014340245,ISTITUTO COMPRENSIVO STATALE GOFFREDO PARISE,008,024,N.A.,ENTI_VOL_FIN_IS
028840685,2024-05-30,9999-12-31,90032240609,ISTITUTO COMPRENSIVO 1 CASSINO,019,060,N.A.,ENTI_VOL_FIN_IS
028840690,2024-09-01,9999-12-31,90039170759,ISTITUTO COMPRENSIVO G. PASCOLI DI TRICASE,088,075,N.A.,ENTI_VOL_FIN_IS
028840691,2025-04-01,9999-12-31,90035780130,ISTITUTO COMPRENSIVO IV NOVEMBRE,143,013,N.A.,ENTI_VOL_FIN_IS
028840725,2026-04-10,9999-12-31,90020590304,ISTITUTO COMPRENSIVO DON LORENZO MILANI,190,030,N.A.,ENTI_VOL_FIN_IS
028840732,2025-05-26,9999-12-31,90055110440,ISTITUTO COMPRENVO SANT'ELPIDIO A MARE,037,109,N.A.,ENTI_VOL_FIN_IS
028840753,2025-09-29,9999-12-31,90055080445,ISTITUTO STATALE COMPRENSIVO UGO BETTI,006,109,N.A.,ENTI_VOL_FIN_IS
028840763,2024-07-05,9999-12-31,90078430635,MASSA LUBRENSE IC PULCARELLI-PA,044,063,N.A.,ENTI_VOL_FIN_IS
028840777,2025-04-04,9999-12-31,90159770271,ISTITUTO COMPRENSIVO ALVISE PISANI,039,027,N.A.,ENTI_VOL_FIN_IS
028840782,2024-06-20,9999-12-31,90083340084,ISTITUTO COMPRENSIVO STATALE SANREMO PONENTE,055,008,N.A.,ENTI_VOL_FIN_IS
028840792,2023-03-29,9999-12-31,91010410644,ISTITUTO COMPRENSIVO STATALE CRISCUOLI,092,064,N.A.,ENTI_VOL_FIN_IS
028840797,2025-03-03,9999-12-31,90214650732,ISTITUTO COMPRENSIVO SAN GIOVANNI BOSCO,015,073,N.A.,ENTI_VOL_FIN_IS
028840811,2026-03-17,9999-12-31,90214450737,ISTITUTO COMPRENSIVO STATALE ALESSANDRO MANZONI,011,073,N.A.,ENTI_VOL_FIN_IS
028840827,2025-09-29,9999-12-31,91020380233,ISTITUTO COMPRENSIVO 01 LEGNAGO,044,023,N.A.,ENTI_VOL_FIN_IS
028840834,2024-11-04,9999-12-31,91020390232,ISTITUTO COMPRENSIVO 02 LEGNAGO,044,023,N.A.,ENTI_VOL_FIN_IS
028840855,2025-10-17,9999-12-31,91022610926,ISTITUTO DI ISTRUZIONE SUPERIORE STATALE PADRE COLLI VIGNARELLI,015,117,N.A.,ENTI_VOL_FIN_IS
028840857,2024-07-05,9999-12-31,91024370602,ISTITUTO COMPRENSIVO 3 SORA,074,060,N.A.,ENTI_VOL_FIN_IS
028840861,2025-04-11,9999-12-31,91108220723,ISTITUTO COMPRENSIVO PEROTTI - RUFFO,016,072,N.A.,ENTI_VOL_FIN_IS
028840863,2024-06-21,9999-12-31,91028910361,ISTITUTO COMPRENSIVO ELVIRA CASTELFRANCHI DI FINALE EMILIA,012,036,N.A.,ENTI_VOL_FIN_IS
028840873,2025-11-10,9999-12-31,91117610682,ISTITUTO COMPRENSIVO PESCARA 3,028,068,N.A.,ENTI_VOL_FIN_IS
028840881,2026-01-19,9999-12-31,91084360931,ISTITUTO COMPRENSIVO PORDENONE - TORRE,033,093,N.A.,ENTI_VOL_FIN_IS
028840891,2026-04-10,9999-12-31,91084430932,ISTITUTO COMPRENSIVO SACILE,037,093,N.A.,ENTI_VOL_FIN_IS
028840893,2024-06-21,9999-12-31,91036350196,"ISTITUTO COMPRENSIVO SPINO D'ADDA """"LUIGI CHIESA",102,019,N.A.,ENTI_VOL_FIN_IS
028840924,2023-10-06,2024-09-30,91045540795,ISTITUTO COMPRENSIVO GIOACCHINO DA FIORE,013,101,N.A.,ENTI_VOL_FIN_IS
028840930,2024-05-30,9999-12-31,91050600658,"ISTITUTO COMPRENSIVO STATALE """"GUGLIELMO MARCONI"""" BATTIPAGLIA",014,065,N.A.,ENTI_VOL_FIN_IS
028840965,2026-04-10,9999-12-31,92023940239,ISTITUTO COMPRENSIVO 02 SAN BONIFACIO,069,023,N.A.,ENTI_VOL_FIN_IS
028840971,2023-03-20,9999-12-31,92024630144,ISTITUTO COMPRENSIVO DI TIRANO,066,014,N.A.,ENTI_VOL_FIN_IS
028840976,2022-07-14,9999-12-31,92009650380,ISTITUTO COMPRENSIVO OSTELLATO,017,038,N.A.,ENTI_VOL_FIN_IS
028840979,2025-10-17,9999-12-31,92058470854,ISTITUTO COMPRENSIVO STATALE A. CAPONNETTO - SCIASCIA,004,085,N.A.,ENTI_VOL_FIN_IS
028840984,2024-11-25,9999-12-31,92077430533,ISTITUTO COMPRENSIVO LEOPOLDO II DI LORENA,011,053,N.A.,ENTI_VOL_FIN_IS
028840985,2025-10-17,9999-12-31,92077440532,ISTITUTO COMPRENSIVO FOLLONICA 1,009,053,N.A.,ENTI_VOL_FIN_IS
028841007,2024-06-21,9999-12-31,92064580605,ISTITUTO COMPRENSIVO 1 FROSINONE,038,060,N.A.,ENTI_VOL_FIN_IS
028841015,2023-03-20,9999-12-31,92064670604,ISTITUTO ISTRUZIONE SUPERIORE DI CECCANO,024,060,N.A.,ENTI_VOL_FIN_IS
028841018,2024-02-23,9999-12-31,92027620126,ISTITUTO COMPRENSIVO DANTE ALIGHIERI DI ANGERA,003,012,N.A.,ENTI_VOL_FIN_IS
028841024,2024-11-26,9999-12-31,92035630265,ISTITUTO COMPRENSIVO STATALE RITA LEVI MONTALCINI,046,026,N.A.,ENTI_VOL_FIN_IS
028841027,2025-05-05,9999-12-31,92035640264,ISTITUTO COMPRENSIVO MONTEBELLUNA 2,046,026,N.A.,ENTI_VOL_FIN_IS
028841029,2023-10-06,9999-12-31,92032250067,ISTITUTO COMPRENSIVO NOVI LIGURE 3,114,006,N.A.,ENTI_VOL_FIN_IS
027767055,2024-04-05,9999-12-31,90015850671,ISTITUTO COMPRENSIVO ATRI,004,067,N.A.,ENTI_VOL_FIN_IS
027769797,2026-03-17,9999-12-31,91111420682,ISTITUTO OMNICOMPRENSIVO CITTA' SANT' ANGELO,012,068,N.A.,ENTI_VOL_FIN_IS
027770346,2025-07-18,9999-12-31,90015870679,ISTITUTO COMPRENSIVO GIOVANNI PASCOLI,040,067,N.A.,ENTI_VOL_FIN_IS
027772743,2024-04-22,9999-12-31,90030630611,ISTITUTO SUPERIORE - O. CONTI AVERSA,005,061,N.A.,ENTI_VOL_FIN_IS
027773157,2023-11-10,9999-12-31,97069280796,ISTITUTO COMPRENSIVO DI TAVERNA,146,079,N.A.,ENTI_VOL_FIN_IS
027774747,2025-09-29,9999-12-31,94136040261,ISTITUTO COMPRENSIVO TREVISO 2 A. SERENA,086,026,N.A.,ENTI_VOL_FIN_IS
027774749,2025-01-02,9999-12-31,94136060269,"IC TREVISO 3 """"G.G.FELISSENT",086,026,N.A.,ENTI_VOL_FIN_IS
027774750,2024-08-30,9999-12-31,94136070268,ISTITUTO COMPRENSIVO N.5 LUIGI COLETTI,086,026,N.A.,ENTI_VOL_FIN_IS
027775167,2024-02-01,9999-12-31,91111560685,ISTITUTO COMPRENSIVO STATALE MARIO GIARDINI,027,068,N.A.,ENTI_VOL_FIN_IS
027775168,2025-06-23,9999-12-31,91111570684,ISTITUTO COMPRENSIVO CITTA' SANT'ANGELO,012,068,N.A.,ENTI_VOL_FIN_IS
027775188,2026-04-10,9999-12-31,92064060137,ISTITUTO COMPRENSIVO CIVATE,022,097,N.A.,ENTI_VOL_FIN_IS
027775256,2024-11-04,9999-12-31,91337230378,ISTITUTO DI ISTRUZIONE SUPERIORE MALPIGHI,024,037,N.A.,ENTI_VOL_FIN_IS
027775257,2024-11-04,9999-12-31,91337340375,IIS BELLUZZI - FIORAVANTI,006,037,N.A.,ENTI_VOL_FIN_IS
027775270,2024-07-05,9999-12-31,92032360692,ISTITUTO OMNICOMPRENSIVO G. SPATARO,041,069,N.A.,ENTI_VOL_FIN_IS
027775284,2024-05-01,9999-12-31,91111780689,ISTITUTO D'ISTRUZIONE SUPERIORE ALESSANDRO VOLTA,028,068,N.A.,ENTI_VOL_FIN_IS
